Name :- KAVYA BOSE
Joint Holder :- -
S/O: KOMAL KAPOOR 95 RAMPUR NAHAR KINARA PURA
NA QILA
LUCKNOW-226001
UTTAR PRADESH
Currency :- INR
Statement of Account No - 138488664629235 for the period (From : 23-11-2024 To : 11-12-2025)

TRAN_DATE,CHQNO,PARTICULARS,DR,CR,BAL,SOL
05-05-2025,-,ATM-CASH-AXIS/JECN510001/9003/050525/LUCKNOW,             20000.00, ,            20463.00,2703
05-05-2025,-,ATM-CASH-AXIS/JECN510001/9004/050525/LUCKNOW,             20000.00, ,              463.00,2703
05-05-2025,-,UPI/P2M/628003721255/AMIT KUMAR TIWARI S O/UPI/YES BANK LIMITED YBS,                20.00, ,              443.00,2703
06-05-2025,-,UPI/P2M/726430771265/HYC YOUTH CORAGE     /UPI/AXIS BANK,                 5.00, ,              438.00,2703
06-05-2025,-,UPI/P2M/749123051265/HYC YOUTH CORAGE     /UPI/AXIS BANK,                 5.00, ,              433.00,2703
06-05-2025,-,IMPS/P2A/512617765767/SISUPAAL/INDUSIND/P2AMOB/9100000000009234000, ,            200053.00,           200486.00,2703
06-05-2025,-,ATM-CASH-AXIS/JECN510001/9145/060525/LUCKNOW,             20000.00, ,           180486.00,2703
06-05-2025,-,ATM-CASH-AXIS/JECN510001/9146/060525/LUCKNOW,             20000.00, ,           160486.00,2703
06-05-2025,-,ATM-CASH-AXIS/JECN510001/9147/060525/LUCKNOW,             20000.00, ,           140486.00,2703
06-05-2025,-,ATM-CASH-AXIS/JECN510001/9148/060525/LUCKNOW,             20000.00, ,           120486.00,2703
06-05-2025,-,ATM-CASH-AXIS/JECN510001/9149/060525/LUCKNOW,             20000.00, ,           100486.00,2703
06-05-2025,-,ATM-CASH-AXIS/JECN510001/9150/060525/LUCKNOW,             20000.00, ,            80486.00,2703
06-05-2025,-,ATM-CASH-AXIS/JECN510001/9151/060525/LUCKNOW,             20000.00, ,            60486.00,2703
06-05-2025,-,ATM-CASH-AXIS/JECN510001/9152/060525/LUCKNOW,             20000.00, ,            40486.00,2703
06-05-2025,-,ATM-CASH-AXIS/JECN510001/9153/060525/LUCKNOW,             20000.00, ,            20486.00,2703
06-05-2025,-,ATM-CASH-AXIS/JECN510001/9154/060525/LUCKNOW,             20000.00, ,              486.00,2703
07-05-2025,-,UPI/P2M/802985271275/THAKUR TEA SHOP      /UPI/HDFC BANK LTD,                55.00, ,              431.00,2703
07-05-2025,-,UPI/P2M/804476261275/JITENDRA  GUPTA      /UPI/YES BANK LIMITED YBS,                15.00, ,              416.00,2703
07-05-2025,-,UPI/P2M/843872111275/HYC YOUTH CORAGE     /UPI/AXIS BANK,                 5.00, ,              411.00,2703
07-05-2025,-,UPI/P2M/847748131275/HYC YOUTH CORAGE     /UPI/AXIS BANK,                 5.00, ,              406.00,2703
07-05-2025,-,UPI/P2M/858779681275/HYC YOUTH CORAGE     /UPI/AXIS BANK,                 2.00, ,              404.00,2703
08-05-2025,-,UPI/P2M/936791831285/HYC YOUTH CORAGE     /UPI/AXIS BANK,                 1.00, ,              403.00,2703
08-05-2025,-,UPI/P2M/942876551285/HYC YOUTH CORAGE     /UPI/AXIS BANK,                 1.00, ,              402.00,2703
08-05-2025,-,UPI/P2M/959130791285/HYC YOUTH CORAGE     /UPI/AXIS BANK,                 1.00, ,              401.00,2703
08-05-2025,-,UPI/P2A/549474342745/Shabeena /AIRTEL PA/UPI/, ,                50.00,              451.00,2703
08-05-2025,-,UPI/P2M/970505781285/HYC YOUTH CORAGE     /UPI/AXIS BANK,                 1.00, ,              450.00,2703
09-05-2025,-,UPI/P2M/144031381295/HYC YOUTH CORAGE     /UPI/AXIS BANK,                 5.00, ,              445.00,2703
09-05-2025,-,UPI/P2M/157575431295/HYC YOUTH CORAGE     /UPI/AXIS BANK,                 7.00, ,              438.00,2703
09-05-2025,-,RTGS/BDBLR62025050918481936/MsS MAA GAURI ENTERPRI/BANDHAN BANK LIMITED/, ,            200053.00,           200491.00,248
09-05-2025,-,ATM-CASH-AXIS/AECN35520/1776/090525/LUCKNOW,             20000.00, ,           180491.00,2703
09-05-2025,-,ATM-CASH-AXIS/AECN35520/1777/090525/LUCKNOW,             20000.00, ,           160491.00,2703
09-05-2025,-,ATM-CASH-AXIS/AECN35520/1778/090525/LUCKNOW,             20000.00, ,           140491.00,2703
09-05-2025,-,ATM-CASH-AXIS/AECN35520/1779/090525/LUCKNOW,             20000.00, ,           120491.00,2703
09-05-2025,-,ATM-CASH-AXIS/AECN35520/1780/090525/LUCKNOW,             20000.00, ,           100491.00,2703
09-05-2025,-,ATM-CASH-AXIS/AECN35520/1781/090525/LUCKNOW,             20000.00, ,            80491.00,2703
09-05-2025,-,ATM-CASH-AXIS/AECN35520/1782/090525/LUCKNOW,             20000.00, ,            60491.00,2703
09-05-2025,-,ATM-CASH-AXIS/AECN35520/1784/090525/LUCKNOW,             20000.00, ,            40491.00,2703
09-05-2025,-,ATM-CASH-AXIS/AECN35520/1785/090525/LUCKNOW,             20000.00, ,            20491.00,2703
09-05-2025,-,ATM-CASH-AXIS/AECN35520/1786/090525/LUCKNOW,             20000.00, ,              491.00,2703
09-05-2025,-,UPI/P2A/164020991295/Abdul  Tabrez        /UPI/AIRTEL PAYMENTS BANK,                40.00, ,              451.00,2703
10-05-2025,-,UPI/P2M/261814931305/HYC YOUTH CORAGE     /UPI/AXIS BANK,                 5.00, ,              446.00,2703
10-05-2025,-,UPI/P2M/271523571305/HYC YOUTH CORAGE     /UPI/AXIS BANK,                 5.00, ,              441.00,2703
11-05-2025,-,UPI/P2M/347982571315/HYC YOUTH CORAGE     /UPI/AXIS BANK,                 5.00, ,              436.00,2703
11-05-2025,-,NEFT/N131250754893011/Vantage Mercantile/BANDHAN BANK LIMITED/, ,            100349.00,           100785.00,248
11-05-2025,-,ATM-CASH-AXIS/DPRH417301/2218/110525/LUCKNOW,             20000.00, ,            80785.00,2703
11-05-2025,-,ATM-CASH-AXIS/DPRH417301/2219/110525/LUCKNOW,             20000.00, ,            60785.00,2703
11-05-2025,-,ATM-CASH-AXIS/DPRH417301/2220/110525/LUCKNOW,             20000.00, ,            40785.00,2703
11-05-2025,-,ATM-CASH-AXIS/DPRH417301/2221/110525/LUCKNOW,             20000.00, ,            20785.00,2703
11-05-2025,-,ATM-CASH-AXIS/DPRH417301/2222/110525/LUCKNOW,              2000.00, ,            18785.00,2703
11-05-2025,-,ATM-CASH-AXIS/DPRH417301/2224/110525/LUCKNOW,             18000.00, ,              785.00,2703
11-05-2025,-,UPI/P2M/361368581315/JAI HIND JUICE SHAKE /Verifi/BANK OF BARODA,                40.00, ,              745.00,2703
11-05-2025,-,NEFT/N131250255764003/Vantage Mercantile/BANDHAN BANK LIMITED/, ,            100000.00,           100745.00,248
11-05-2025,-,ATM-CASH-AXIS/JECN510001/9532/110525/LUCKNOW,             20000.00, ,            80745.00,2703
11-05-2025,-,ATM-CASH-AXIS/JECN510001/9533/110525/LUCKNOW,             20000.00, ,            60745.00,2703
11-05-2025,-,ATM-CASH-AXIS/JECN510001/9534/110525/LUCKNOW,             20000.00, ,            40745.00,2703
11-05-2025,-,ATM-CASH-AXIS/JECN510001/9535/110525/LUCKNOW,             20000.00, ,            20745.00,2703
11-05-2025,-,ATM-CASH-AXIS/JECN510001/9536/110525/LUCKNOW,             20000.00, ,              745.00,2703
11-05-2025,-,UPI/P2M/371730121315/ASLAM TRADERS        /UPI/AXIS BANK,               200.00, ,              545.00,2703
11-05-2025,-,UPI/P2M/372133901315/ASLAM TRADERS        /UPI/AXIS BANK,               100.00, ,              445.00,2703
12-05-2025,-,UPI/P2M/429606141325/HYC YOUTH CORAGE     /UPI/AXIS BANK,                 5.00, ,              440.00,2703
12-05-2025,-,UPI/P2M/438678951325/HYC YOUTH CORAGE     /UPI/AXIS BANK,                 5.00, ,              435.00,2703
12-05-2025,-,RTGS/BDBLR62025051218496857/MsS DAS ENTERPRISE/BANDHAN BANK LIMITED/, ,            200053.00,           200488.00,248
12-05-2025,-,ATM-CASH-AXIS/JECN510001/9554/120525/LUCKNOW,             20000.00, ,           180488.00,2703
12-05-2025,-,ATM-CASH-AXIS/JECN510001/9555/120525/LUCKNOW,             20000.00, ,           160488.00,2703
12-05-2025,-,ATM-CASH-AXIS/JECN510001/9556/120525/LUCKNOW,             20000.00, ,           140488.00,2703
12-05-2025,-,CASH-AXIS-RVSL/120525/11:57, ,             20000.00,           160488.00,2703
12-05-2025,-,ATM-CASH-AXIS/JECN510001/9557/120525/LUCKNOW,             20000.00, ,           140488.00,2703
12-05-2025,-,ATM-CASH-AXIS/JECN510001/9558/120525/LUCKNOW,             20000.00, ,           120488.00,2703
12-05-2025,-,ATM-CASH-AXIS/JECN510001/9559/120525/LUCKNOW,             20000.00, ,           100488.00,2703
12-05-2025,-,ATM-CASH-AXIS/JECN510001/9560/120525/LUCKNOW,             20000.00, ,            80488.00,2703
12-05-2025,-,ATM-CASH-AXIS/JECN510001/9561/120525/LUCKNOW,             20000.00, ,            60488.00,2703
12-05-2025,-,ATM-CASH-AXIS/JECN510001/9562/120525/LUCKNOW,             20000.00, ,            40488.00,2703
12-05-2025,-,ATM-CASH-AXIS/JECN510001/9563/120525/LUCKNOW,             20000.00, ,            20488.00,2703
12-05-2025,-,ATM-CASH-AXIS/JECN510001/9564/120525/LUCKNOW,             20000.00, ,              488.00,2703


Legend : 
 ICONN , Transaction trough Internet Banking 
VMT-ICON , Visa Money Transfer through Internet Banking 
AUTOSWEEP , Transfer to linked fixed deposit 
REV SWEEP , Interest on Linked fixed Deposit 
SWEEP TRF , Transfer from Linked Fixed Deposit / Account 
VMT , Visa Money Transfer through ATM 
CWDR , Cash Withdrawal through ATM 
PUR , POS purchase 
TIP/ SCG , Surcharge on usage of debit card at pumps/railway ticket purchase or hotel tips 
RATE.DIFF , Difference in rates on usage of card internationally 
CLG , Cheque Clearing Transaction 
EDC , Credit transaction through EDC Machine 
SETU , Seamless electronic fund transfer through AXIS Bank 
Int.pd , Interest paid to customer 
Int.Coll , Interest collected from the customer 
