Date,Narration,Debit,Credit,Balance,Account_ID,Bank_Name,is_reversed
2022-08-05,UPI/DR/3680457732/SNEHA PATIL/KKBK0045457/sneha792@paytm,310.0,0.0,197066.51,ACC063,Kotak Mahindra Bank,False
2022-08-06,UPI/CR/36615872/DEEPAK JOSHI/KKBK0045457/deepak171@ybl,0.0,11200.0,208266.51,ACC063,Kotak Mahindra Bank,False
2022-08-06,IMPS/P2P/5418931682/MEENA IYER/7627195652,0.0,850.0,209116.51,ACC063,Kotak Mahindra Bank,False
2022-08-06,NEFT/94834991/GEETA DEVI/KKBK0045457/13430479138614,0.0,4800.0,213916.51,ACC063,Kotak Mahindra Bank,False
2022-08-06,UPI/DR/026024189388/SNEHA PATIL/KKBK0045457/sneha822@paytm,49.0,0.0,213867.51,ACC063,Kotak Mahindra Bank,False
2022-08-06,CHQ NO 052916 CLEARING,999.0,0.0,212868.51,ACC063,Kotak Mahindra Bank,False
2022-08-06,UPI/DR/6273802991/DEEPAK JOSHI/KKBK0045457/deepak945@okaxis,999.0,0.0,211869.51,ACC063,Kotak Mahindra Bank,False
2022-08-06,UPI/DR/0476831871/BABU LAL/KKBK0045457/babu983@oksbi,120.0,0.0,211749.51,ACC063,Kotak Mahindra Bank,False
2022-08-06,UPI/CR/23376210/PRIYA NAIR/KKBK0045457/priya403@paytm,0.0,7600.0,219349.51,ACC063,Kotak Mahindra Bank,False
2022-08-06,CHQ NO 159416 CLEARING,49.0,0.0,219300.51,ACC063,Kotak Mahindra Bank,False
2022-08-06,UPI/CR/39125329/SAVITHA DEVI/KKBK0045457/savitha557@okaxis,0.0,7600.0,226900.51,ACC063,Kotak Mahindra Bank,False
2022-08-07,NEFT/56819084/SUNITA DEVI/KKBK0045457/56759895078718,79.0,0.0,226821.51,ACC063,Kotak Mahindra Bank,False
2022-08-07,UPI/DR/12116291/ADITYA KUMAR/KKBK0045457/aditya186@paytm,449.0,0.0,226372.51,ACC063,Kotak Mahindra Bank,False
2022-08-07,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,850.0,227222.51,ACC063,Kotak Mahindra Bank,False
2022-08-07,NEFT/7990288361/BABU LAL/KKBK0045457/94920745962796,3499.0,0.0,223723.51,ACC063,Kotak Mahindra Bank,False
2022-08-07,CHQ NO 373894 CLEARING,5200.0,0.0,218523.51,ACC063,Kotak Mahindra Bank,False
2022-08-08,NEFT/486263137257/ANITHA KRISHNAN/KKBK0045457/94578022016413,3499.0,0.0,215024.51,ACC063,Kotak Mahindra Bank,False
2022-08-08,UPI/CR/78079673/RAJENDRA PRASAD/KKBK0045457/rajendra994@ybl,0.0,850.0,215874.51,ACC063,Kotak Mahindra Bank,False
2022-08-08,UPI/DR/257940399999/SANTOSH KUMAR/KKBK0045457/santosh507@ybl,699.0,0.0,215175.51,ACC063,Kotak Mahindra Bank,False
2022-08-08,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,4800.0,219975.51,ACC063,Kotak Mahindra Bank,False
2022-08-08,NEFT/529427396582/SURESH NAIR/KKBK0045457/93848957052352,449.0,0.0,219526.51,ACC063,Kotak Mahindra Bank,False
2022-08-09,UPI/DR/460873739862/USHA RANI/KKBK0045457/usha628@paytm,999.0,0.0,218527.51,ACC063,Kotak Mahindra Bank,False
2022-08-09,UPI/DR/1248057014/GEETA DEVI/KKBK0045457/geeta405@ybl,850.0,0.0,217677.51,ACC063,Kotak Mahindra Bank,False
2022-08-09,ATM/WDL/615465823164/HDFC ATM KORAMANGALA,49.0,0.0,217628.51,ACC063,Kotak Mahindra Bank,False
2022-08-09,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,32000.0,249628.51,ACC063,Kotak Mahindra Bank,False
2022-08-09,CHQ NO 027558 CLEARING,5200.0,0.0,244428.51,ACC063,Kotak Mahindra Bank,False
2022-08-09,CHQ NO 063293 CLEARING,999.0,0.0,243429.51,ACC063,Kotak Mahindra Bank,False
2022-08-09,UPI/DR/78993626/ARUN SHARMA/KKBK0045457/arun62@oksbi,1680.0,0.0,241749.51,ACC063,Kotak Mahindra Bank,False
2022-08-10,UPI/DR/96227214/VENKAT RAO/KKBK0045457/venkat201@okaxis,120.0,0.0,241629.51,ACC063,Kotak Mahindra Bank,False
2022-08-10,NEFT/89618601/SUNITA DEVI/KKBK0045457/90500461537023,49.0,0.0,241580.51,ACC063,Kotak Mahindra Bank,False
2022-08-10,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,32000.0,273580.51,ACC063,Kotak Mahindra Bank,False
2022-08-11,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,32000.0,305580.51,ACC063,Kotak Mahindra Bank,False
2022-08-11,UPI/CR/310326737600/IMRAN KHAN/KKBK0045457/imran99@okaxis,0.0,11200.0,316780.51,ACC063,Kotak Mahindra Bank,False
2022-08-11,UPI/DR/5708434529/LATHA MURTHY/KKBK0045457/latha887@okaxis,3499.0,0.0,313281.51,ACC063,Kotak Mahindra Bank,False
2022-08-11,IMPS/P2P/06171933/PRIYA NAIR/8359712922,0.0,2500.0,315781.51,ACC063,Kotak Mahindra Bank,False
2022-08-11,UPI/DR/6254594479/RAMESH GOWDA/KKBK0045457/ramesh123@okaxis,3499.0,0.0,312282.51,ACC063,Kotak Mahindra Bank,False
2022-08-11,CHQ NO 112056 CLEARING,249.0,0.0,312033.51,ACC063,Kotak Mahindra Bank,False
2022-08-11,UPI/DR/4497127518/HARISH MENON/KKBK0045457/harish362@okhdfc,5200.0,0.0,306833.51,ACC063,Kotak Mahindra Bank,False
2022-08-12,UPI/CR/51201062/LATHA MURTHY/KKBK0045457/latha651@ybl,0.0,7600.0,314433.51,ACC063,Kotak Mahindra Bank,False
2022-08-12,UPI/DR/8342764979/MALLIKA DAS/KKBK0045457/mallika562@oksbi,310.0,0.0,314123.51,ACC063,Kotak Mahindra Bank,False
2022-08-12,ATM/WDL/69827056/SBI ATM JAYANAGAR BLR,2380.0,0.0,311743.51,ACC063,Kotak Mahindra Bank,False
2022-08-13,UPI/DR/983662137876/KIRAN REDDY/KKBK0045457/kiran176@okaxis,1680.0,0.0,310063.51,ACC063,Kotak Mahindra Bank,False
2022-08-13,UPI/DR/8019716419/GOPAL VERMA/KKBK0045457/gopal389@oksbi,449.0,0.0,309614.51,ACC063,Kotak Mahindra Bank,False
2022-08-14,NEFT/2401027083/KARTHIK MENON/KKBK0045457/38232597656979,0.0,850.0,310464.51,ACC063,Kotak Mahindra Bank,False
2022-08-14,UPI/DR/303618316562/KIRAN REDDY/KKBK0045457/kiran691@ybl,999.0,0.0,309465.51,ACC063,Kotak Mahindra Bank,False
2022-08-14,UPI/DR/042273235141/KARTHIK MENON/KKBK0045457/karthik938@paytm,1250.0,0.0,308215.51,ACC063,Kotak Mahindra Bank,False
2022-08-14,UPI/DR/6666259521/RAMESH PILLAI/KKBK0045457/ramesh703@okhdfc,5200.0,0.0,303015.51,ACC063,Kotak Mahindra Bank,False
2022-08-14,CHQ NO 472616 CLEARING,1250.0,0.0,301765.51,ACC063,Kotak Mahindra Bank,False
2022-08-14,NEFT/0336558212/SANTOSH KUMAR/KKBK0045457/16536778786269,0.0,4800.0,306565.51,ACC063,Kotak Mahindra Bank,False
2022-08-14,IMPS/P2P/33219955/SURESH BABU/7897500983,0.0,1200.0,307765.51,ACC063,Kotak Mahindra Bank,False
2022-08-14,UPI/CR/2393960658/KARTHIK MENON/KKBK0045457/karthik568@paytm,0.0,18500.0,326265.51,ACC063,Kotak Mahindra Bank,False
2022-08-14,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,32000.0,358265.51,ACC063,Kotak Mahindra Bank,False
2022-08-15,UPI/CR/57731704/GANESH KUMAR/KKBK0045457/ganesh444@paytm,0.0,4800.0,363065.51,ACC063,Kotak Mahindra Bank,False
2022-08-15,UPI/CR/434500245648/ROHIT SHARMA/KKBK0045457/rohit520@paytm,0.0,24000.0,387065.51,ACC063,Kotak Mahindra Bank,False
2022-08-15,NEFT/303986162656/ROHIT SHARMA/KKBK0045457/50306240230385,0.0,7600.0,394665.51,ACC063,Kotak Mahindra Bank,False
2022-08-15,UPI/DR/833056924320/NILESH KULKARNI/KKBK0045457/nilesh929@oksbi,1680.0,0.0,392985.51,ACC063,Kotak Mahindra Bank,False
2022-08-16,IMPS/P2P/28561351/RAMESH PILLAI/8895445431,0.0,11200.0,404185.51,ACC063,Kotak Mahindra Bank,False
2022-08-16,ATM/WDL/0421397072/CANARA ATM MYSURU,999.0,0.0,403186.51,ACC063,Kotak Mahindra Bank,False
2022-08-16,CHQ NO 275532 CLEARING,2380.0,0.0,400806.51,ACC063,Kotak Mahindra Bank,False
2022-08-17,UPI/DR/25727325/SURESH BABU/KKBK0045457/suresh639@ybl,1250.0,0.0,399556.51,ACC063,Kotak Mahindra Bank,False
2022-08-17,ATM/WDL/202753702230/HDFC ATM KORAMANGALA,3499.0,0.0,396057.51,ACC063,Kotak Mahindra Bank,False
2022-08-17,NEFT/751014135371/SUNIL YADAV/KKBK0045457/11881596475783,3499.0,0.0,392558.51,ACC063,Kotak Mahindra Bank,False
2022-08-18,UPI/DR/8223466949/CHANDAN SHARMA/KKBK0045457/chandan492@oksbi,249.0,0.0,392309.51,ACC063,Kotak Mahindra Bank,False
2022-08-18,UPI/DR/85782901/SUNIL YADAV/KKBK0045457/sunil727@oksbi,999.0,0.0,391310.51,ACC063,Kotak Mahindra Bank,False
2022-08-18,NEFT/97007907/ANITHA KRISHNAN/KKBK0045457/32997649982445,0.0,500.0,391810.51,ACC063,Kotak Mahindra Bank,False
2022-08-19,NEFT/373184599472/VINAY PATIL/KKBK0045457/79802646509730,0.0,24000.0,415810.51,ACC063,Kotak Mahindra Bank,False
2022-08-19,UPI/DR/691336735846/TARA SINGH/KKBK0045457/tara274@paytm,2380.0,0.0,413430.51,ACC063,Kotak Mahindra Bank,False
2022-08-19,IMPS/P2P/8654436440/AYESHA KHAN/7530070133,0.0,18500.0,431930.51,ACC063,Kotak Mahindra Bank,False
2022-08-19,CHQ NO 128273 CLEARING,699.0,0.0,431231.51,ACC063,Kotak Mahindra Bank,False
2022-08-19,NEFT/5300496417/RAVI KUMAR SHARMA/KKBK0045457/52086556355381,310.0,0.0,430921.51,ACC063,Kotak Mahindra Bank,False
2022-08-19,ATM/WDL/209657749405/CANARA ATM MYSURU,1680.0,0.0,429241.51,ACC063,Kotak Mahindra Bank,False
2022-08-20,CHQ NO 698426 CLEARING,7800.0,0.0,421441.51,ACC063,Kotak Mahindra Bank,False
2022-08-20,UPI/DR/8926239294/NADIA HUSSAIN/KKBK0045457/nadia826@okaxis,3499.0,0.0,417942.51,ACC063,Kotak Mahindra Bank,False
2022-08-21,IMPS/P2P/882187707593/ARUN SHARMA/9325327382,0.0,24000.0,441942.51,ACC063,Kotak Mahindra Bank,False
2022-08-21,ATM/WDL/132259329914/CANARA ATM MYSURU,7800.0,0.0,434142.51,ACC063,Kotak Mahindra Bank,False
2022-08-21,CHQ NO 597854 CLEARING,5200.0,0.0,428942.51,ACC063,Kotak Mahindra Bank,False
2022-08-21,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,32000.0,460942.51,ACC063,Kotak Mahindra Bank,False
2022-08-21,UPI/DR/529476856451/MALLIKA DAS/KKBK0045457/mallika606@okaxis,5200.0,0.0,455742.51,ACC063,Kotak Mahindra Bank,False
2022-08-22,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,24000.0,479742.51,ACC063,Kotak Mahindra Bank,False
2022-08-22,NEFT/4247948755/LATHA MURTHY/KKBK0045457/76327956303813,310.0,0.0,479432.51,ACC063,Kotak Mahindra Bank,False
2022-08-22,UPI/DR/6253980610/RANJIT SINGH/KKBK0045457/ranjit688@ybl,699.0,0.0,478733.51,ACC063,Kotak Mahindra Bank,False
2022-08-22,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,500.0,479233.51,ACC063,Kotak Mahindra Bank,False
2022-08-22,IMPS/P2P/4408957282/TARA SINGH/8419339939,0.0,7600.0,486833.51,ACC063,Kotak Mahindra Bank,False
2022-08-22,CHQ NO 973741 CLEARING,699.0,0.0,486134.51,ACC063,Kotak Mahindra Bank,False
2022-08-22,NEFT/977987412886/AYESHA KHAN/KKBK0045457/17120718598395,0.0,500.0,486634.51,ACC063,Kotak Mahindra Bank,False
2022-08-22,UPI/CR/491114278506/FATIMA SHEIKH/KKBK0045457/fatima261@paytm,0.0,4800.0,491434.51,ACC063,Kotak Mahindra Bank,False
2022-08-23,NEFT/117991362407/PADMA RAO/KKBK0045457/74414110170739,0.0,1200.0,492634.51,ACC063,Kotak Mahindra Bank,False
2022-08-23,UPI/DR/373650250225/SMITHA PILLAI/KKBK0045457/smitha54@paytm,2380.0,0.0,490254.51,ACC063,Kotak Mahindra Bank,False
2022-08-23,UPI/CR/7173814437/RAMESH GOWDA/KKBK0045457/ramesh118@okaxis,0.0,850.0,491104.51,ACC063,Kotak Mahindra Bank,False
2022-08-23,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,11200.0,502304.51,ACC063,Kotak Mahindra Bank,False
2022-08-24,NEFT/09369601/BINDHU NAIR/KKBK0045457/88942553799832,449.0,0.0,501855.51,ACC063,Kotak Mahindra Bank,False
2022-08-24,UPI/DR/59111627/KAVYA REDDY/KKBK0045457/kavya639@okaxis,3499.0,0.0,498356.51,ACC063,Kotak Mahindra Bank,False
2022-08-24,UPI/DR/371910033478/ARJUN MEHTA/KKBK0045457/arjun206@paytm,79.0,0.0,498277.51,ACC063,Kotak Mahindra Bank,False
2022-08-24,CHQ NO 208796 CLEARING,850.0,0.0,497427.51,ACC063,Kotak Mahindra Bank,False
2022-08-24,ATM/WDL/37137029/HDFC ATM KORAMANGALA,850.0,0.0,496577.51,ACC063,Kotak Mahindra Bank,False
2022-08-24,NEFT/931658367892/RANJIT SINGH/KKBK0045457/85844641290629,0.0,24000.0,520577.51,ACC063,Kotak Mahindra Bank,False
2022-08-25,UPI/DR/583949133883/POOJA SHARMA/KKBK0045457/pooja215@paytm,1680.0,0.0,518897.51,ACC063,Kotak Mahindra Bank,False
2022-08-25,NEFT/5562728327/SUSHMA RAO/KKBK0045457/64130451066361,1680.0,0.0,517217.51,ACC063,Kotak Mahindra Bank,False
2022-08-25,ATM/WDL/1503379628/CANARA ATM MYSURU,310.0,0.0,516907.51,ACC063,Kotak Mahindra Bank,False
2022-08-25,ATM/WDL/3460868604/HDFC ATM KORAMANGALA,7800.0,0.0,509107.51,ACC063,Kotak Mahindra Bank,False
2022-08-26,UPI/DR/9675606492/SURESH BABU/KKBK0045457/suresh905@okhdfc,449.0,0.0,508658.51,ACC063,Kotak Mahindra Bank,False
2022-08-26,UPI/DR/9434293977/PADMA RAO/KKBK0045457/padma909@ybl,5200.0,0.0,503458.51,ACC063,Kotak Mahindra Bank,False
2022-08-26,ATM/WDL/72719896/SBI ATM JAYANAGAR BLR,249.0,0.0,503209.51,ACC063,Kotak Mahindra Bank,False
2022-08-27,IMPS/P2P/5239775689/POOJA SHARMA/9485337856,0.0,1200.0,504409.51,ACC063,Kotak Mahindra Bank,False
2022-08-27,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,18500.0,522909.51,ACC063,Kotak Mahindra Bank,False
2022-08-28,ATM/WDL/30901508/SBI ATM JAYANAGAR BLR,3499.0,0.0,519410.51,ACC063,Kotak Mahindra Bank,False
2022-08-28,NEFT/3380799531/RAMESH PILLAI/KKBK0045457/62700934458553,0.0,500.0,519910.51,ACC063,Kotak Mahindra Bank,False
2022-08-28,CHQ NO 032255 CLEARING,2380.0,0.0,517530.51,ACC063,Kotak Mahindra Bank,False
2022-08-28,UPI/CR/740139614020/IMRAN KHAN/KKBK0045457/imran127@okhdfc,0.0,850.0,518380.51,ACC063,Kotak Mahindra Bank,False
2022-08-28,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,24000.0,542380.51,ACC063,Kotak Mahindra Bank,False
2022-08-28,NEFT/3311476627/MOHAMMED IRFAN/KKBK0045457/48685170579999,699.0,0.0,541681.51,ACC063,Kotak Mahindra Bank,False
2022-08-28,UPI/DR/61914316/ROHIT SHARMA/KKBK0045457/rohit724@ybl,1250.0,0.0,540431.51,ACC063,Kotak Mahindra Bank,False
2022-08-28,UPI/DR/2621592758/POOJA SHARMA/KKBK0045457/pooja667@ybl,449.0,0.0,539982.51,ACC063,Kotak Mahindra Bank,False
2022-08-29,UPI/DR/66286291/SANJANA HEGDE/KKBK0045457/sanjana136@oksbi,1250.0,0.0,538732.51,ACC063,Kotak Mahindra Bank,False
2022-08-29,UPI/DR/54166403/DEEPAK JOSHI/KKBK0045457/deepak935@okaxis,120.0,0.0,538612.51,ACC063,Kotak Mahindra Bank,False
2022-08-29,NEFT/5396973606/SUNITA DEVI/KKBK0045457/69998736820136,449.0,0.0,538163.51,ACC063,Kotak Mahindra Bank,False
2022-08-29,UPI/DR/961400456781/DIVYA MENON/KKBK0045457/divya174@paytm,79.0,0.0,538084.51,ACC063,Kotak Mahindra Bank,False
2022-08-29,NEFT/70765851/AYESHA KHAN/KKBK0045457/69403391340273,0.0,32000.0,570084.51,ACC063,Kotak Mahindra Bank,False
2022-08-29,UPI/DR/386010411217/LALITHA DEVI/KKBK0045457/lalitha18@okaxis,5200.0,0.0,564884.51,ACC063,Kotak Mahindra Bank,False
2022-08-29,UPI/DR/6771958855/MEERA PILLAI/KKBK0045457/meera775@okhdfc,3499.0,0.0,561385.51,ACC063,Kotak Mahindra Bank,False
2022-08-30,CHQ NO 027770 CLEARING,5200.0,0.0,556185.51,ACC063,Kotak Mahindra Bank,False
2022-08-30,NEFT/49329474/SMITHA PILLAI/KKBK0045457/39782309072203,0.0,500.0,556685.51,ACC063,Kotak Mahindra Bank,False
2022-08-30,UPI/DR/10981965/GOPAL VERMA/KKBK0045457/gopal253@okhdfc,249.0,0.0,556436.51,ACC063,Kotak Mahindra Bank,False
2022-08-30,UPI/DR/10741573/BINDHU NAIR/KKBK0045457/bindhu886@paytm,120.0,0.0,556316.51,ACC063,Kotak Mahindra Bank,False
2022-08-30,NEFT/5258157304/LALITHA DEVI/KKBK0045457/99549741309819,699.0,0.0,555617.51,ACC063,Kotak Mahindra Bank,False
2022-08-30,NEFT/5791894284/REKHA PILLAI/KKBK0045457/17538881884095,0.0,500.0,556117.51,ACC063,Kotak Mahindra Bank,False
2022-08-31,UPI/DR/37129436/RESHMA KHAN/KKBK0045457/reshma672@paytm,120.0,0.0,555997.51,ACC063,Kotak Mahindra Bank,False
2022-08-31,IMPS/P2P/08772691/RAMESH GOWDA/7987725370,0.0,11200.0,567197.51,ACC063,Kotak Mahindra Bank,False
2022-08-31,UPI/DR/13225997/NIKHIL GUPTA/KKBK0045457/nikhil31@ybl,449.0,0.0,566748.51,ACC063,Kotak Mahindra Bank,False
2022-08-31,NEFT/03082553/POOJA SHARMA/KKBK0045457/30597303525585,0.0,11200.0,577948.51,ACC063,Kotak Mahindra Bank,False
2022-09-01,UPI/DR/700113851779/SUSHMA RAO/KKBK0045457/sushma379@oksbi,3499.0,0.0,574449.51,ACC063,Kotak Mahindra Bank,False
2022-09-01,IMPS/P2P/1738457598/ARUN SHARMA/9823268632,0.0,2500.0,576949.51,ACC063,Kotak Mahindra Bank,False
2022-09-01,NEFT/7452473237/IMRAN KHAN/KKBK0045457/94137143342208,0.0,18500.0,595449.51,ACC063,Kotak Mahindra Bank,False
2022-09-01,UPI/CR/68414600/RAMESH GOWDA/KKBK0045457/ramesh690@paytm,0.0,850.0,596299.51,ACC063,Kotak Mahindra Bank,False
2022-09-01,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,500.0,596799.51,ACC063,Kotak Mahindra Bank,False
2022-09-02,UPI/DR/127219146230/RAMESH GOWDA/KKBK0045457/ramesh177@paytm,699.0,0.0,596100.51,ACC063,Kotak Mahindra Bank,False
2022-09-02,UPI/DR/391038608300/PRIYA NAIR/KKBK0045457/priya36@paytm,1680.0,0.0,594420.51,ACC063,Kotak Mahindra Bank,False
2022-09-02,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,24000.0,618420.51,ACC063,Kotak Mahindra Bank,False
2022-09-03,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,2500.0,620920.51,ACC063,Kotak Mahindra Bank,False
2022-09-03,IMPS/P2P/2872167313/RESHMA KHAN/9276615208,0.0,32000.0,652920.51,ACC063,Kotak Mahindra Bank,False
2022-09-03,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,18500.0,671420.51,ACC063,Kotak Mahindra Bank,False
2022-09-03,NEFT/411228708106/KIRAN REDDY/KKBK0045457/03195870854386,999.0,0.0,670421.51,ACC063,Kotak Mahindra Bank,False
2022-09-04,NEFT/0750188580/ARUN SHARMA/KKBK0045457/23247713915634,3499.0,0.0,666922.51,ACC063,Kotak Mahindra Bank,False
2022-09-04,UPI/CR/6392435024/KAVERI MENON/KKBK0045457/kaveri405@ybl,0.0,11200.0,678122.51,ACC063,Kotak Mahindra Bank,False
2022-09-05,NEFT/8616312737/SANTOSH KUMAR/KKBK0045457/88910511682999,2380.0,0.0,675742.51,ACC063,Kotak Mahindra Bank,False
2022-09-05,UPI/DR/284679732405/VINAY PATIL/KKBK0045457/vinay393@paytm,310.0,0.0,675432.51,ACC063,Kotak Mahindra Bank,False
2022-09-05,UPI/CR/79511200/SURESH BABU/KKBK0045457/suresh550@okaxis,0.0,18500.0,693932.51,ACC063,Kotak Mahindra Bank,False
2022-09-05,UPI/CR/7467416337/NAVEEN KUMAR/KKBK0045457/naveen599@okhdfc,0.0,500.0,694432.51,ACC063,Kotak Mahindra Bank,False
2022-09-06,CHQ NO 911381 CLEARING,249.0,0.0,694183.51,ACC063,Kotak Mahindra Bank,False
2022-09-06,ATM/WDL/74124720/CANARA ATM MYSURU,7800.0,0.0,686383.51,ACC063,Kotak Mahindra Bank,False
2022-09-06,ATM/WDL/57466487/CANARA ATM MYSURU,699.0,0.0,685684.51,ACC063,Kotak Mahindra Bank,False
2022-09-06,UPI/DR/759975038592/MOHAMMED IRFAN/KKBK0045457/mohammed190@okhdfc,3499.0,0.0,682185.51,ACC063,Kotak Mahindra Bank,False
2022-09-06,NEFT/87516327/NAVEEN KUMAR/KKBK0045457/61911530368687,850.0,0.0,681335.51,ACC063,Kotak Mahindra Bank,False
2022-09-06,NEFT/313757922717/ADITYA KUMAR/KKBK0045457/72085987319873,0.0,4800.0,686135.51,ACC063,Kotak Mahindra Bank,False
2022-09-07,UPI/DR/7696599597/RAJESH VERMA/KKBK0045457/rajesh334@ybl,5200.0,0.0,680935.51,ACC063,Kotak Mahindra Bank,False
2022-09-07,ATM/WDL/038536914077/CANARA ATM MYSURU,1680.0,0.0,679255.51,ACC063,Kotak Mahindra Bank,False
2022-09-07,UPI/DR/88781240/ARUN SHARMA/KKBK0045457/arun560@oksbi,120.0,0.0,679135.51,ACC063,Kotak Mahindra Bank,False
2022-09-07,NEFT/063827050640/SURESH NAIR/KKBK0045457/29441853471777,0.0,2500.0,681635.51,ACC063,Kotak Mahindra Bank,False
2022-09-07,UPI/DR/115733086570/HARISH MENON/KKBK0045457/harish99@okhdfc,2380.0,0.0,679255.51,ACC063,Kotak Mahindra Bank,False
2022-09-07,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,0.0,18500.0,697755.51,ACC063,Kotak Mahindra Bank,False
2022-09-07,UPI/DR/60585207/MEENA IYER/KKBK0045457/meena793@okaxis,249.0,0.0,697506.51,ACC063,Kotak Mahindra Bank,False
2022-09-07,ATM/WDL/4782387184/CANARA ATM MYSURU,5200.0,0.0,692306.51,ACC063,Kotak Mahindra Bank,False
2022-09-07,UPI/DR/97596687/LALITHA DEVI/KKBK0045457/lalitha772@paytm,310.0,0.0,691996.51,ACC063,Kotak Mahindra Bank,False
2022-09-07,ATM/WDL/211329879890/HDFC ATM KORAMANGALA,449.0,0.0,691547.51,ACC063,Kotak Mahindra Bank,False
