Bank Name,THE FEDERAL BANK LIMITED
Account Number,97556000042808
Account Holder Name,AKASH GHOSH
Branch,BANDRA WEST
IFSC Code,FDRL0087338
Statement Period,01-12-2024 To 08-05-2026

Date,Description,Ref/ChequeNo,Debit,Credit,Balance
02-01-2025,UPI/DR/270551111316/Uber/PAYTM/uber@paytm/UPI,425533593315,870.75,,477519.76
03-01-2025,SALARY CREDIT/S9072271674952/Madura Garments Pvt Ltd,400589368989,,"120,791.69",598311.45
03-01-2025,IMPS/P2M/662534232728//Prashant Saxena/BARB,652710560784,"13,800.20",,584511.25
03-01-2025,UPI/CR/995562938472/Pallavi/BARB/pallavichat81@axl/UPI,434037201037,,"15,350.32",599861.57
04-01-2025,UPI/DR/224210541721/Zepto/ICICI/zepto@apl/UPI,658847332737,"1,820.28",,598041.29
05-01-2025,UPI/DR/908316352862/PhonePe/ICICI/phonepe@ybl/UPI,043847711873,"1,620.17",,596421.12
05-01-2025,POS V MART CHANDIGARH,757958821798,"6,750.78",,589670.34
05-01-2025,POS STAR BAZAAR CHANDIGARH,477867047845,"6,900.91",,582769.43
05-01-2025,NACH/MANDATE/LN900669840349/Tata Capital Finance,900376609815,"17,000.00",,565769.43
05-01-2025,UPI/DR/052163236130/Aditya/LICI/licindia@licindia/UPI,787276312975,"7,600.00",,558169.43
06-01-2025,NACH/MANDATE/RNT6028213/RENT MANDATE,228025724019,"15,000.00",,543169.43
06-01-2025,UPI/DR/087705228723/Shivam/SBIN/shivamshuk59@ptaxis/UPI,112412961902,"20,900.32",,522269.11
06-01-2025,UPI/DR/650548643127/Sapna/HDFC/sapnabaja95@paytm/UPI,633790290689,"19,500.76",,502768.35
07-01-2025,UPI/DR/361011595043/Blinkit/ICICI/blinkit@kotak/UPI,209844025134,"1,220.12",,501548.23
09-01-2025,UPI/DR/276349326153/Vi/PAYTM/vi@airtelaxis/UPI,465140636003,599.00,,500949.23
09-01-2025,UPI/CR/907663753560/Isha/KKBK/isha.shah@ybl/UPI,753549114976,,"4,500.81",505450.04
10-01-2025,UPI/DR/330986231340/Practo/ICICI/practo@paytm/UPI,285482589662,249.00,,505201.04
10-01-2025,POS BRAND FACTORY CHANDIGARH,217693353536,300.85,,504900.19
10-01-2025,UPI/DR/233362004267/Ola/PAYTM/olamoney@ola/UPI,843860082146,420.03,,504480.16
10-01-2025,UPI/CR/169424904863/Amit/BARB/amit.roy@apl/UPI,578338356556,,"10,450.90",514931.06
11-01-2025,UPI/CR/276288045729/Swati/FDRL/2904365432@ptsbi/UPI,642965729091,,"8,700.88",523631.94
13-01-2025,UPI/DR/028444734773/BigBasket/ICICI/bigbasket@ybl/UPI,421647596756,"1,680.58",,521951.36
14-01-2025,UPI/DR/181566646541/Nykaa/PAYTM/nykaa@razorpay/UPI,515768156626,"1,450.02",,520501.34
14-01-2025,ATM CASH WITHDRAWAL/08886/CHANDIGARH,232044393457,"3,500.00",,517001.34
15-01-2025,UPI/DR/018103879519/Vi/PAYTM/vi@airtelaxis/UPI,530325708241,499.00,,516502.34
15-01-2025,UPI/CR/650356800472/Sarita/HDFC/sarita.jain@ptsbi/UPI,321067030609,,"12,650.69",529153.03
15-01-2025,UPI/CR/538604290967/Krishna/BARB/2591649792@axl/UPI,939843899415,,"19,250.62",548403.65
16-01-2025,UPI/DR/873373627590/Hathway/RAZORPAY/broadband@paytm/UPI,736306726687,"1,149.00",,547254.65
16-01-2025,UPI/DR/472112425979/Rapido/PAYTM/rapido@icici/UPI,748229912932,330.09,,546924.56
17-01-2025,UPI/DR/475324623483/Amazon/PAYTM/amazon@apl/UPI,361029932794,300.66,,546623.90
17-01-2025,UPI/DR/815498397114/Vi/PAYTM/vi@airtelaxis/UPI,843032239284,739.00,,545884.90
19-01-2025,POS STAR BAZAAR CHANDIGARH,886407974395,"3,900.92",,541983.98
19-01-2025,UPI/CR/877299413357/Kavya/UTIB/7703136047@upi/UPI,120580047744,,"17,200.90",559184.88
19-01-2025,UPI/CR/668976566678/Mahesh/BKID/mahesh.srivastava@oksbi/UPI,951047665033,,"5,500.00",564684.88
19-01-2025,UPI/CR/912607121057/Mohit/HDFC/mohit.bose@okaxis/UPI,757948985704,,"10,900.47",575585.35
20-01-2025,UPI/DR/919692788625/Ashish/BARB/ashish.verma@apl/UPI,145258410772,"19,050.70",,556534.65
20-01-2025,ATM CASH WITHDRAWAL/05475/CHANDIGARH,390514974950,"1,500.00",,555034.65
20-01-2025,UPI/DR/618744072129/BSNL/ICICI/bsnlbroadband@upi/UPI,619806337650,990.45,,554044.20
21-01-2025,UPI/DR/187654219409/MSEDCL/UPIN/msedclpayment@upi/UPI,875983537535,"3,650.92",,550393.28
21-01-2025,UPI/DR/272207684503/PhonePe/ICICI/phonepe@ybl/UPI,028322935622,"1,240.70",,549152.58
22-01-2025,UPI/DR/984613425883/Vi/PAYTM/vi@airtelaxis/UPI,485610870425,529.00,,548623.58
22-01-2025,UPI/CR/222450498779/Ashish/UCBA/1928602444@axl/UPI,067448218642,,"14,200.85",562824.43
22-01-2025,UPI/DR/499128164758/Ola/PAYTM/olamoney@ola/UPI,626887231493,820.64,,562003.79
22-01-2025,UPI/DR/121699862380/Rapido/PAYTM/rapido@icici/UPI,971759881846,350.55,,561653.24
22-01-2025,UPI/DR/617275074324/Jio/ICICI/jio@paytm/UPI,940758976013,"2,570.26",,559082.98
23-01-2025,UPI/DR/078159184183/Netmeds/ICICI/netmeds@paytm/UPI,559819332424,990.38,,558092.60
23-01-2025,POS V MART CHANDIGARH,375367018427,850.75,,557241.85
24-01-2025,UPI/DR/465598288885/Amit/UTIB/amit.gupta@kotak/UPI,288710608067,"21,850.59",,535391.26
24-01-2025,UPI/DR/954715772375/Mina/SBIN/minaroy85@okaxis/UPI,826420288811,"4,900.34",,530490.92
24-01-2025,UPI/CR/033200845521/Ramesh/UTIB/ramesh404@ibl/UPI,946095931004,,"8,700.32",539191.24
25-01-2025,UPI/DR/567680697997/Vi/PAYTM/vi@airtelaxis/UPI,170009795627,809.00,,538382.24
26-01-2025,TRANSACTION CHARGES,689118612449,320.00,,538062.24
26-01-2025,UPI/CR/983638786230/Prashant/SBIN/prashant.mehta@ibl/UPI,517552895987,,"20,800.81",558863.05
26-01-2025,GST ON CHARGES,005366306636,57.60,,558805.45
26-01-2025,UPI/DR/428843558804/Indane/ICICI/indanegas@upi/UPI,451440191257,"1,700.46",,557104.99
27-01-2025,POS RELIANCE PETROLEUM CHANDIGA,376141658437,"3,850.95",,553254.04
27-01-2025,UPI/DR/735495668873/Uber/ICICI/uber@paytm/UPI,514206914637,"1,080.82",,552173.22
28-01-2025,UPI/CR/161433974830/Kavita/BARB/kavita.menon@aubank/UPI,120471436504,,"2,200.75",554373.97
30-01-2025,POS RELIANCE PETROLEUM CHANDIGA,760893609295,"1,000.98",,553372.99
30-01-2025,UPI/CR/851594719928/Vijay/UCBA/vijaygupt28@aubank/UPI,004092455377,,"9,600.49",562973.48
31-01-2025,UPI/DR/654469309462/PhonePe/ICICI/phonepe@ybl/UPI,469693493606,920.32,,562053.16
01-02-2025,SALARY CREDIT/S8310486068747/Madura Garments Pvt Ltd,843077081615,,"117,809.69",679862.85
01-02-2025,UPI/DR/626137873039/Vivek/BARB/2519534397@paytm/UPI,967439180404,"3,500.16",,676362.69
02-02-2025,UPI/DR/378419393005/Babita/FDRL/babita151@ibl/UPI,460815067059,"12,300.47",,664062.22
04-02-2025,UPI/DR/118331923568/Jyoti/FDRL/jyoti161@ptyes/UPI,106673568063,"15,500.35",,648561.87
04-02-2025,POS VISHAL MEGA MART CHANDIGARH,046241380353,"4,450.66",,644111.21
05-02-2025,NACH/MANDATE/LN900669840349/Tata Capital Finance,943407141490,"17,000.00",,627111.21
06-02-2025,NACH/MANDATE/RNT9561165/RENT MANDATE,859934546238,"15,000.00",,612111.21
06-02-2025,UPI/DR/488591895589/Meesho/PAYTM/meesho@ybl/UPI,690205797163,"6,000.78",,606110.43
06-02-2025,UPI/DR/825717501005/Ola/PAYTM/olamoney@ola/UPI,113773705352,640.31,,605470.12
07-02-2025,UPI/CR/097114227784/Vishal/HDFC/vishaldutt82@axl/UPI,573200019482,,"9,800.95",615271.07
07-02-2025,POS HP PETROL PUMP CHANDIGA,775225774907,"1,000.27",,614270.80
09-02-2025,UPI/CR/031635375709/Shreya/BARB/4923841392@aubank/UPI,918379636535,,"15,300.53",629571.33
09-02-2025,UPI/DR/024275516176/Sumit/PUNB/2850391906@okaxis/UPI,451450766021,550.42,,629020.91
09-02-2025,UPI/DR/395920591758/Nikhil/UCBA/nikhilverm16@pthdfc/UPI,910503161051,"12,950.77",,616070.14
09-02-2025,UPI/CR/040888907775/Deepak/BARB/deepakyada17@ptsbi/UPI,811541634335,,"11,200.29",627270.43
10-02-2025,UPI/DR/151014200087/Jio/ICICI/jio@paytm/UPI,331976460002,"1,950.32",,625320.11
10-02-2025,UPI/DR/852960628822/Ola/PAYTM/olamoney@ola/UPI,227651370290,730.93,,624589.18
10-02-2025,UPI/DR/468054365614/Renu/BKID/renumish56@ybl/UPI,174973405541,"16,950.69",,607638.49
11-02-2025,UPI/DR/838828432857/Amazon/ICICI/amazon@apl/UPI,975195555034,540.25,,607098.24
11-02-2025,UPI/DR/914160193392/Aditya/LICI/licindia@licindia/UPI,132560772227,"7,600.00",,599498.24
13-02-2025,UPI/DR/296581450291/Ola/PAYTM/olamoney@ola/UPI,701295487244,540.84,,598957.40
13-02-2025,UPI/DR/666728495406/BSNL/ICICI/bsnlbroadband@upi/UPI,587603199072,"2,210.57",,596746.83
13-02-2025,UPI/DR/027591884439/Ola/PAYTM/olamoney@ola/UPI,031885112184,840.43,,595906.40
14-02-2025,UPI/DR/168661939399/Vi/PAYTM/vi@airtelaxis/UPI,637503400719,439.00,,595467.40
14-02-2025,POS SHELL FUEL STATION CHANDIGA,448495518476,"3,900.56",,591566.84
14-02-2025,ATM CASH WITHDRAWAL/25813/CHANDIGARH,746246773680,"7,500.00",,584066.84
14-02-2025,UPI/DR/015985932626/BSNL/ICICI/bsnlbroadband@upi/UPI,800764415095,"1,970.26",,582096.58
14-02-2025,UPI/DR/946917048544/Swiggy/ICICI/swiggy@icici/UPI,985747256561,"1,180.76",,580915.82
15-02-2025,UPI/DR/704753016284/Hathway/RAZORPAY/broadband@paytm/UPI,256724435965,399.00,,580516.82
16-02-2025,UPI/DR/802872003280/Seema/BDBL/seemakapo75@pthdfc/UPI,502069547624,550.83,,579965.99
16-02-2025,POS LIFESTYLE STORES CHANDIGARH,606258773582,"4,450.91",,575515.08
17-02-2025,UPI/CR/354336338790/Neha/UTIB/neha.nair@okhdfcbank/UPI,175446743521,,750.63,576265.71
17-02-2025,POS BRAND FACTORY CHANDIGARH,501155721893,"7,600.75",,568664.96
17-02-2025,UPI/DR/094375492599/Vi/PAYTM/vi@airtelaxis/UPI,923834401890,479.00,,568185.96
18-02-2025,UPI/DR/342627434985/Sunita/FDRL/8327423547@ptyes/UPI,746190064697,"8,150.90",,560035.06
18-02-2025,UPI/DR/709205583547/BSNL/ICICI/bsnlbroadband@upi/UPI,997311845990,950.60,,559084.46
19-02-2025,ATM CASH WITHDRAWAL/95482/CHANDIGARH,560002836391,"9,500.00",,549584.46
19-02-2025,UPI/CR/733930525765/Babita/BDBL/babitapand47@oksbi/UPI,534308788970,,"21,250.88",570835.34
19-02-2025,UPI/DR/994796491448/Indane/ICICI/indanegas@upi/UPI,580271046776,"2,500.01",,568335.33
19-02-2025,UPI/CR/438042336890/Yogesh/FDRL/yogeshagar84@ptyes/UPI,786895458133,,"20,200.97",588536.30
20-02-2025,POS INDIAN OIL CHANDIGA,622754560673,"1,550.80",,586985.50
20-02-2025,UPI/CR/130448140227/Varun/SBIN/4974146108@okaxis/UPI,322276782099,,"1,600.38",588585.88
21-02-2025,UPI/CR/035101609582/Vivek/UCBA/vivek.rao@ibl/UPI,591730789514,,"4,250.76",592836.64
22-02-2025,UPI/CR/150651605841/Suresh/KKBK/0957119607@apl/UPI,452180653975,,"2,100.76",594937.40
22-02-2025,UPI/DR/981681662438/MSEDCL/UPIN/msedclpayment@upi/UPI,067828418676,"2,050.32",,592887.08
22-02-2025,UPI/DR/976485775605/Spotify/ICICI/spotify@icici/UPI,793680422698,549.00,,592338.08
22-02-2025,UPI/DR/206323755514/BigBasket/ICICI/bigbasket@ybl/UPI,684094046028,"1,010.66",,591327.42
23-02-2025,POS MORE SUPER MARKET CHANDIGARH,947617355915,"4,300.75",,587026.67
24-02-2025,UPI/DR/237601534747/Vi/PAYTM/vi@airtelaxis/UPI,362860807608,639.00,,586387.67
26-02-2025,UPI/DR/473186290946/Ola/PAYTM/olamoney@ola/UPI,919177107244,600.05,,585787.62
26-02-2025,POS PANTALOONS CHANDIGARH,146966699831,"3,700.96",,582086.66
26-02-2025,UPI/CR/341477423541/Rajan/KKBK/rajan.thapar@aubank/UPI,480004769374,,"14,200.31",596286.97
27-02-2025,POS LIFESTYLE STORES CHANDIGARH,700822380596,"3,900.91",,592386.06
27-02-2025,ATM CASH WITHDRAWAL/71936/CHANDIGARH,300912668637,"9,500.00",,582886.06
28-02-2025,UPI/DR/273003671145/Rapido/PAYTM/rapido@icici/UPI,632969404035,440.37,,582445.69
28-02-2025,UPI/CR/879640062089/Rani/PUNB/5202596902@aubank/UPI,715377333234,,100.49,582546.18
01-03-2025,SALARY CREDIT/S8351949609425/Madura Garments Pvt Ltd,573652439398,,"115,885.69",698431.87
01-03-2025,UPI/CR/664336433449/Maya/KKBK/maya669@pthdfc/UPI,090911894760,,"17,900.91",716332.78
01-03-2025,POS VISHAL MEGA MART CHANDIGARH,653429005956,"7,900.60",,708432.18
02-03-2025,UPI/DR/598471422421/Flipkart/ICICI/flipkart@ybl/UPI,435568414063,"2,670.79",,705761.39
02-03-2025,UPI/DR/785913980559/Saurabh/BDBL/saurabh385@ptaxis/UPI,940237759620,"17,500.08",,688261.31
02-03-2025,UPI/DR/230486572642/Ola/PAYTM/olamoney@ola/UPI,575663055522,830.38,,687430.93
02-03-2025,UPI/CR/521337458988/Swati/BARB/swati655@ptaxis/UPI,339366383169,,300.18,687731.11
02-03-2025,UPI/DR/396740573609/Prashant/KKBK/prashant.malhotra@pthdfc/UPI,997444175294,"1,550.78",,686180.33
02-03-2025,UPI/DR/386182297987/Jio/ICICI/jio@paytm/UPI,113040800305,"2,070.37",,684109.96
02-03-2025,UPI/DR/693889495243/Myntra/ICICI/myntra@ybl/UPI,499937595091,249.00,,683860.96
02-03-2025,POS PANTALOONS CHANDIGARH,413976136285,"1,400.32",,682460.64
02-03-2025,UPI/DR/783500037020/Sarita/FDRL/saritaroy99@ibl/UPI,718644836463,"5,500.49",,676960.15
02-03-2025,POS STAR BAZAAR CHANDIGARH,505470068690,"7,650.41",,669309.74
03-03-2025,UPI/DR/285630765563/Kavita/HDFC/kavita.joshi@oksbi/UPI,776736188356,"6,250.57",,663059.17
03-03-2025,ATM CASH WITHDRAWAL/16191/CHANDIGARH,030887404932,"6,000.00",,657059.17
03-03-2025,NACH/MANDATE/LN900669840349/Tata Capital Finance,261667102802,"17,000.00",,640059.17
03-03-2025,UPI/DR/139084913444/Manish/KKBK/6876820880@upi/UPI,277644524904,"16,000.37",,624058.80
03-03-2025,UPI/DR/614792360186/Amazon/PAYTM/amazon@apl/UPI,097048962058,"4,600.68",,619458.12
04-03-2025,POS PANTALOONS CHANDIGARH,612248779970,"8,150.55",,611307.57
04-03-2025,UPI/DR/312659053305/Zomato/ICICI/zomato@axisbank/UPI,253036303656,950.13,,610357.44
05-03-2025,POS PANTALOONS CHANDIGARH,931593059144,"4,850.74",,605506.70
05-03-2025,NACH/MANDATE/RNT5231455/RENT MANDATE,348270720767,"15,000.00",,590506.70
05-03-2025,UPI/DR/549214011145/Flipkart/PAYTM/flipkart@ybl/UPI,763096449996,"4,050.78",,586455.92
06-03-2025,UPI/DR/219186638692/Aditya/LICI/licindia@licindia/UPI,644745147322,"7,600.00",,578855.92
07-03-2025,UPI/DR/833963354112/Paytm/ICICI/paytm@paytm/UPI,389759337126,"1,800.18",,577055.74
07-03-2025,UPI/DR/537378947677/Manish/UTIB/manishmeno65@paytm/UPI,440612224177,"2,500.98",,574554.76
08-03-2025,UPI/DR/696851439155/Rajesh/HDFC/6266189328@ibl/UPI,018367197495,"21,450.96",,553103.80
09-03-2025,UPI/DR/468728440258/Vi/PAYTM/vi@airtelaxis/UPI,067445290967,429.00,,552674.80
09-03-2025,UPI/DR/171634687771/Amazon/ICICI/amazon@apl/UPI,870140046865,430.25,,552244.55
09-03-2025,POS INDIAN OIL CHANDIGA,603689907387,"2,300.86",,549943.69
09-03-2025,UPI/DR/886030990790/Vi/PAYTM/vi@airtelaxis/UPI,447014123554,649.00,,549294.69
09-03-2025,UPI/DR/171032828858/Flipkart/ICICI/flipkart@ybl/UPI,761758011870,"2,030.12",,547264.57
09-03-2025,POS STAR BAZAAR CHANDIGARH,631908696279,"2,650.82",,544613.75
10-03-2025,UPI/DR/917579120714/Pankaj/KKBK/pankaj476@axl/UPI,345003872351,"6,900.52",,537713.23
10-03-2025,UPI/DR/539302540553/Vi/PAYTM/vi@airtelaxis/UPI,930163699788,439.00,,537274.23
10-03-2025,UPI/CR/047168827315/Asha/BDBL/asha850@aubank/UPI,127674378430,,"20,950.36",558224.59
10-03-2025,UPI/DR/338623853806/Uber/ICICI/uber@paytm/UPI,523260190446,510.22,,557714.37
11-03-2025,UPI/DR/846524294792/BigBasket/ICICI/bigbasket@ybl/UPI,171070311684,"2,720.82",,554993.55
11-03-2025,UPI/DR/814818201113/Swiggy/ICICI/swiggy@icici/UPI,218201505233,"2,340.07",,552653.48
11-03-2025,UPI/DR/486868243042/Spotify/ICICI/spotify@icici/UPI,799764024511,899.00,,551754.48
12-03-2025,UPI/DR/616026324406/MSEDCL/UPIN/msedclpayment@upi/UPI,028250926514,"2,050.00",,549704.48
12-03-2025,UPI/DR/335025988916/Vi/PAYTM/vi@airtelaxis/UPI,180084200828,339.00,,549365.48
12-03-2025,UPI/DR/037437581935/Netmeds/ICICI/netmeds@paytm/UPI,642757842031,400.67,,548964.81
13-03-2025,UPI/DR/662241638682/Gopal/HDFC/8603269043@kotak/UPI,714884165914,"16,200.80",,532764.01
13-03-2025,UPI/DR/844055468368/Vi/PAYTM/vi@airtelaxis/UPI,868664348771,209.00,,532555.01
13-03-2025,UPI/DR/191896332997/Hathway/RAZORPAY/broadband@paytm/UPI,979275099734,999.00,,531556.01
14-03-2025,UPI/DR/469961251700/Rapido/PAYTM/rapido@icici/UPI,765217480019,480.52,,531075.49
14-03-2025,UPI/CR/684917217536/Rajan/HDFC/rajan828@oksbi/UPI,698425790098,,"12,600.56",543676.05
14-03-2025,UPI/DR/006311625653/BigBasket/ICICI/bigbasket@ybl/UPI,264125017966,"1,250.74",,542425.31
14-03-2025,UPI/DR/847271382169/Uber/PAYTM/uber@paytm/UPI,110730078059,630.19,,541795.12
15-03-2025,UPI/CR/315962554255/Vikram/BARB/vikram635@oksbi/UPI,691184443778,,"7,600.53",549395.65
16-03-2025,UPI/CR/097712879419/Manoj/UTIB/3609571242@pthdfc/UPI,301417483155,,"7,550.61",556946.26
16-03-2025,POS BRAND FACTORY CHANDIGARH,182727110381,"5,100.63",,551845.63
17-03-2025,UPI/CR/533600654565/Vikas/PUNB/vikas.menon@ptyes/UPI,020692901699,,"14,650.31",566495.94
17-03-2025,UPI/DR/903415495049/Swiggy/ICICI/swiggy@icici/UPI,736778991562,"1,750.09",,564745.85
18-03-2025,ATM CASH WITHDRAWAL/60438/CHANDIGARH,367289867695,"7,000.00",,557745.85
18-03-2025,UPI/CR/862132096686/Ashish/BARB/ashishsen90@paytm/UPI,549713565056,,"1,100.62",558846.47
19-03-2025,UPI/DR/023336228393/Ritu/BARB/ritudube68@ptyes/UPI,451422283695,"21,050.84",,537795.63
21-03-2025,UPI/CR/065492930476/Shreya/BDBL/shreya.tiwari@pthdfc/UPI,921908259034,,"11,000.28",548795.91
21-03-2025,POS INDIAN OIL CHANDIGA,488978914908,"2,500.13",,546295.78
22-03-2025,POS BHARAT PETROLEUM CHANDIGA,415171867569,"2,700.34",,543595.44
