Bank Name,KOTAK MAHINDRA BANK LTD
Account Number,8008270503
Account Holder Name,SUSHMA DUBEY
Branch,T NAGAR
IFSC Code,KKBK0995220
Statement Period,01-12-2024 To 09-05-2026

Date,Description,Ref/ChequeNo,Debit,Credit,Balance
14-12-2024,POS MAX FASHION FARIDABAD,082755075640,"4,550.00",,1097380.89
14-12-2024,UPI/DR/179174998431/Jio/PAYTM/jio@paytm/UPI,721174359181,829.00,,1096551.89
15-12-2024,UPI/DR/336665543488/Uber/ICICI/uber@paytm/UPI,057390758138,"2,090.42",,1094461.47
15-12-2024,IMPS-181772529043-Sapna Jain,098426083711,"4,300.61",,1090160.86
16-12-2024,UPI/CR/275453836590/Ramesh/UCBA/ramesh252@okhdfcbank/UPI,340005407450,,"7,850.91",1098011.77
16-12-2024,UPI/DR/091696332157/Arun/HDFC/arun.gupta@ibl/UPI,701287968481,"18,350.54",,1079661.23
16-12-2024,UPI/DR/621433627708/Uber/ICICI/uber@paytm/UPI,749057407301,"1,460.20",,1078201.03
16-12-2024,NACH/MANDATE/SIP0697442/Axis Mutual Fund,688291305783,"13,500.00",,1064701.03
16-12-2024,UPI/DR/950027193038/Blinkit/ICICI/blinkit@kotak/UPI,246183752022,"1,400.80",,1063300.23
17-12-2024,ATM-CASH-WDL/VHY359135/FARIDABAD,730924109368,"4,000.00",,1059300.23
17-12-2024,UPI/DR/781133928858/Paytm/ICICI/paytm@paytm/UPI,342257834187,"2,270.23",,1057030.00
18-12-2024,UPI/DR/166524846542/PhonePe/ICICI/phonepe@ybl/UPI,940860089358,"1,850.61",,1055179.39
18-12-2024,UPI/DR/090423800971/Amazon/ICICI/amazon@apl/UPI,304027294051,"2,630.04",,1052549.35
18-12-2024,UPI/DR/756434291691/Girish/BARB/girishpati59@ptsbi/UPI,605989664952,"15,050.27",,1037499.08
19-12-2024,UPI/DR/021660999062/Blinkit/ICICI/blinkit@kotak/UPI,871084553005,"2,520.29",,1034978.79
19-12-2024,ATM-CASH-WDL/ZNC280888/FARIDABAD,925919753685,"2,000.00",,1032978.79
20-12-2024,ATM-CASH-WDL/KOE902210/FARIDABAD,140152251979,"4,000.00",,1028978.79
20-12-2024,UPI/DR/467097287488/Practo/ICICI/practo@paytm/UPI,470326395450,349.00,,1028629.79
21-12-2024,UPI/DR/869701874936/Indane/ICICI/indanegas@upi/UPI,410810730916,900.81,,1027728.98
22-12-2024,UPI/DR/895470475033/Sapna/BDBL/sapna695@axl/UPI,983690617024,"3,800.15",,1023928.83
22-12-2024,UPI/DR/509003531710/BSNL/ICICI/bsnlbroadband@upi/UPI,702110755986,730.48,,1023198.35
24-12-2024,UPI/DR/065399242457/Amazon/ICICI/amazon@apl/UPI,443506638119,810.72,,1022387.63
25-12-2024,POS VISHAL MEGA MART FARIDABAD,433131248868,"5,800.49",,1016587.14
25-12-2024,UPI/DR/919398810337/BSNL/RAZORPAY/broadband@paytm/UPI,261374150072,599.00,,1015988.14
25-12-2024,POS BIG BAZAAR FARIDABAD,886729675364,"2,800.69",,1013187.45
26-12-2024,UPI/DR/849663548707/BigBasket/ICICI/bigbasket@ybl/UPI,906645406955,650.93,,1012536.52
26-12-2024,POS RELIANCE PETROLEUM FARIDABA,198750223334,"3,600.95",,1008935.57
26-12-2024,UPI/DR/922181066912/Uber/PAYTM/uber@paytm/UPI,751095455184,380.14,,1008555.43
27-12-2024,UPI/DR/418629346252/Kavya/HDFC/kavya979@ibl/UPI,364741587096,"17,000.14",,991555.29
27-12-2024,INTEREST CREDIT,113940522132,,325.06,991880.35
27-12-2024,ATM-CASH-WDL/JGJ091226/FARIDABAD,303850328019,"8,500.00",,983380.35
28-12-2024,UPI/DR/091114677845/Myntra/ICICI/myntra@ybl/UPI,765501502773,599.00,,982781.35
28-12-2024,UPI/DR/533278603751/BigBasket/ICICI/bigbasket@ybl/UPI,178591436187,400.48,,982380.87
29-12-2024,GST ON CHARGES,525295997631,68.40,,982312.47
29-12-2024,ACCOUNT MAINTENANCE CHARGES,083963980800,380.00,,981932.47
30-12-2024,UPI/DR/826908829116/BSNL/ICICI/bsnlbroadband@upi/UPI,172697777509,"2,220.51",,979711.96
31-12-2024,UPI/DR/442544565242/BSNL/ICICI/bsnlbroadband@upi/UPI,324376325827,"1,670.05",,978041.91
01-01-2025,UPI/DR/362589589723/Mahesh/SBIN/4105892484@okicici/UPI,298545092681,"22,000.95",,956040.96
01-01-2025,UPI/DR/669153070027/Blinkit/ICICI/blinkit@kotak/UPI,882136853283,"2,630.35",,953410.61
01-01-2025,UPI/DR/744345916989/Dunzo/ICICI/dunzo@razorpay/UPI,409921094205,"1,870.68",,951539.93
02-01-2025,POS V MART FARIDABAD,116310119204,"5,250.70",,946289.23
02-01-2025,UPI/DR/618387638878/Jio/PAYTM/jio@paytm/UPI,449034601883,669.00,,945620.23
03-01-2025,UPI/DR/135651431641/Amazon/ICICI/amazon@apl/UPI,312740752885,"2,620.82",,942999.41
03-01-2025,UPI/DR/489210893021/Ola/ICICI/olamoney@ola/UPI,374638605992,"2,080.52",,940918.89
03-01-2025,UPI/DR/584350888907/PhonePe/ICICI/phonepe@ybl/UPI,075420773087,"1,760.23",,939158.66
06-01-2025,ATM-CASH-WDL/BVC355385/FARIDABAD,792929615724,"4,500.00",,934658.66
06-01-2025,POS V MART FARIDABAD,568578282489,"3,300.24",,931358.42
06-01-2025,UPI/DR/054099905347/Anjali/UTIB/anjali.roy@apl/UPI,921547325845,"6,900.97",,924457.45
07-01-2025,SALARY CREDIT/S3186311273738/Infosys BPO Pvt Ltd,652052732348,,"105,517.55",1029975.00
08-01-2025,POS STAR BAZAAR FARIDABAD,513433207137,"4,500.78",,1025474.22
08-01-2025,UPI/DR/889172728704/Zepto/ICICI/zepto@apl/UPI,657265881403,"1,190.93",,1024283.29
09-01-2025,POS VISHAL MEGA MART FARIDABAD,055929340617,"7,400.84",,1016882.45
09-01-2025,UPI/DR/481911418765/Rajesh/FDRL/rajesh.jain@ptaxis/UPI,969959502809,"17,400.05",,999482.40
09-01-2025,UPI/DR/927436977778/Seema/UTIB/seematiwa53@okhdfcbank/UPI,426201675920,"4,450.63",,995031.77
10-01-2025,UPI/CR/889640130884/Mamta/UCBA/mamta741@paytm/UPI,343087845279,,"11,550.37",1006582.14
10-01-2025,POS MAX FASHION FARIDABAD,914850583700,"7,600.13",,998982.01
10-01-2025,ATM-CASH-WDL/AJK056660/FARIDABAD,639015779359,"9,500.00",,989482.01
10-01-2025,NACH/MANDATE/RNT3188699/RENT MANDATE,695337522274,"12,000.00",,977482.01
10-01-2025,UPI/DR/991508943790/Jio/PAYTM/jio@paytm/UPI,890266235663,219.00,,977263.01
11-01-2025,UPI/DR/318531435423/Flipkart/PAYTM/flipkart@ybl/UPI,862050122345,"3,300.36",,973962.65
11-01-2025,UPI/DR/465578757128/Ola/PAYTM/olamoney@ola/UPI,408922416510,490.83,,973471.82
11-01-2025,UPI/CR/090854489969/Sachin/BKID/9239301163@pthdfc/UPI,012291146525,,"6,350.27",979822.09
11-01-2025,UPI/DR/237837959683/Rapido/PAYTM/rapido@icici/UPI,582110039766,360.03,,979462.06
12-01-2025,UPI/DR/503995140323/Tarun/HDFC/tarun531@okhdfcbank/UPI,407530302753,"13,200.06",,966262.00
12-01-2025,NACH/MANDATE/LN460952477319/Axis Bank Auto Loan,765757455920,"15,000.00",,951262.00
12-01-2025,NEFT/N7191317673000/Maruti Suzuki India,045120952923,,"53,500.14",1004762.14
12-01-2025,UPI/DR/592397474314/Pooja/KKBK/pooja.chatterjee@aubank/UPI,559486489955,"7,600.74",,997161.40
14-01-2025,UPI/DR/910317928466/BSNL/ICICI/bsnlbroadband@upi/UPI,795897105398,880.01,,996281.39
14-01-2025,UPI/DR/612657690771/Uber/PAYTM/uber@paytm/UPI,204298672836,690.27,,995591.12
15-01-2025,UPI/DR/028508832809/Uber/PAYTM/uber@paytm/UPI,122854830291,460.08,,995131.04
15-01-2025,NACH/MANDATE/SIP3094756/Axis Mutual Fund,698100036622,"13,500.00",,981631.04
16-01-2025,UPI/DR/455458527851/Myntra/ICICI/myntra@ybl/UPI,967312433983,199.00,,981432.04
17-01-2025,UPI/DR/677444948951/Uber/ICICI/uber@paytm/UPI,206453681569,"2,080.95",,979351.09
18-01-2025,IMPS-225110469031-Dinesh Banerjee,796162645908,"1,700.30",,977650.79
18-01-2025,UPI/DR/903988363133/Swiggy/ICICI/swiggy@icici/UPI,618391148446,"1,080.61",,976570.18
18-01-2025,UPI/DR/083732337353/Indane/ICICI/indanegas@upi/UPI,109057757777,"1,050.17",,975520.01
19-01-2025,UPI/DR/283901715535/MSEDCL/UPIN/msedclpayment@upi/UPI,681095758596,"2,450.00",,973070.01
20-01-2025,ATM-CASH-WDL/FHL698947/FARIDABAD,206590351347,"8,000.00",,965070.01
20-01-2025,ATM-CASH-WDL/UJD769159/FARIDABAD,362610932333,"10,000.00",,955070.01
20-01-2025,UPI/DR/138310288456/Hotstar/ICICI/hotstar@hdfcbank/UPI,787979646801,499.00,,954571.01
21-01-2025,UPI/DR/006776613666/Dunzo/ICICI/dunzo@razorpay/UPI,513565075504,"1,060.80",,953510.21
22-01-2025,POS BIG BAZAAR FARIDABAD,839522974350,"7,450.88",,946059.33
23-01-2025,UPI/DR/150698682655/Sumit/UTIB/sumit.kulkarni@aubank/UPI,204327314246,"16,350.99",,929708.34
23-01-2025,UPI/DR/758377656669/Vikas/SBIN/vikas.mukherjee@okicici/UPI,307408860452,"9,000.44",,920707.90
24-01-2025,UPI/DR/414222904329/Uber/PAYTM/uber@paytm/UPI,328053972698,650.61,,920057.29
24-01-2025,UPI/CR/831026200136/Vivek/BDBL/vivekmeht29@ptyes/UPI,746245639818,,"21,200.65",941257.94
24-01-2025,UPI/DR/184699904397/Blinkit/ICICI/blinkit@kotak/UPI,622950775717,"2,740.56",,938517.38
24-01-2025,UPI/DR/168259290712/BSNL/ICICI/bsnlbroadband@upi/UPI,360976229728,"2,120.86",,936396.52
26-01-2025,POS HP PETROL PUMP FARIDABA,963142099510,"2,100.36",,934296.16
26-01-2025,UPI/DR/670934087684/Paytm/ICICI/paytm@paytm/UPI,418036729804,"1,680.51",,932615.65
27-01-2025,ATM-CASH-WDL/OUO706347/FARIDABAD,359419050782,"1,500.00",,931115.65
27-01-2025,UPI/DR/644990879857/Zomato/ICICI/zomato@axisbank/UPI,164998250096,"1,120.57",,929995.08
28-01-2025,UPI/DR/222639763085/BSNL/RAZORPAY/broadband@paytm/UPI,143450207587,"1,299.00",,928696.08
28-01-2025,POS METRO CASH CARRY FARIDABAD,839735419449,"7,500.18",,921195.90
29-01-2025,UPI/CR/034712439079/Geeta/BKID/geeta.sethi@aubank/UPI,805119976337,,"14,400.04",935595.94
29-01-2025,UPI/DR/123183342248/MedPlus/ICICI/medplus@icici/UPI,726636169957,"1,590.01",,934005.93
29-01-2025,UPI/DR/657727937470/Blinkit/ICICI/blinkit@kotak/UPI,004172266037,"2,220.90",,931785.03
29-01-2025,UPI/DR/559453784485/PhonePe/ICICI/phonepe@ybl/UPI,986626713896,"1,330.68",,930454.35
31-01-2025,UPI/DR/796477786607/Blinkit/ICICI/blinkit@kotak/UPI,708995639155,"2,310.31",,928144.04
31-01-2025,POS SHELL FUEL STATION FARIDABA,326551631394,"3,450.03",,924694.01
01-02-2025,UPI/DR/015599316889/Uber/ICICI/uber@paytm/UPI,569306354176,830.44,,923863.57
02-02-2025,UPI/CR/285167800939/Krishna/BDBL/krishnasriv97@ibl/UPI,755769399137,,650.98,924514.55
02-02-2025,UPI/DR/861265081358/Amazon/ICICI/amazon@apl/UPI,293704590873,"1,650.34",,922864.21
02-02-2025,POS D MART FARIDABAD,976742399569,"1,200.72",,921663.49
03-02-2025,UPI/DR/267539356555/Rapido/PAYTM/rapido@icici/UPI,912182870774,520.45,,921143.04
03-02-2025,IMPS-681062020153-Vijay Bose,840946178468,"16,200.42",,904942.62
03-02-2025,POS SHELL FUEL STATION FARIDABA,941850669208,"1,950.04",,902992.58
03-02-2025,UPI/DR/759651025425/Ola/ICICI/olamoney@ola/UPI,048840922782,"1,120.29",,901872.29
04-02-2025,UPI/DR/298139869602/Apollo/ICICI/apollopharmacy@ybl/UPI,795106469370,"2,560.83",,899311.46
04-02-2025,UPI/DR/726468214433/Varun/PUNB/varuntiwa12@ptyes/UPI,769628497321,"12,050.98",,887260.48
06-02-2025,UPI/DR/589062514201/BSNL/RAZORPAY/broadband@paytm/UPI,714976664933,999.00,,886261.48
07-02-2025,SALARY CREDIT/S4015693192202/Infosys BPO Pvt Ltd,868146881895,,"101,069.55",987331.03
07-02-2025,UPI/DR/052195875442/Kapil/BARB/kapil658@ybl/UPI,946556320839,"20,000.02",,967331.01
08-02-2025,NACH/MANDATE/RNT2554806/RENT MANDATE,370028220759,"12,000.00",,955331.01
09-02-2025,UPI/DR/457653749999/Jio/PAYTM/jio@paytm/UPI,409395659429,869.00,,954462.01
11-02-2025,UPI/DR/424112561609/MSEDCL/UPIN/msedclpayment@upi/UPI,190436037282,"4,150.98",,950311.03
11-02-2025,UPI/DR/984751476519/Rapido/PAYTM/rapido@icici/UPI,159794212134,100.60,,950210.43
13-02-2025,POS SHELL FUEL STATION FARIDABA,731248204680,"2,300.18",,947910.25
13-02-2025,UPI/CR/582882254414/Mamta/UCBA/mamta.kapoor@okicici/UPI,052735830266,,"6,850.65",954760.90
13-02-2025,UPI/DR/885448790199/Jio/PAYTM/jio@paytm/UPI,086119576251,959.00,,953801.90
13-02-2025,POS INDIAN OIL FARIDABA,726020822328,"2,500.85",,951301.05
13-02-2025,POS STAR BAZAAR FARIDABAD,794052118192,"1,050.21",,950250.84
14-02-2025,UPI/DR/427639606498/Flipkart/PAYTM/flipkart@ybl/UPI,765285549152,"2,950.83",,947300.01
14-02-2025,NACH/MANDATE/LN460952477319/Axis Bank Auto Loan,368306614609,"15,000.00",,932300.01
15-02-2025,UPI/DR/478257557114/PhonePe/ICICI/phonepe@ybl/UPI,403829957686,"1,700.45",,930599.56
15-02-2025,UPI/CR/426679202937/Kamal/FDRL/kamal.patil@okicici/UPI,740532563902,,"12,000.40",942599.96
16-02-2025,UPI/DR/443105110805/Zepto/ICICI/zepto@apl/UPI,139243511880,"2,650.42",,939949.54
17-02-2025,UPI/DR/694650496612/Jio/PAYTM/jio@paytm/UPI,693933241576,959.00,,938990.54
19-02-2025,UPI/DR/200967904474/Akash/UTIB/7694274191@paytm/UPI,672055372568,"9,250.58",,929739.96
19-02-2025,NACH/MANDATE/SIP5023034/Axis Mutual Fund,139785532158,"13,500.00",,916239.96
20-02-2025,POS SHOPPERS STOP FARIDABAD,023705299977,"3,750.76",,912489.20
20-02-2025,UPI/DR/834316974184/Flipkart/PAYTM/flipkart@ybl/UPI,838478339260,"5,300.63",,907188.57
20-02-2025,UPI/DR/072534905570/Indane/ICICI/indanegas@upi/UPI,126672758412,"1,850.55",,905338.02
20-02-2025,UPI/DR/777141265611/Amazon/ICICI/amazon@apl/UPI,387392745199,880.18,,904457.84
20-02-2025,POS SHOPPERS STOP FARIDABAD,534957818208,"4,800.79",,899657.05
20-02-2025,ATM-CASH-WDL/ZQY350249/FARIDABAD,444021121942,"5,000.00",,894657.05
22-02-2025,UPI/DR/948039170064/Deepa/UCBA/3480880454@okaxis/UPI,503684458342,"20,300.11",,874356.94
23-02-2025,ATM-CASH-WDL/UJE508497/FARIDABAD,554034467466,"1,000.00",,873356.94
23-02-2025,UPI/DR/076927372109/Jio/PAYTM/jio@paytm/UPI,680449684577,329.00,,873027.94
23-02-2025,POS RELIANCE MART FARIDABAD,680935799038,"3,900.92",,869127.02
24-02-2025,IMPS-214505393497-Vijay Mukherjee,567230641318,"21,500.96",,847626.06
24-02-2025,UPI/DR/402900949031/Maya/BKID/mayadas40@ybl/UPI,193735832009,150.19,,847475.87
24-02-2025,UPI/DR/206025598872/Shreya/HDFC/shreyatiwa66@ibl/UPI,827442086239,"8,450.66",,839025.21
24-02-2025,UPI/DR/594187881450/Uber/PAYTM/uber@paytm/UPI,776785168158,410.37,,838614.84
26-02-2025,UPI/DR/576548041441/Swiggy/ICICI/swiggy@icici/UPI,197429195410,"1,620.19",,836994.65
27-02-2025,POS MAX FASHION FARIDABAD,654692284629,"2,650.76",,834343.89
27-02-2025,UPI/DR/770475978296/Gaurav/HDFC/2077423075@ptyes/UPI,554003890162,"16,550.90",,817792.99
27-02-2025,UPI/DR/547781204250/Rapido/PAYTM/rapido@icici/UPI,755606298395,630.80,,817162.19
27-02-2025,POS SHELL FUEL STATION FARIDABA,150110847083,"2,950.15",,814212.04
28-02-2025,POS MORE SUPER MARKET FARIDABAD,676984225215,650.30,,813561.74
01-03-2025,UPI/CR/092972441693/Maya/BARB/maya343@ybl/UPI,993716588328,,"7,300.05",820861.79
01-03-2025,UPI/DR/155426732614/BigBasket/ICICI/bigbasket@ybl/UPI,741649749694,"1,990.33",,818871.46
01-03-2025,POS RELIANCE MART FARIDABAD,068737314106,"3,150.66",,815720.80
01-03-2025,UPI/DR/395698790852/Jio/PAYTM/jio@paytm/UPI,718936907408,619.00,,815101.80
02-03-2025,UPI/DR/427509107652/Jio/PAYTM/jio@paytm/UPI,465550440069,899.00,,814202.80
02-03-2025,POS PANTALOONS FARIDABAD,106139103704,"5,200.98",,809001.82
02-03-2025,UPI/CR/362636334084/Arun/PUNB/2599983643@okhdfcbank/UPI,157765658752,,"20,900.02",829901.84
02-03-2025,UPI/DR/392440514877/Rakesh/PUNB/rakesh546@ibl/UPI,410274842981,"19,100.03",,810801.81
02-03-2025,UPI/DR/949520816041/Rapido/PAYTM/rapido@icici/UPI,112674507635,310.89,,810490.92
03-03-2025,ATM-CASH-WDL/UUJ563582/FARIDABAD,570544253701,"7,000.00",,803490.92
06-03-2025,UPI/DR/845383700824/Myntra/ICICI/myntra@ybl/UPI,374728635934,999.00,,802491.92
06-03-2025,UPI/CR/362459019420/Mamta/BDBL/mamtachat49@pthdfc/UPI,029336304663,,"15,000.91",817492.83
06-03-2025,UPI/DR/632321950472/Pankaj/BKID/pankajmukh56@ibl/UPI,419984723297,"10,950.60",,806542.23
07-03-2025,UPI/DR/142979565164/ICICI/LICI/licindia@licindia/UPI,212117508479,"1,800.00",,804742.23
07-03-2025,SALARY CREDIT/S9446967900946/Infosys BPO Pvt Ltd,565877454797,,"103,402.55",908144.78
07-03-2025,UPI/DR/881552982551/Rapido/PAYTM/rapido@icici/UPI,900715472823,400.43,,907744.35
08-03-2025,UPI/DR/695695125800/Jio/PAYTM/jio@paytm/UPI,599737009758,729.00,,907015.35
08-03-2025,UPI/DR/168087856658/Paytm/ICICI/paytm@paytm/UPI,874686904609,"1,430.39",,905584.96
08-03-2025,UPI/DR/612561262943/Nykaa/ICICI/nykaa@razorpay/UPI,074382054047,749.00,,904835.96
09-03-2025,NACH/MANDATE/RNT1303895/RENT MANDATE,270092677755,"12,000.00",,892835.96
09-03-2025,NACH/MANDATE/LN460952477319/Axis Bank Auto Loan,923498526579,"15,000.00",,877835.96
10-03-2025,UPI/DR/020583766428/Flipkart/ICICI/flipkart@ybl/UPI,840101506864,"1,920.61",,875915.35
11-03-2025,UPI/CR/715730365645/Amit/BKID/6846650101@kotak/UPI,345563518673,,"20,050.13",895965.48
11-03-2025,IMPS-804958499184-Meena Desai,339565759404,"5,500.43",,890465.05
11-03-2025,POS SHELL FUEL STATION FARIDABA,995849816613,"2,000.80",,888464.25
12-03-2025,UPI/DR/043764955581/Divya/FDRL/divya607@axl/UPI,782480925901,"20,150.94",,868313.31
13-03-2025,UPI/DR/313779343483/BSNL/RAZORPAY/broadband@paytm/UPI,930495367139,649.00,,867664.31
14-03-2025,UPI/DR/696491822775/Deepak/FDRL/deepakkuma52@ptsbi/UPI,783565553610,"10,500.03",,857164.28
14-03-2025,ATM-CASH-WDL/YGU041737/FARIDABAD,965960980739,"7,000.00",,850164.28
14-03-2025,UPI/DR/000830088570/Ola/PAYTM/olamoney@ola/UPI,101295807184,640.36,,849523.92
14-03-2025,NACH/MANDATE/SIP6105019/Axis Mutual Fund,141996261053,"13,500.00",,836023.92
15-03-2025,UPI/DR/055390618969/MSEDCL/UPIN/msedclpayment@upi/UPI,155286036267,"2,550.59",,833473.33
16-03-2025,NEFT/N9143654308770/Vodafone Idea Ltd,382678899200,,"5,500.63",838973.96
16-03-2025,UPI/CR/852470612055/Sneha/KKBK/sneha.dutta@okhdfcbank/UPI,795640238327,,"9,000.95",847974.91
16-03-2025,UPI/DR/206882409751/Rapido/PAYTM/rapido@icici/UPI,371060181604,160.11,,847814.80
16-03-2025,UPI/DR/140303081078/Flipkart/PAYTM/flipkart@ybl/UPI,864940111771,"5,150.90",,842663.90
17-03-2025,UPI/DR/549761369492/Jio/PAYTM/jio@paytm/UPI,281289723063,909.00,,841754.90
18-03-2025,UPI/CR/082567781346/Naresh/UTIB/nareshroy94@ptyes/UPI,165644144086,,"16,900.41",858655.31
18-03-2025,UPI/DR/684492086222/Blinkit/ICICI/blinkit@kotak/UPI,573908973090,"1,810.94",,856844.37
18-03-2025,POS RELIANCE MART FARIDABAD,039534937699,"3,200.44",,853643.93
19-03-2025,UPI/DR/506203426826/Usha/HDFC/usha.chatterjee@ptaxis/UPI,948783973279,"6,200.14",,847443.79
19-03-2025,UPI/DR/820105546221/Indane/ICICI/indanegas@upi/UPI,975742858528,"1,450.48",,845993.31
20-03-2025,UPI/DR/073399258656/BSNL/ICICI/bsnlbroadband@upi/UPI,551781546141,"1,220.05",,844773.26
20-03-2025,POS STAR BAZAAR FARIDABAD,578296135715,"2,200.64",,842572.62
21-03-2025,UPI/CR/121966498068/Anita/BKID/anitayada12@aubank/UPI,665794306808,,"20,250.37",862822.99
21-03-2025,UPI/DR/947802160857/BigBasket/ICICI/bigbasket@ybl/UPI,022334532887,670.89,,862152.10
22-03-2025,POS V MART FARIDABAD,086639392464,"7,100.23",,855051.87
22-03-2025,POS MAX FASHION FARIDABAD,869608412856,"1,500.80",,853551.07
22-03-2025,UPI/DR/083441985788/Rapido/PAYTM/rapido@icici/UPI,300422927089,510.51,,853040.56
22-03-2025,UPI/DR/540402461167/Dunzo/ICICI/dunzo@razorpay/UPI,724370127569,620.08,,852420.48
24-03-2025,UPI/DR/162119147224/Zepto/ICICI/zepto@apl/UPI,861889929038,740.88,,851679.60
24-03-2025,UPI/DR/822564820085/Zepto/ICICI/zepto@apl/UPI,685205905792,"1,800.49",,849879.11
25-03-2025,UPI/CR/268127094683/Deepak/UCBA/deepak408@okhdfcbank/UPI,481947319605,,"17,200.47",867079.58
26-03-2025,UPI/DR/772654682415/Uber/ICICI/uber@paytm/UPI,680716189792,"2,230.01",,864849.57
26-03-2025,UPI/DR/906971605930/Vandana/PUNB/vandana413@oksbi/UPI,142557379884,"5,000.75",,859848.82
26-03-2025,UPI/DR/198970066279/Blinkit/ICICI/blinkit@kotak/UPI,548020339054,700.56,,859148.26
26-03-2025,POS INDIAN OIL FARIDABA,162905589550,"3,300.46",,855847.80
26-03-2025,UPI/CR/814081265834/Varun/PUNB/varun.yadav@upi/UPI,938008681870,,"12,350.41",868198.21
26-03-2025,INTEREST CREDIT,635612875511,,15.73,868213.94
26-03-2025,UPI/DR/723373804593/Jio/PAYTM/jio@paytm/UPI,666361858630,929.00,,867284.94
27-03-2025,POS STAR BAZAAR FARIDABAD,635832689003,"7,450.11",,859834.83
27-03-2025,UPI/CR/493744718005/Vandana/BARB/vandana.thapar@ptsbi/UPI,428054801422,,"19,600.54",879435.37
28-03-2025,UPI/DR/081722581877/Jio/ICICI/jio@paytm/UPI,084033559708,"2,650.39",,876784.98
28-03-2025,POS RELIANCE MART FARIDABAD,913554743853,"3,800.65",,872984.33
28-03-2025,UPI/CR/779910021778/Vikas/HDFC/vikaskhan85@aubank/UPI,155337271847,,"1,200.89",874185.22
28-03-2025,UPI/DR/888598662879/Gaurav/FDRL/gauravpand96@paytm/UPI,602911449469,"3,700.25",,870484.97
28-03-2025,ATM-CASH-WDL/UUD612281/FARIDABAD,761907404214,"4,500.00",,865984.97
