Date,Time,Narration,Debit,Credit,Balance,Account_ID,Bank_Name,Transaction_ID,Reference_Number,Transaction_Reference,Cheque_Number,IFSC_Code,flag_reason,mismatch_diagnosis,source_account_id
25/02/2025,17:49:04,UPI/211521712763/FROM: 74809185749@sbin0346097.ifsc.npci/TO: airtel.recharge@airtel@fdrl0983210.ifsc.npci. NPCI/UPI/AIRTEL,1763.0,0.0,264048.0,UNKNOWN-rt_case_02,Unknown Bank,74809185749_000023,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
27/02/2025,,Priya Venkatesh BARBN2502275453522 - 9008-NEFT/ RTGS CELL BARB0125016 67947948262536,0.0,180018.9,867551.9,UNKNOWN-rt_case_02,Unknown Bank,16400202955_000025,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
27/02/2025,,UPI/702332141326/FROM: 74809185749@sbin0346097.ifsc.npci/TO: medplus@ybl@hdfc0800135.ifsc.npci. NPCI/UPI/PHARMACY,3891.0,0.0,260157.0,UNKNOWN-rt_case_02,Unknown Bank,74809185749_000024,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
28/02/2025,,MONTHLY SMS CHARGES,18.0,0.0,304617.2,UNKNOWN-rt_case_02,Unknown Bank,67947948262536_000023,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
01/03/2025,13:59:26,UPI:PAY:951427606657/IRCTC /Punjab Nat,3644.0,0.0,333006.9,UNKNOWN-rt_case_02,Unknown Bank,82389122072698_000024,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
02/03/2025,,UPI/532402908401/FROM: 74809185749@sbin0346097.ifsc.npci/TO: medplus@ybl@utib0428620.ifsc.npci. NPCI/UPI/PHARMACY,1711.0,0.0,258446.0,UNKNOWN-rt_case_02,Unknown Bank,74809185749_000025,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
03/03/2025,,NACH DR-3070343656-HDFC BANK EMI-202955,7500.0,0.0,856436.9,UNKNOWN-rt_case_02,Unknown Bank,16400202955_000028,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
03/03/2025,,UPI/098951627539/08:38:59/UPI/medplus@ybl@idib0552150.ifsc.npci/Payment/PHARMACY,3451.0,0.0,301166.2,UNKNOWN-rt_case_02,Unknown Bank,67947948262536_000024,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
05/03/2025,,UPI/181932524398/FROM: 74809185749@sbin0346097.ifsc.npci/TO: bescom.bill@upi@barb0296459.ifsc.npci. NPCI/UPI/BESCOM,615.0,0.0,257831.0,UNKNOWN-rt_case_02,Unknown Bank,74809185749_000026,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
05/03/2025,11:40:26,NACH DR-6594459957-HDFC BANK EMI-202955,15850.0,0.0,840586.9,UNKNOWN-rt_case_02,Unknown Bank,16400202955_000029,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
06/03/2025,,UPI/378898394422/DR/BIGBASKET/PUNB/bbdaily@okhdfcbank@punb0544676.ifsc.npci/UPI,1037.0,0.0,120248.0,UNKNOWN-rt_case_02,Unknown Bank,384961901558_000027,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
08/03/2025,,UPI/229494811494/DR/DMART/UTIB/dmart.pay@okaxis@utib0527197.ifsc.npci/UPI,1156.0,0.0,836347.9,UNKNOWN-rt_case_02,Unknown Bank,16400202955_000031,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
08/03/2025,,UPI:PAY:073060948152/Bescom /ICICI Bank/BESCOM,1116.0,0.0,328645.9,UNKNOWN-rt_case_02,Unknown Bank,82389122072698_000027,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
09/03/2025,,UPI:PAY:821397560835/Indianoil /Federal Ba/INDIANOIL,3283.0,0.0,325362.9,UNKNOWN-rt_case_02,Unknown Bank,82389122072698_000028,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
10/03/2025,,UPI/013064533644/11:14:39/UPI/bbdaily@okhdfcbank@utib0212471.ifsc.npci/Payment/BIGBASKET,129.0,0.0,292462.2,UNKNOWN-rt_case_02,Unknown Bank,67947948262536_000027,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
11/03/2025,,UPI/479957036716/DR/AIRTEL/KKBK/airtel.recharge@airtel@kkbk0156449.ifsc.npci/UPI,778.0,0.0,117828.0,UNKNOWN-rt_case_02,Unknown Bank,384961901558_000029,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
12/03/2025,,UPI/661947292441/08:11:26/UPI/irctc.pay@axisbank@barb0185830.ifsc.npci/Payment/IRCTC,1118.0,0.0,291344.2,UNKNOWN-rt_case_02,Unknown Bank,67947948262536_000028,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
12/03/2025,,UPI:PAY:785015644101/DMART /Axis Bank,1031.0,0.0,324331.9,UNKNOWN-rt_case_02,Unknown Bank,82389122072698_000029,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
13/03/2025,,UPI/200923010317/DR/AIRTEL/BARB/airtel.recharge@airtel@barb0898747.ifsc.npci/UPI,1767.0,0.0,113516.0,UNKNOWN-rt_case_02,Unknown Bank,384961901558_000031,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
14/03/2025,,UPI/015465179941/17:22:22/UPI/irctc.pay@axisbank@icic0905183.ifsc.npci/Payment/IRCTC,3139.0,0.0,288205.2,UNKNOWN-rt_case_02,Unknown Bank,67947948262536_000029,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
15/03/2025,,UPI/698774762310/FROM: 74809185749@sbin0346097.ifsc.npci/TO: dmart.pay@okaxis@sbin0234201.ifsc.npci. NPCI/UPI/DMART,3094.0,0.0,243961.0,UNKNOWN-rt_case_02,Unknown Bank,74809185749_000030,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
16/03/2025,,N/IDIBN2503164211241/PUNB0101536/MAA ENTERPRISE,0.0,83565.0,197081.0,UNKNOWN-rt_case_02,Unknown Bank,384961901558_000032,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
16/03/2025,,NEFT CR-SBINN2503160618950- HDFC0902568-18210297847540-Maa Enterprise- NEFT - 160618950 - 18210297847540 - HDFC0902568,0.0,48461.0,292422.0,UNKNOWN-rt_case_02,Unknown Bank,74809185749_000031,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
17/03/2025,,UPI/491258346686/DR/PHARMACY/MAHB/medplus@ybl@mahb0881503.ifsc.npci/UPI,1196.0,0.0,452651.9,UNKNOWN-rt_case_02,Unknown Bank,16400202955_000036,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
17/03/2025,,UPI/369938684123/11:32:27/UPI/bescom.bill@upi@sbin0770433.ifsc.npci/Payment/BESCOM,997.0,0.0,287208.2,UNKNOWN-rt_case_02,Unknown Bank,67947948262536_000030,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
18/03/2025,,UPI/219105646784/DR/BESCOM/IDIB/bescom.bill@upi@idib0788809.ifsc.npci/UPI,2520.0,0.0,450131.9,UNKNOWN-rt_case_02,Unknown Bank,16400202955_000037,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
18/03/2025,,DIGITA-MUMBAI/ NEFT-BARBN2503182286460-CARMEN TRINITY VENTURE,0.0,61569.0,348777.2,UNKNOWN-rt_case_02,Unknown Bank,67947948262536_000031,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
19/03/2025,,Hanuman Dico MAHBN2503195243867 - 9008-NEFT/ RTGS CELL ICIC0813621 146209944293,0.0,69655.0,519786.9,UNKNOWN-rt_case_02,Unknown Bank,16400202955_000038,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
19/03/2025,,UPI/709642507094/FROM: 74809185749@sbin0346097.ifsc.npci/TO: bescom.bill@upi@sbin0268381.ifsc.npci. NPCI/UPI/BESCOM,1040.0,0.0,287257.0,UNKNOWN-rt_case_02,Unknown Bank,74809185749_000034,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
19/03/2025,09:28:25,CWDR/476508247320/19-03-2025 09:49:02/CMN,8000.0,0.0,511786.9,UNKNOWN-rt_case_02,Unknown Bank,16400202955_000039,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
20/03/2025,,16400202955:Int.Pd:20-12-2024 to 19-03-2025,0.0,90.0,511876.9,UNKNOWN-rt_case_02,Unknown Bank,16400202955_000040,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
20/03/2025,,UPI/585905835600/DR/DMART/BARB/dmart.pay@okaxis@barb0341380.ifsc.npci/UPI,4233.0,0.0,180969.0,UNKNOWN-rt_case_02,Unknown Bank,384961901558_000037,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
21/03/2025,,UPI/454778948278/DR/BIGBASKET/ICIC/bbdaily@okhdfcbank@icic0158296.ifsc.npci/UPI,576.0,0.0,510643.9,UNKNOWN-rt_case_02,Unknown Bank,16400202955_000042,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
21/03/2025,,UPI/721313641350/18:58:26/UPI/bescom.bill@upi@idfb0473043.ifsc.npci/Payment/BESCOM,2110.0,0.0,696571.0,UNKNOWN-rt_case_02,Unknown Bank,67947948262536_000035,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
22/03/2025,,UPI:PAY:508773059217/BIGBASKET /Indian Ban,3205.0,0.0,379303.1,UNKNOWN-rt_case_02,Unknown Bank,82389122072698_000038,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
23/03/2025,,UPI/764426471672/DR/BIGBASKET/FDRL/bbdaily@okhdfcbank@fdrl0156647.ifsc.npci/UPI,3000.0,0.0,175002.0,UNKNOWN-rt_case_02,Unknown Bank,384961901558_000039,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
24/03/2025,,UPI/268068801440/DR/BESCOM/SBIN/bescom.bill@upi@sbin0328788.ifsc.npci/UPI,2637.0,0.0,172365.0,UNKNOWN-rt_case_02,Unknown Bank,384961901558_000040,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
25/03/2025,,UPI/577640756132/18:27:39/UPI/jio.mobile@ibl@utib0607841.ifsc.npci/Payment/JIO,1583.0,0.0,694480.0,UNKNOWN-rt_case_02,Unknown Bank,67947948262536_000037,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
25/03/2025,,UPI:PAY:603378274130/AIRTEL /State Bank,4375.0,0.0,370474.1,UNKNOWN-rt_case_02,Unknown Bank,82389122072698_000040,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
26/03/2025,,UPI/368734247195/DR/AIRTEL/HDFC/airtel.recharge@airtel@hdfc0239561.ifsc.npci/UPI,230.0,0.0,172135.0,UNKNOWN-rt_case_02,Unknown Bank,384961901558_000041,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
26/03/2025,08:06:10,UPI/463159757458/DR/BIGBASKET/UTIB/bbdaily@okhdfcbank@utib0799780.ifsc.npci/UPI,2287.0,0.0,851009.4,UNKNOWN-rt_case_02,Unknown Bank,16400202955_000045,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
27/03/2025,16:40:01,UPI/956069640202/DR/INDIANOIL/MAHB/fuelpay@ybl@mahb0369696.ifsc.npci/UPI,2293.0,0.0,169842.0,UNKNOWN-rt_case_02,Unknown Bank,384961901558_000042,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
28/03/2025,,UPI/657790148879/FROM: 74809185749@sbin0346097.ifsc.npci/TO: irctc.pay@axisbank@idfb0948051.ifsc.npci. NPCI/UPI/IRCTC,561.0,0.0,279799.0,UNKNOWN-rt_case_02,Unknown Bank,74809185749_000037,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
29/03/2025,,UPI/212909860813/DR/BIGBASKET/CNRB/bbdaily@okhdfcbank@cnrb0929492.ifsc.npci/UPI,1659.0,0.0,849350.4,UNKNOWN-rt_case_02,Unknown Bank,16400202955_000046,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
30/03/2025,,GST,9.0,0.0,169833.0,UNKNOWN-rt_case_02,Unknown Bank,384961901558_000043,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
31/03/2025,18:47:14,UPI/712822487471/DR/DMART/UTIB/dmart.pay@okaxis@utib0165912.ifsc.npci/UPI,1036.0,0.0,168797.0,UNKNOWN-rt_case_02,Unknown Bank,384961901558_000044,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
01/04/2025,,UPI/450842901954/DR/BESCOM/SBIN/bescom.bill@upi@sbin0246098.ifsc.npci/UPI,907.0,0.0,848443.4,UNKNOWN-rt_case_02,Unknown Bank,16400202955_000047,,,,UNKNOWN,balance_mismatch,missing_transaction,acct_001
