account_number,account_holder,ifsc_code,Date,Time,Narration,Debit,Credit,Balance,Bank_Name,Transaction_ID,Reference_Number,Transaction_Reference,Cheque_Number,txn_id,duplicate_of,is_reversed,Transaction_Type,source_account_id
9194437102,RAJAN PILLAI,KKBK0552336,09/12/2024,,UPI/CR/901927986837/Kavya/FDRL/kavya354@ptsbi/UPI,0.0,17550.99,1210776.04,KOTAK MAHINDRA BANK LTD,,546176316455,,,acct_001_000015,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,09/12/2024,,UPI/DR/481997710678/Zomato/ICICI/zomato@axisbank/UPI,1780.48,0.0,1208995.56,KOTAK MAHINDRA BANK LTD,,030136477390,,,acct_001_000016,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,09/12/2024,,UPI/DR/666245084646/Mukesh/BKID/2794558287@axl/UPI,9150.78,0.0,1199844.78,KOTAK MAHINDRA BANK LTD,,717254596429,,,acct_001_000017,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,09/12/2024,,UPI/DR/046561235469/Isha/SBIN/isha.singh@kotak/UPI,10400.34,0.0,1189444.44,KOTAK MAHINDRA BANK LTD,,901938397171,,,acct_001_000018,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,10/12/2024,,POS MORE SUPER MARKET LUDHIANA,6550.85,0.0,1182893.59,KOTAK MAHINDRA BANK LTD,,902333835061,,,acct_001_000019,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,11/12/2024,,UPI/DR/664321300417/Uber/PAYTM/uber@paytm/UPI,640.53,0.0,1182253.06,KOTAK MAHINDRA BANK LTD,,729173752498,,,acct_001_000020,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,11/12/2024,,POS HP PETROL PUMP LUDHIANA,3800.34,0.0,1178452.72,KOTAK MAHINDRA BANK LTD,,783383344771,,,acct_001_000021,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,12/12/2024,,UPI/DR/781896178628/Vi/PAYTM/vi@airtelaxis/UPI,979.0,0.0,1177473.72,KOTAK MAHINDRA BANK LTD,,651107155596,,,acct_001_000022,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,12/12/2024,,UPI/DR/946864743055/KSEB/UPIN/ksebpayment@upi/UPI,1950.72,0.0,1175523.0,KOTAK MAHINDRA BANK LTD,,599447320216,,,acct_001_000023,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,12/12/2024,,UPI/CR/603159575153/Rahul/PUNB/rahulrao24@ptaxis/UPI,0.0,18650.77,1194173.77,KOTAK MAHINDRA BANK LTD,,918864911178,,,acct_001_000024,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,13/12/2024,,POS V MART LUDHIANA,2700.36,0.0,1191473.41,KOTAK MAHINDRA BANK LTD,,013887056890,,,acct_001_000025,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,13/12/2024,,UPI/DR/699527474765/Max/LICI/licindia@licindia/UPI,6500.0,0.0,1184973.41,KOTAK MAHINDRA BANK LTD,,711217316338,,,acct_001_000026,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,13/12/2024,,UPI/DR/712200352214/Zepto/ICICI/zepto@apl/UPI,2590.28,0.0,1182383.13,KOTAK MAHINDRA BANK LTD,,462259787938,,,acct_001_000027,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,14/12/2024,,ATM-CASH-WDL/KHN176747/LUDHIANA,3000.0,0.0,1179383.13,KOTAK MAHINDRA BANK LTD,,722616121424,,,acct_001_000028,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,14/12/2024,,UPI/DR/769395158645/Yogesh/HDFC/yogeshkhan92@apl/UPI,8400.28,0.0,1170982.85,KOTAK MAHINDRA BANK LTD,,743572270574,,,acct_001_000029,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,14/12/2024,,UPI/CR/338015636737/Prashant/HDFC/2522607531@okaxis/UPI,0.0,9450.08,1180432.93,KOTAK MAHINDRA BANK LTD,,358776888121,,,acct_001_000030,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,16/12/2024,,UPI/DR/194801432729/Ashish/FDRL/8971977905@kotak/UPI,14600.95,0.0,1165831.98,KOTAK MAHINDRA BANK LTD,,282379390951,,,acct_001_000031,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,16/12/2024,,UPI/CR/666075344455/Rani/HDFC/2570918552@axl/UPI,0.0,8900.41,1174732.39,KOTAK MAHINDRA BANK LTD,,290280846561,,,acct_001_000032,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,17/12/2024,,UPI/DR/608946142216/Ola/ICICI/olamoney@ola/UPI,2500.62,0.0,1172231.77,KOTAK MAHINDRA BANK LTD,,334861070364,,,acct_001_000033,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,17/12/2024,,UPI/DR/323243358575/Ola/PAYTM/olamoney@ola/UPI,720.06,0.0,1171511.71,KOTAK MAHINDRA BANK LTD,,300009220666,,,acct_001_000034,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,18/12/2024,,UPI/DR/299761526533/Ola/PAYTM/olamoney@ola/UPI,400.7,0.0,1171111.01,KOTAK MAHINDRA BANK LTD,,769176729282,,,acct_001_000035,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,18/12/2024,,POS RELIANCE PETROLEUM LUDHIANA,1100.45,0.0,1170010.56,KOTAK MAHINDRA BANK LTD,,016053512887,,,acct_001_000036,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,19/12/2024,,UPI/DR/230231141310/PhonePe/ICICI/phonepe@ybl/UPI,2290.3,0.0,1167720.26,KOTAK MAHINDRA BANK LTD,,864592508641,,,acct_001_000037,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,20/12/2024,,POS D MART LUDHIANA,4500.59,0.0,1163219.67,KOTAK MAHINDRA BANK LTD,,241249526641,,,acct_001_000038,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,21/12/2024,,UPI/DR/844919596243/Arjun/BDBL/arjunnair90@okaxis/UPI,18650.25,0.0,1144569.42,KOTAK MAHINDRA BANK LTD,,889544004598,,,acct_001_000039,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,22/12/2024,,UPI/DR/619048796687/ACT/RAZORPAY/broadband@paytm/UPI,1099.0,0.0,1143470.42,KOTAK MAHINDRA BANK LTD,,237909038668,,,acct_001_000040,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,23/12/2024,,UPI/DR/399030322051/Indane/ICICI/indanegas@upi/UPI,800.33,0.0,1142670.09,KOTAK MAHINDRA BANK LTD,,826051406103,,,acct_001_000041,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,23/12/2024,,POS LIFESTYLE STORES LUDHIANA,5450.22,0.0,1137219.87,KOTAK MAHINDRA BANK LTD,,033191245540,,,acct_001_000042,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,23/12/2024,,UPI/DR/549843810990/Flipkart/ICICI/flipkart@ybl/UPI,1780.16,0.0,1135439.71,KOTAK MAHINDRA BANK LTD,,316672107277,,,acct_001_000043,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,24/12/2024,,NEFT/N7500221223669/Fortis Healthcare Lt,0.0,30000.13,1165439.84,KOTAK MAHINDRA BANK LTD,,691565544065,,,acct_001_000044,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,24/12/2024,,UPI/DR/076765046413/Sumit/UTIB/sumit.chaudhary@kotak/UPI,7700.07,0.0,1157739.77,KOTAK MAHINDRA BANK LTD,,137021832573,,,acct_001_000045,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,24/12/2024,,UPI/DR/156800652608/PhonePe/ICICI/phonepe@ybl/UPI,530.42,0.0,1157209.35,KOTAK MAHINDRA BANK LTD,,090900523856,,,acct_001_000046,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,24/12/2024,,UPI/DR/245837050226/Uber/ICICI/uber@paytm/UPI,1000.47,0.0,1156208.88,KOTAK MAHINDRA BANK LTD,,887666532569,,,acct_001_000047,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,25/12/2024,,POS MORE SUPER MARKET LUDHIANA,4150.38,0.0,1152058.5,KOTAK MAHINDRA BANK LTD,,806825764419,,,acct_001_000048,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,26/12/2024,,GST ON CHARGES,77.4,0.0,1151981.1,KOTAK MAHINDRA BANK LTD,,165017343948,,,acct_001_000049,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,26/12/2024,,ACCOUNT MAINTENANCE CHARGES,430.0,0.0,1151551.1,KOTAK MAHINDRA BANK LTD,,967125063109,,,acct_001_000050,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,28/12/2024,,INTEREST CREDIT,0.0,300.92,1151852.02,KOTAK MAHINDRA BANK LTD,,655667798452,,,acct_001_000051,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,28/12/2024,,ATM-CASH-WDL/NXP091892/LUDHIANA,4500.0,0.0,1147352.02,KOTAK MAHINDRA BANK LTD,,182761131436,,,acct_001_000052,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,29/12/2024,,UPI/DR/332779745010/Sonia/PUNB/soniasriv85@okaxis/UPI,10600.73,0.0,1136751.29,KOTAK MAHINDRA BANK LTD,,518619059607,,,acct_001_000053,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,30/12/2024,,UPI/DR/122182399587/Uber/ICICI/uber@paytm/UPI,1090.19,0.0,1135661.1,KOTAK MAHINDRA BANK LTD,,856917141119,,,acct_001_000054,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,31/12/2024,,UPI/DR/910383540014/Mukesh/PUNB/mukesh531@ptyes/UPI,16900.98,0.0,1118760.12,KOTAK MAHINDRA BANK LTD,,672336122735,,,acct_001_000055,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,01/01/2025,,UPI/DR/942663181565/Dunzo/ICICI/dunzo@razorpay/UPI,1500.73,0.0,1117259.39,KOTAK MAHINDRA BANK LTD,,237788682966,,,acct_001_000056,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,02/01/2025,,ATM-CASH-WDL/DZX069838/LUDHIANA,4500.0,0.0,1112759.39,KOTAK MAHINDRA BANK LTD,,875755937372,,,acct_001_000057,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,02/01/2025,,UPI/DR/592470418145/Vi/PAYTM/vi@airtelaxis/UPI,249.0,0.0,1112510.39,KOTAK MAHINDRA BANK LTD,,472994816608,,,acct_001_000058,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,03/01/2025,,UPI/DR/151350443394/Vi/PAYTM/vi@airtelaxis/UPI,939.0,0.0,1111571.39,KOTAK MAHINDRA BANK LTD,,349063705252,,,acct_001_000059,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,03/01/2025,,SALARY CREDIT/S3296642710859/Vodafone Idea Ltd,0.0,73675.27,1185246.66,KOTAK MAHINDRA BANK LTD,,027951666498,,,acct_001_000060,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,04/01/2025,,UPI/DR/622608043530/Rapido/PAYTM/rapido@icici/UPI,850.86,0.0,1184395.8,KOTAK MAHINDRA BANK LTD,,110053934769,,,acct_001_000061,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,05/01/2025,,POS PANTALOONS LUDHIANA,1750.65,0.0,1182645.15,KOTAK MAHINDRA BANK LTD,,507580937757,,,acct_001_000062,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,05/01/2025,,NACH/MANDATE/LN564679534436/Tata Capital Finance,20500.0,0.0,1162145.15,KOTAK MAHINDRA BANK LTD,,531880816919,,,acct_001_000063,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,05/01/2025,,UPI/DR/846372890486/Max/LICI/licindia@licindia/UPI,6500.0,0.0,1155645.15,KOTAK MAHINDRA BANK LTD,,174567209737,,,acct_001_000064,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,06/01/2025,,ATM-CASH-WDL/YNA897653/LUDHIANA,8500.0,0.0,1147145.15,KOTAK MAHINDRA BANK LTD,,918617125550,,,acct_001_000065,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,06/01/2025,,UPI/CR/076802605872/Lalit/UTIB/2901734654@pthdfc/UPI,0.0,21200.64,1168345.79,KOTAK MAHINDRA BANK LTD,,047884379274,,,acct_001_000066,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,06/01/2025,,UPI/DR/326670627305/Nykaa/PAYTM/nykaa@razorpay/UPI,5650.47,0.0,1162695.32,KOTAK MAHINDRA BANK LTD,,562536022883,,,acct_001_000067,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,07/01/2025,,UPI/DR/846570622535/Ola/PAYTM/olamoney@ola/UPI,570.92,0.0,1162124.4,KOTAK MAHINDRA BANK LTD,,592964910143,,,acct_001_000068,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,07/01/2025,,NACH/MANDATE/RNT9884297/RENT MANDATE,8000.0,0.0,1154124.4,KOTAK MAHINDRA BANK LTD,,382150358144,,,acct_001_000069,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,07/01/2025,,UPI/CR/794588354772/Vikram/UTIB/vikram.kapoor@pthdfc/UPI,0.0,7650.04,1161774.44,KOTAK MAHINDRA BANK LTD,,297998158851,,,acct_001_000070,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,07/01/2025,,NEFT/N8451621873596/Bharti Airtel Ltd,0.0,34500.04,1196274.48,KOTAK MAHINDRA BANK LTD,,006628810302,,,acct_001_000071,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,08/01/2025,,UPI/CR/621979634328/Arun/BARB/2193781602@ybl/UPI,0.0,12250.73,1208525.21,KOTAK MAHINDRA BANK LTD,,477002766541,,,acct_001_000072,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,08/01/2025,,POS BRAND FACTORY LUDHIANA,1350.06,0.0,1207175.15,KOTAK MAHINDRA BANK LTD,,673440691829,,,acct_001_000073,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,08/01/2025,,ATM-CASH-WDL/PFR847340/LUDHIANA,5500.0,0.0,1201675.15,KOTAK MAHINDRA BANK LTD,,592631376386,,,acct_001_000074,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,08/01/2025,,UPI/DR/622770646470/Ola/PAYTM/olamoney@ola/UPI,290.29,0.0,1201384.86,KOTAK MAHINDRA BANK LTD,,807143507753,,,acct_001_000075,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,09/01/2025,,UPI/DR/351477034307/Zepto/ICICI/zepto@apl/UPI,2490.3,0.0,1198894.56,KOTAK MAHINDRA BANK LTD,,818742139360,,,acct_001_000076,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,09/01/2025,,UPI/DR/227492836270/Vi/PAYTM/vi@airtelaxis/UPI,179.0,0.0,1198715.56,KOTAK MAHINDRA BANK LTD,,041163622044,,,acct_001_000077,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,10/01/2025,,POS CENTRAL MALL LUDHIANA,2850.14,0.0,1195865.42,KOTAK MAHINDRA BANK LTD,,859559526012,,,acct_001_000078,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,11/01/2025,,UPI/DR/571503985505/Dunzo/ICICI/dunzo@razorpay/UPI,780.39,0.0,1195085.03,KOTAK MAHINDRA BANK LTD,,841714792778,,,acct_001_000079,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,13/01/2025,,UPI/DR/368545652339/BSNL/ICICI/bsnlbroadband@upi/UPI,2660.68,0.0,1192424.35,KOTAK MAHINDRA BANK LTD,,553327393237,,,acct_001_000080,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,14/01/2025,,UPI/DR/621384026990/KSEB/UPIN/ksebpayment@upi/UPI,2900.02,0.0,1189524.33,KOTAK MAHINDRA BANK LTD,,515153464203,,,acct_001_000081,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,15/01/2025,,POS METRO CASH CARRY LUDHIANA,350.24,0.0,1189174.09,KOTAK MAHINDRA BANK LTD,,630199982444,,,acct_001_000082,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,16/01/2025,,UPI/DR/752536345984/Indane/ICICI/indanegas@upi/UPI,1200.07,0.0,1187974.02,KOTAK MAHINDRA BANK LTD,,621714067567,,,acct_001_000083,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,18/01/2025,,UPI/DR/026936455849/Vi/PAYTM/vi@airtelaxis/UPI,619.0,0.0,1187355.02,KOTAK MAHINDRA BANK LTD,,487754276227,,,acct_001_000084,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,19/01/2025,,UPI/DR/379665585150/Preeti/UTIB/preetigupt67@ybl/UPI,14600.09,0.0,1172754.93,KOTAK MAHINDRA BANK LTD,,785716893819,,,acct_001_000085,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,20/01/2025,,UPI/CR/628445949763/Ashish/UCBA/ashish.malhotra@ybl/UPI,0.0,5200.8,1177955.73,KOTAK MAHINDRA BANK LTD,,660842404466,,,acct_001_000086,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,21/01/2025,,UPI/DR/475558605403/Dunzo/ICICI/dunzo@razorpay/UPI,230.35,0.0,1177725.38,KOTAK MAHINDRA BANK LTD,,292388288758,,,acct_001_000087,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,21/01/2025,,UPI/DR/453679452581/Meena/BDBL/meena.ghosh@ybl/UPI,16100.67,0.0,1161624.71,KOTAK MAHINDRA BANK LTD,,095164563660,,,acct_001_000088,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,21/01/2025,,UPI/DR/626546539503/BigBasket/ICICI/bigbasket@ybl/UPI,670.76,0.0,1160953.95,KOTAK MAHINDRA BANK LTD,,234872251524,,,acct_001_000089,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,21/01/2025,,POS RELIANCE PETROLEUM LUDHIANA,2950.09,0.0,1158003.86,KOTAK MAHINDRA BANK LTD,,187998286366,,,acct_001_000090,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,21/01/2025,,UPI/DR/447637539321/Uber/ICICI/uber@paytm/UPI,590.72,0.0,1157413.14,KOTAK MAHINDRA BANK LTD,,960891321448,,,acct_001_000091,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,21/01/2025,,UPI/DR/185483241152/Ola/PAYTM/olamoney@ola/UPI,890.24,0.0,1156522.9,KOTAK MAHINDRA BANK LTD,,478885730284,,,acct_001_000092,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,22/01/2025,,UPI/DR/326741246847/Flipkart/ICICI/flipkart@ybl/UPI,1560.7,0.0,1154962.2,KOTAK MAHINDRA BANK LTD,,582631974972,,,acct_001_000093,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,22/01/2025,,UPI/DR/650162243045/Zepto/ICICI/zepto@apl/UPI,260.48,0.0,1154701.72,KOTAK MAHINDRA BANK LTD,,953830863942,,,acct_001_000094,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,23/01/2025,,UPI/DR/083846273004/Blinkit/ICICI/blinkit@kotak/UPI,910.8,0.0,1153790.92,KOTAK MAHINDRA BANK LTD,,661577245693,,,acct_001_000095,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,24/01/2025,,UPI/DR/533532067973/Vivek/FDRL/vivekseth10@oksbi/UPI,21050.56,0.0,1132740.36,KOTAK MAHINDRA BANK LTD,,142404004876,,,acct_001_000096,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,25/01/2025,,UPI/DR/080245124613/Ola/PAYTM/olamoney@ola/UPI,880.04,0.0,1131860.32,KOTAK MAHINDRA BANK LTD,,546350051539,,,acct_001_000097,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,25/01/2025,,UPI/DR/269081960100/Nykaa/ICICI/nykaa@razorpay/UPI,899.0,0.0,1130961.32,KOTAK MAHINDRA BANK LTD,,280983655038,,,acct_001_000098,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,25/01/2025,,POS RELIANCE PETROLEUM LUDHIANA,2900.8,0.0,1128060.52,KOTAK MAHINDRA BANK LTD,,124851365027,,,acct_001_000099,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,26/01/2025,,UPI/DR/777286405657/Kavya/UCBA/7683171492@ptaxis/UPI,21450.57,0.0,1106609.95,KOTAK MAHINDRA BANK LTD,,081134585205,,,acct_001_000100,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,26/01/2025,,UPI/DR/925366087700/Abhishek/UTIB/5709162208@apl/UPI,500.73,0.0,1106109.22,KOTAK MAHINDRA BANK LTD,,040565327588,,,acct_001_000101,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,27/01/2025,,UPI/DR/819639119851/Rapido/PAYTM/rapido@icici/UPI,320.44,0.0,1105788.78,KOTAK MAHINDRA BANK LTD,,408365097155,,,acct_001_000102,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,28/01/2025,,UPI/CR/272307595293/Sumit/FDRL/sumit.roy@aubank/UPI,0.0,8300.36,1114089.14,KOTAK MAHINDRA BANK LTD,,616526954730,,,acct_001_000103,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,29/01/2025,,UPI/DR/725382795023/Amazon/ICICI/amazon@apl/UPI,2010.17,0.0,1112078.97,KOTAK MAHINDRA BANK LTD,,686536967903,,,acct_001_000104,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,29/01/2025,,UPI/DR/312078703810/Meesho/PAYTM/meesho@ybl/UPI,4350.63,0.0,1107728.34,KOTAK MAHINDRA BANK LTD,,398077516713,,,acct_001_000105,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,29/01/2025,,POS LIFESTYLE STORES LUDHIANA,4250.38,0.0,1103477.96,KOTAK MAHINDRA BANK LTD,,023933145903,,,acct_001_000106,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,29/01/2025,,POS SHOPPERS STOP LUDHIANA,7800.05,0.0,1095677.91,KOTAK MAHINDRA BANK LTD,,603915860949,,,acct_001_000107,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,30/01/2025,,UPI/DR/953112082911/Arun/SBIN/arunkhan10@upi/UPI,3400.67,0.0,1092277.24,KOTAK MAHINDRA BANK LTD,,070557181660,,,acct_001_000108,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,31/01/2025,,UPI/DR/312190768673/Paytm/ICICI/paytm@paytm/UPI,1780.31,0.0,1090496.93,KOTAK MAHINDRA BANK LTD,,107426395223,,,acct_001_000109,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,03/02/2025,,UPI/CR/751896359978/Saurabh/SBIN/saurabh155@okicici/UPI,0.0,6850.14,1097347.07,KOTAK MAHINDRA BANK LTD,,204985140600,,,acct_001_000110,,False,,acct_001
9194437102,RAJAN PILLAI,KKBK0552336,03/02/2025,,UPI/DR/516745215499/Vi/PAYTM/vi@airtelaxis/UPI,709.0,0.0,1096638.07,KOTAK MAHINDRA BANK LTD,,778236736375,,,acct_001_000111,,False,,acct_001
