duplicate_row_number,original_row_number,account_number,date,amount,debit,credit,narration,reason_flagged
455,448,18306700003,03/04/2025,200000.0,200000.0,0.0,BLKRTGS/idfc00/dasdas,exact_duplicate (same Date + Narration + Debit + Credit + Account)
456,444,18306700003,03/04/2025,200000.0,200000.0,0.0,BLKRTGS/idfc00/dasda,exact_duplicate (same Date + Narration + Debit + Credit + Account)
457,440,18306700003,03/04/2025,300000.0,300000.0,0.0,BLKRTGS/idfc00/dasda,exact_duplicate (same Date + Narration + Debit + Credit + Account)
496,495,18306700003,04/04/2025,200000.0,200000.0,0.0,BLKRTGS/idfc00/dasdasd,exact_duplicate (same Date + Narration + Debit + Credit + Account)
519,488,18306700003,04/04/2025,200000.0,200000.0,0.0,BLKRTGS/idfc00/dasdas,exact_duplicate (same Date + Narration + Debit + Credit + Account)
545,500,18306700003,04/04/2025,100000.0,100000.0,0.0,BLKNEFT/idfc00/TARUN,exact_duplicate (same Date + Narration + Debit + Credit + Account)
547,500,18306700003,04/04/2025,100000.0,100000.0,0.0,BLKNEFT/idfc00/TARUN,exact_duplicate (same Date + Narration + Debit + Credit + Account)
609,607,92883409730,26/05/2025,300000.0,300000.0,0.0,BLKIFT/OnscreenPayment/50105202521,exact_duplicate (same Date + Narration + Debit + Credit + Account)
611,607,92883409730,26/05/2025,300000.0,300000.0,0.0,BLKIFT/OnscreenPayment/50105202521,exact_duplicate (same Date + Narration + Debit + Credit + Account)
612,607,92883409730,26/05/2025,300000.0,300000.0,0.0,BLKIFT/OnscreenPayment/50105202521,exact_duplicate (same Date + Narration + Debit + Credit + Account)
757,730,UNKNOWN-280442153117,10/10/2022,50000.0,50000.0,0.0,CASH PAID:SELF 1712 KODINAR,exact_duplicate (same Date + Narration + Debit + Credit + Account)
764,737,UNKNOWN-280442153117,15/11/2022,4966.0,4966.0,0.0,MMT/IMPS/231910089701/UTIB0001591,exact_duplicate (same Date + Narration + Debit + Credit + Account)
768,741,UNKNOWN-280442153117,17/01/2023,800000.0,0.0,800000.0,TRFR FROM: PANKAJ PILLAI,exact_duplicate (same Date + Narration + Debit + Credit + Account)
774,747,UNKNOWN-280442153117,13/03/2023,125.96,125.96,0.0,ECSRTNCHGS060323_SR888796333,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1128,1127,24704559049070,06/05/2025,500000.0,500000.0,0.0,FT - DR - HEAD OFFICE - M/S SHEGLAM FASHION-BANDHA,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1167,1161,24704559049070,08/05/2025,12.7,12.7,0.0,IMPS OUTWARD PAYMENT - CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1168,1162,24704559049070,08/05/2025,2.3,2.3,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1171,1161,24704559049070,08/05/2025,12.7,12.7,0.0,IMPS OUTWARD PAYMENT - CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1172,1162,24704559049070,08/05/2025,2.3,2.3,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1184,1178,24704559049070,09/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1185,1179,24704559049070,09/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1187,1178,24704559049070,09/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1188,1179,24704559049070,09/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1191,1178,24704559049070,09/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1192,1179,24704559049070,09/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1194,1178,24704559049070,09/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1195,1179,24704559049070,09/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1202,1178,24704559049070,09/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1203,1179,24704559049070,09/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1212,1178,24704559049070,09/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1213,1179,24704559049070,09/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1215,1178,24704559049070,09/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1216,1179,24704559049070,09/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1218,1178,24704559049070,09/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1219,1179,24704559049070,09/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1221,1178,24704559049070,09/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1222,1179,24704559049070,09/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1224,1178,24704559049070,09/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1225,1179,24704559049070,09/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1227,1178,24704559049070,09/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1228,1179,24704559049070,09/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1230,1209,24704559049070,09/05/2025,12.7,12.7,0.0,IMPS OUTWARD PAYMENT - CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1231,1210,24704559049070,09/05/2025,2.3,2.3,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1233,1181,24704559049070,09/05/2025,4.22,4.22,0.0,IMPS OUTWARD PAYMENT - CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1234,1182,24704559049070,09/05/2025,0.76,0.76,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1237,1181,24704559049070,09/05/2025,4.22,4.22,0.0,IMPS OUTWARD PAYMENT - CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1238,1182,24704559049070,09/05/2025,0.76,0.76,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1240,1209,24704559049070,09/05/2025,12.7,12.7,0.0,IMPS OUTWARD PAYMENT - CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1241,1210,24704559049070,09/05/2025,2.3,2.3,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1244,1209,24704559049070,09/05/2025,12.7,12.7,0.0,IMPS OUTWARD PAYMENT - CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1245,1210,24704559049070,09/05/2025,2.3,2.3,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1273,1261,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1274,1262,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1282,1270,24704559049070,10/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1283,1271,24704559049070,10/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1286,1271,24704559049070,10/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1289,1261,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1290,1262,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1296,1270,24704559049070,10/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1297,1271,24704559049070,10/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1299,1285,24704559049070,10/05/2025,14.0,14.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1300,1271,24704559049070,10/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1302,1270,24704559049070,10/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1303,1271,24704559049070,10/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1305,1261,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1306,1262,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1308,1285,24704559049070,10/05/2025,14.0,14.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1309,1271,24704559049070,10/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1311,1261,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1312,1262,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1314,1261,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1315,1262,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1317,1261,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1318,1262,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1320,1261,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1321,1262,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1323,1261,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1324,1262,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1326,1261,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1327,1262,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1329,1270,24704559049070,10/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1330,1271,24704559049070,10/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1337,1333,24704559049070,10/05/2025,12.7,12.7,0.0,IMPS OUTWARD PAYMENT - CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1338,1334,24704559049070,10/05/2025,2.3,2.3,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1341,1261,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1342,1262,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1344,1270,24704559049070,10/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1345,1271,24704559049070,10/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1347,1261,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1348,1262,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1351,1333,24704559049070,10/05/2025,12.7,12.7,0.0,IMPS OUTWARD PAYMENT - CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1352,1334,24704559049070,10/05/2025,2.3,2.3,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1354,1261,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1355,1262,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1357,1261,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1358,1262,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1361,1270,24704559049070,10/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1362,1271,24704559049070,10/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1365,1270,24704559049070,10/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1366,1271,24704559049070,10/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1368,1261,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1369,1262,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1372,1261,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1373,1262,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1378,1261,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1379,1262,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1382,1285,24704559049070,10/05/2025,14.0,14.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1383,1271,24704559049070,10/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1388,1333,24704559049070,10/05/2025,12.7,12.7,0.0,IMPS OUTWARD PAYMENT - CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1389,1334,24704559049070,10/05/2025,2.3,2.3,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1391,1333,24704559049070,10/05/2025,12.7,12.7,0.0,IMPS OUTWARD PAYMENT - CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1392,1334,24704559049070,10/05/2025,2.3,2.3,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1401,1398,24704559049070,11/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1402,1399,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1404,1398,24704559049070,11/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1405,1399,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1407,1398,24704559049070,11/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1408,1399,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1415,1399,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1418,1398,24704559049070,11/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1419,1399,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1421,1398,24704559049070,11/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1422,1399,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1424,1398,24704559049070,11/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1425,1399,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1435,1432,24704559049070,11/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1436,1433,24704559049070,11/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1440,1414,24704559049070,11/05/2025,14.0,14.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1441,1399,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1444,1432,24704559049070,11/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1445,1433,24704559049070,11/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1447,1432,24704559049070,11/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1448,1433,24704559049070,11/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1451,1432,24704559049070,11/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1452,1433,24704559049070,11/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1454,1394,24704559049070,11/05/2025,2.11,2.11,0.0,IMPS OUTWARD PAYMENT - CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1455,1395,24704559049070,11/05/2025,0.38,0.38,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1458,1432,24704559049070,11/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1459,1433,24704559049070,11/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1462,1414,24704559049070,11/05/2025,14.0,14.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1463,1399,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1465,1414,24704559049070,11/05/2025,14.0,14.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1466,1399,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1468,1414,24704559049070,11/05/2025,14.0,14.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1469,1399,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1471,1432,24704559049070,11/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1472,1433,24704559049070,11/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1474,1432,24704559049070,11/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1475,1433,24704559049070,11/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1478,1414,24704559049070,11/05/2025,14.0,14.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1479,1399,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1482,1414,24704559049070,11/05/2025,14.0,14.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1483,1399,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1486,1432,24704559049070,11/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1487,1433,24704559049070,11/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1489,1414,24704559049070,11/05/2025,14.0,14.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1490,1399,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1493,1432,24704559049070,11/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1494,1433,24704559049070,11/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1501,1497,24704559049070,11/05/2025,50000.0,50000.0,0.0,FT - DR - HEAD OFFICE - SWAPNIL GWANDE-BANDHAN BAN,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1503,1432,24704559049070,11/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1504,1433,24704559049070,11/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1508,1414,24704559049070,11/05/2025,14.0,14.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1509,1399,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1511,1398,24704559049070,11/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1512,1399,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1517,1414,24704559049070,11/05/2025,14.0,14.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1518,1399,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1526,1398,24704559049070,11/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1527,1399,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1529,1522,24704559049070,11/05/2025,12.7,12.7,0.0,IMPS OUTWARD PAYMENT - CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account)
1530,1523,24704559049070,11/05/2025,2.3,2.3,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account)
