PUNJAB NATIONAL BANK - Account Statement
Account Number : 2818640871270954
Account Name   : ISHA SHARMA
Branch         : BANJARA HILLS
IFSC Code      : PUNB0510602
Statement Period: 01-12-2024 To 08-05-2026

+------------+------------+------------------+----------------------------------------------------+----------------+----------------+----------------+----------------+
| Trans Dt   | Value Dt   | Transn ID        | Transaction Particulars                            | Ins Number     | Debit          | Credit         | Balance        |
| 03-01-2025 | 03-01-2025 | 183316058381     | UPI/DR/226771122445/Usha/FDRL/usha.pillai@okaxis/U | 183316058381   | 6,450.78       |                | 1,838,003.92   |
| 04-01-2025 | 04-01-2025 | 986800808397     | UPI/DR/024448304297/Flipkart/ICICI/flipkart@ybl/UP | 986800808397   | 1,950.94       |                | 1,836,052.98   |
| 04-01-2025 | 04-01-2025 | 500615376701     | UPI/CR/070202434881/Santosh/HDFC/santosh631@apl/UP | 500615376701   |                | 4,150.05       | 1,840,203.03   |
| 04-01-2025 | 04-01-2025 | 017098611229     | UPI/DR/323017382055/Jio/ICICI/jio@paytm/UPI        | 017098611229   | 1,830.85       |                | 1,838,372.18   |
| 04-01-2025 | 04-01-2025 | 878913322827     | UPI/DR/430394663298/Flipkart/ICICI/flipkart@ybl/UP | 878913322827   | 1,840.67       |                | 1,836,531.51   |
| 05-01-2025 | 05-01-2025 | 947529042434     | UPI/DR/616050283374/Paytm/ICICI/paytm@paytm/UPI    | 947529042434   | 2,540.96       |                | 1,833,990.55   |
| 05-01-2025 | 05-01-2025 | 834327708236     | UPI/DR/998255811872/Shweta/UTIB/shwetashah86@okaxi | 834327708236   | 16,500.22      |                | 1,817,490.33   |
| 05-01-2025 | 05-01-2025 | 431061203934     | POS SHOPPERS STOP VADODARA                         | 431061203934   | 5,550.85       |                | 1,811,939.48   |
| 07-01-2025 | 07-01-2025 | 942466961640     | UPI/DR/111672646061/Zomato/ICICI/zomato@axisbank/U | 942466961640   | 2,650.31       |                | 1,809,289.17   |
| 07-01-2025 | 07-01-2025 | 284413722965     | ATM CASH WITHDRAWAL/97474/VADODARA                 | 284413722965   | 1,000.00       |                | 1,808,289.17   |
| 07-01-2025 | 07-01-2025 | 110500096384     | SALARY CREDIT/S2702094102652/Dr Reddys Laboratorie | 110500096384   |                | 79,486.19      | 1,887,775.36   |
| 07-01-2025 | 07-01-2025 | 251805120556     | UPI/DR/396322676491/Jio/ICICI/jio@paytm/UPI        | 251805120556   | 570.52         |                | 1,887,204.84   |
| 08-01-2025 | 08-01-2025 | 115474473855     | UPI/DR/662976286235/Nikhil/UCBA/nikhil.kumar@ptsbi | 115474473855   | 13,600.13      |                | 1,873,604.71   |
| 09-01-2025 | 09-01-2025 | 851304927564     | UPI/DR/739061201048/Rakesh/HDFC/4480083582@aubank/ | 851304927564   | 12,500.63      |                | 1,861,104.08   |
| 09-01-2025 | 09-01-2025 | 587680911218     | UPI/DR/449797845469/Geeta/HDFC/geetaahuj74@apl/UPI | 587680911218   | 15,550.41      |                | 1,845,553.67   |
| 09-01-2025 | 09-01-2025 | 379225566120     | ATM CASH WITHDRAWAL/04603/VADODARA                 | 379225566120   | 1,500.00       |                | 1,844,053.67   |
| 09-01-2025 | 09-01-2025 | 143802596713     | UPI/DR/547254589794/Zomato/ICICI/zomato@axisbank/U | 143802596713   | 2,250.47       |                | 1,841,803.20   |
| 09-01-2025 | 09-01-2025 | 611747363744     | UPI/DR/482828025533/Jio/PAYTM/vi@airtelaxis/UPI    | 611747363744   | 309.00         |                | 1,841,494.20   |
| 10-01-2025 | 10-01-2025 | 644077132589     | UPI/CR/948980634974/Mina/UTIB/minapand49@oksbi/UPI | 644077132589   |                | 3,700.02       | 1,845,194.22   |
| 10-01-2025 | 10-01-2025 | 088921320991     | POS SHOPPERS STOP VADODARA                         | 088921320991   | 300.01         |                | 1,844,894.21   |
| 10-01-2025 | 10-01-2025 | 479494200247     | UPI/DR/459559522097/Jio/PAYTM/vi@airtelaxis/UPI    | 479494200247   | 669.00         |                | 1,844,225.21   |
| 11-01-2025 | 11-01-2025 | 518557039189     | ATM CASH WITHDRAWAL/27028/VADODARA                 | 518557039189   | 5,000.00       |                | 1,839,225.21   |
| 11-01-2025 | 11-01-2025 | 445162117160     | UPI/DR/751656020042/Vishal/FDRL/vishalbaja28@paytm | 445162117160   | 2,700.19       |                | 1,836,525.02   |
| 12-01-2025 | 12-01-2025 | 830413041827     | NACH/MANDATE/RNT1876845/RENT MANDATE               | 830413041827   | 20,000.00      |                | 1,816,525.02   |
| 13-01-2025 | 13-01-2025 | 803856747993     | NACH/MANDATE/SIP2344535/Axis Mutual Fund           | 803856747993   | 12,000.00      |                | 1,804,525.02   |
| 13-01-2025 | 13-01-2025 | 735370576568     | NACH/MANDATE/LN341833488594/Muthoot Finance        | 735370576568   | 12,000.00      |                | 1,792,525.02   |
| 13-01-2025 | 13-01-2025 | 092061271468     | UPI/DR/453635071221/Sanjay/KKBK/sanjay.singh@axl/U | 092061271468   | 17,900.15      |                | 1,774,624.87   |
| 14-01-2025 | 14-01-2025 | 637207922021     | POS MAX FASHION VADODARA                           | 637207922021   | 8,050.30       |                | 1,766,574.57   |
| 14-01-2025 | 14-01-2025 | 022030069296     | UPI/DR/740872077329/Rajan/BKID/rajan.tiwari@ybl/UP | 022030069296   | 12,850.05      |                | 1,753,724.52   |
| 14-01-2025 | 14-01-2025 | 504540277400     | IMPS-352606416174-Deepak Nair                      | 504540277400   | 15,500.72      |                | 1,738,223.80   |
| 15-01-2025 | 15-01-2025 | 053393392734     | UPI/DR/818113206925/Swiggy/ICICI/swiggy@icici/UPI  | 053393392734   | 1,090.42       |                | 1,737,133.38   |
| 15-01-2025 | 15-01-2025 | 549492131634     | UPI/DR/733140018597/Zomato/ICICI/zomato@axisbank/U | 549492131634   | 2,730.23       |                | 1,734,403.15   |
| 15-01-2025 | 15-01-2025 | 253216358548     | UPI/DR/813735754559/Uber/ICICI/uber@paytm/UPI      | 253216358548   | 1,750.37       |                | 1,732,652.78   |
| 16-01-2025 | 16-01-2025 | 808408430978     | UPI/DR/945910349192/BESCOM/UPIN/bescompayment@upi/ | 808408430978   | 2,950.23       |                | 1,729,702.55   |
| 16-01-2025 | 16-01-2025 | 538394963759     | UPI/DR/551046773672/Apollo/ICICI/apollopharmacy@yb | 538394963759   | 3,290.68       |                | 1,726,411.87   |
| 16-01-2025 | 16-01-2025 | 128891732448     | UPI/DR/454160754545/Flipkart/ICICI/flipkart@ybl/UP | 128891732448   | 720.37         |                | 1,725,691.50   |
| 16-01-2025 | 16-01-2025 | 311622504578     | UPI/DR/553826258311/BigBasket/ICICI/bigbasket@ybl/ | 311622504578   | 1,660.58       |                | 1,724,030.92   |
| 17-01-2025 | 17-01-2025 | 287458929919     | UPI/CR/695132067054/Usha/SBIN/usha378@axl/UPI      | 287458929919   |                | 6,500.91       | 1,730,531.83   |
| 17-01-2025 | 17-01-2025 | 354102931764     | UPI/DR/713153662941/Indane/ICICI/indanegas@upi/UPI | 354102931764   | 1,100.09       |                | 1,729,431.74   |
| 17-01-2025 | 17-01-2025 | 683235304670     | UPI/DR/522059100013/Siddharth/FDRL/siddharthchau12 | 683235304670   | 3,750.18       |                | 1,725,681.56   |
| 17-01-2025 | 17-01-2025 | 577420207225     | POS MORE SUPER MARKET VADODARA                     | 577420207225   | 8,300.12       |                | 1,717,381.44   |
| 18-01-2025 | 18-01-2025 | 608300298961     | POS LIFESTYLE STORES VADODARA                      | 608300298961   | 350.89         |                | 1,717,030.55   |
| 19-01-2025 | 19-01-2025 | 363064157870     | UPI/DR/994029752748/Rapido/PAYTM/rapido@icici/UPI  | 363064157870   | 530.95         |                | 1,716,499.60   |
| 20-01-2025 | 20-01-2025 | 327795464130     | UPI/DR/058955649504/Sneha/UTIB/sneha161@axl/UPI    | 327795464130   | 4,350.32       |                | 1,712,149.28   |
| 20-01-2025 | 20-01-2025 | 152220063630     | UPI/DR/181557283433/Myntra/PAYTM/myntra@ybl/UPI    | 152220063630   | 600.09         |                | 1,711,549.19   |
| 20-01-2025 | 20-01-2025 | 311932141299     | UPI/DR/321615382446/Zepto/ICICI/zepto@apl/UPI      | 311932141299   | 2,200.76       |                | 1,709,348.43   |
| 21-01-2025 | 21-01-2025 | 392306536184     | UPI/DR/227429277443/Uber/PAYTM/uber@paytm/UPI      | 392306536184   | 870.93         |                | 1,708,477.50   |
| 22-01-2025 | 22-01-2025 | 267241920472     | ATM CASH WITHDRAWAL/21261/VADODARA                 | 267241920472   | 7,500.00       |                | 1,700,977.50   |
| 23-01-2025 | 23-01-2025 | 139665428761     | UPI/DR/600287772771/Uber/PAYTM/uber@paytm/UPI      | 139665428761   | 80.74          |                | 1,700,896.76   |
| 23-01-2025 | 23-01-2025 | 487452555316     | POS VISHAL MEGA MART VADODARA                      | 487452555316   | 5,700.28       |                | 1,695,196.48   |
| 23-01-2025 | 23-01-2025 | 575363299762     | UPI/DR/892235202854/Flipkart/PAYTM/flipkart@ybl/UP | 575363299762   | 5,450.21       |                | 1,689,746.27   |
| 23-01-2025 | 23-01-2025 | 682225953828     | UPI/DR/444236437827/Zepto/ICICI/zepto@apl/UPI      | 682225953828   | 2,120.23       |                | 1,687,626.04   |
| 25-01-2025 | 25-01-2025 | 535520405261     | UPI/DR/560927896934/Amazon/ICICI/amazon@apl/UPI    | 535520405261   | 2,430.04       |                | 1,685,196.00   |
| 25-01-2025 | 25-01-2025 | 259058391679     | UPI/DR/359839799485/Zepto/ICICI/zepto@apl/UPI      | 259058391679   | 1,290.21       |                | 1,683,905.79   |
| 25-01-2025 | 25-01-2025 | 025227276503     | POS HP PETROL PUMP VADODARA                        | 025227276503   | 2,200.57       |                | 1,681,705.22   |
| 25-01-2025 | 25-01-2025 | 145599090574     | UPI/DR/848945594668/Uber/PAYTM/uber@paytm/UPI      | 145599090574   | 80.25          |                | 1,681,624.97   |
| 26-01-2025 | 26-01-2025 | 639554328538     | UPI/DR/554817635306/Jio/PAYTM/vi@airtelaxis/UPI    | 639554328538   | 909.00         |                | 1,680,715.97   |
| 27-01-2025 | 27-01-2025 | 271054607331     | UPI/CR/636918611338/Mina/UCBA/mina.malhotra@okhdfc | 271054607331   |                | 18,400.41      | 1,699,116.38   |
| 27-01-2025 | 27-01-2025 | 337324402293     | UPI/DR/935745241001/Rapido/PAYTM/rapido@icici/UPI  | 337324402293   | 550.45         |                | 1,698,565.93   |
| 29-01-2025 | 29-01-2025 | 740582586893     | UPI/DR/259950400068/Rapido/PAYTM/rapido@icici/UPI  | 740582586893   | 310.58         |                | 1,698,255.35   |
| 30-01-2025 | 30-01-2025 | 048058763635     | POS RELIANCE PETROLEUM VADODARA                    | 048058763635   | 2,700.22       |                | 1,695,555.13   |
| 30-01-2025 | 30-01-2025 | 796866827447     | POS STAR BAZAAR VADODARA                           | 796866827447   | 450.53         |                | 1,695,104.60   |
| 01-02-2025 | 01-02-2025 | 486241557639     | UPI/DR/593486381821/Zepto/ICICI/zepto@apl/UPI      | 486241557639   | 1,540.70       |                | 1,693,563.90   |
| 03-02-2025 | 03-02-2025 | 741715208573     | UPI/DR/158034461138/BSNL/ICICI/bsnlbroadband@upi/U | 741715208573   | 2,670.48       |                | 1,690,893.42   |
| 05-02-2025 | 05-02-2025 | 980674995765     | SALARY CREDIT/S6824113676113/Dr Reddys Laboratorie | 980674995765   |                | 76,067.19      | 1,766,960.61   |
| 06-02-2025 | 06-02-2025 | 008974035780     | UPI/DR/886168701034/BigBasket/ICICI/bigbasket@ybl/ | 008974035780   | 2,190.82       |                | 1,764,769.79   |
| 06-02-2025 | 06-02-2025 | 605131369328     | NACH/MANDATE/RNT7857943/RENT MANDATE               | 605131369328   | 20,000.00      |                | 1,744,769.79   |
| 06-02-2025 | 06-02-2025 | 604932137360     | UPI/DR/004732943293/Jio/PAYTM/vi@airtelaxis/UPI    | 604932137360   | 959.00         |                | 1,743,810.79   |
| 07-02-2025 | 07-02-2025 | 758466507084     | UPI/DR/942248231083/Uber/PAYTM/uber@paytm/UPI      | 758466507084   | 590.04         |                | 1,743,220.75   |
| 07-02-2025 | 07-02-2025 | 307788930033     | UPI/DR/180928524660/Sneha/BARB/sneha631@upi/UPI    | 307788930033   | 19,550.47      |                | 1,723,670.28   |
| 07-02-2025 | 07-02-2025 | 238398572341     | UPI/CR/206612557330/Isha/UTIB/isha194@oksbi/UPI    | 238398572341   |                | 19,000.37      | 1,742,670.65   |
| 07-02-2025 | 07-02-2025 | 334793095642     | UPI/DR/191152011604/Jio/ICICI/jio@paytm/UPI        | 334793095642   | 2,200.02       |                | 1,740,470.63   |
| 07-02-2025 | 07-02-2025 | 164452470191     | POS RELIANCE PETROLEUM VADODARA                    | 164452470191   | 4,450.02       |                | 1,736,020.61   |
| 07-02-2025 | 07-02-2025 | 630513014103     | UPI/DR/215925935023/Poonam/BKID/poonammeno57@kotak | 630513014103   | 18,200.00      |                | 1,717,820.61   |
| 08-02-2025 | 08-02-2025 | 787632880301     | POS V MART VADODARA                                | 787632880301   | 3,700.77       |                | 1,714,119.84   |
| 08-02-2025 | 08-02-2025 | 751289655478     | NACH/MANDATE/LN341833488594/Muthoot Finance        | 751289655478   | 12,000.00      |                | 1,702,119.84   |
| 10-02-2025 | 10-02-2025 | 359188679628     | UPI/DR/501919793812/Mamta/KKBK/3655919277@okhdfcba | 359188679628   | 1,950.88       |                | 1,700,168.96   |
| 10-02-2025 | 10-02-2025 | 211818306652     | POS D MART VADODARA                                | 211818306652   | 4,950.99       |                | 1,695,217.97   |
| 10-02-2025 | 10-02-2025 | 235362906994     | UPI/DR/793011996679/Rapido/PAYTM/rapido@icici/UPI  | 235362906994   | 240.27         |                | 1,694,977.70   |
| 11-02-2025 | 11-02-2025 | 824930572122     | UPI/DR/342517561963/Jyoti/PUNB/2119407913@okhdfcba | 824930572122   | 6,100.83       |                | 1,688,876.87   |
| 13-02-2025 | 13-02-2025 | 803932703029     | ATM CASH WITHDRAWAL/27983/VADODARA                 | 803932703029   | 9,000.00       |                | 1,679,876.87   |
| 14-02-2025 | 14-02-2025 | 028695080025     | UPI/CR/668348376093/Meena/KKBK/5941045381@paytm/UP | 028695080025   |                | 350.94         | 1,680,227.81   |
| 14-02-2025 | 14-02-2025 | 238194053508     | UPI/CR/638999767813/Radha/PUNB/radhachau78@oksbi/U | 238194053508   |                | 14,600.51      | 1,694,828.32   |
| 15-02-2025 | 15-02-2025 | 738527513159     | UPI/DR/349757329374/Netmeds/ICICI/netmeds@paytm/UP | 738527513159   | 3,320.22       |                | 1,691,508.10   |
| 15-02-2025 | 15-02-2025 | 619815817295     | UPI/DR/658991389753/Ola/PAYTM/olamoney@ola/UPI     | 619815817295   | 700.30         |                | 1,690,807.80   |
| 15-02-2025 | 15-02-2025 | 356048481486     | POS CENTRAL MALL VADODARA                          | 356048481486   | 6,800.83       |                | 1,684,006.97   |
| 16-02-2025 | 16-02-2025 | 867139763487     | UPI/DR/260372791675/Zepto/ICICI/zepto@apl/UPI      | 867139763487   | 1,490.67       |                | 1,682,516.30   |
| 16-02-2025 | 16-02-2025 | 834230875916     | UPI/DR/782515077889/Jio/PAYTM/vi@airtelaxis/UPI    | 834230875916   | 869.00         |                | 1,681,647.30   |
| 17-02-2025 | 17-02-2025 | 742908166872     | UPI/DR/567452161814/Archana/FDRL/archana.reddy@pay | 742908166872   | 5,700.72       |                | 1,675,946.58   |
| 17-02-2025 | 17-02-2025 | 212277728891     | UPI/DR/299946286686/Blinkit/ICICI/blinkit@kotak/UP | 212277728891   | 2,100.33       |                | 1,673,846.25   |
