account_number,account_holder,ifsc_code,Date,Time,Narration,Debit,Credit,Balance,Bank_Name,Transaction_ID,Reference_Number,Transaction_Reference,Cheque_Number,txn_id,duplicate_of,is_reversed,source_account_id
UNKNOWN-mt_case_01,,UNKNOWN,19/01/2025,,UPI/583729471417/P2A/medplus@ybl@barb0440536.ifsc.npci/Pharmacy CDCI CDCI/PHARMACY,3994.0,0.0,115279.0,Unknown Bank,3545244589369467_000003,,,,acct_001_000010,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,19/01/2025,,UPI/283734444378/21:55:09/UPI/medplus@ybl@cnrb0904882.ifsc.npci/Payment/PHARMACY,1964.0,0.0,234937.0,Unknown Bank,89477031740948_000002,,,,acct_001_000011,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,19/01/2025,22:02:36,UPI/670670522008/DR/JIO/UTIB/jio.mobile@ibl@utib0130187.ifsc.npci/UPI,1719.0,0.0,95243.0,Unknown Bank,6564227161247_000003,,,,acct_001_000012,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,20/01/2025,,UPI/769221820400/DR/PHARMACY/ICIC/medplus@ybl@icic0598792.ifsc.npci/UPI,1640.0,0.0,93603.0,Unknown Bank,6564227161247_000004,,,,acct_001_000013,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,21/01/2025,,UPI/166511284419/DR/BIGBASKET/MAHB/bbdaily@okhdfcbank@mahb0259822.ifsc.npci/UPI,2997.0,0.0,156352.0,Unknown Bank,24281907163731_000005,,,,acct_001_000014,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,21/01/2025,,UPI/430789305279/13:51:04/UPI/dmart.pay@okaxis@idfb0336225.ifsc.npci/Payment/DMART,3063.0,0.0,228526.0,Unknown Bank,89477031740948_000004,,,,acct_001_000015,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,22/01/2025,,UPI/703580103290/DR/BIGBASKET/FDRL/bbdaily@okhdfcbank@fdrl0853722.ifsc.npci/UPI,1727.0,0.0,154625.0,Unknown Bank,24281907163731_000006,,,,acct_001_000016,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,22/01/2025,,UPI/MOB/891903012895/Pay request to Jio/jio.mobile@ibl@hdfc0999550.ifsc.npci/JIO,2086.0,0.0,297935.0,Unknown Bank,50603887137_000005,,,,acct_001_000017,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,23/01/2025,,UPI/383432616316/P2A/jio.mobile@ibl@hdfc0645416.ifsc.npci/Jio CDCI CDCI/JIO,3976.0,0.0,110696.0,Unknown Bank,3545244589369467_000005,,,,acct_001_000018,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,23/01/2025,,UPI/444762115812/DR/PHARMACY/UTIB/medplus@ybl@utib0572086.ifsc.npci/UPI,4403.0,0.0,89200.0,Unknown Bank,6564227161247_000005,,,,acct_001_000019,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,24/01/2025,,UPI/667836945982/DR/AIRTEL/FDRL/airtel.recharge@airtel@fdrl0551403.ifsc.npci/UPI,1628.0,0.0,152997.0,Unknown Bank,24281907163731_000007,,,,acct_001_000020,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,24/01/2025,,UPI/512511017009/DR/BESCOM/ICIC/bescom.bill@upi@icic0394019.ifsc.npci/UPI,3998.0,0.0,85202.0,Unknown Bank,6564227161247_000006,,,,acct_001_000021,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,25/01/2025,,UPI/424733751510/DR/DMART/SBIN/dmart.pay@okaxis@sbin0212442.ifsc.npci/UPI,3038.0,0.0,149959.0,Unknown Bank,24281907163731_000008,,,,acct_001_000022,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,25/01/2025,,UPI/DR/773756446173/IRCT/ICIC/**irctc.pay@axisbank@icic0722448.ifsc.npci/UPI//ICI0388937625/IRCTC,4183.0,0.0,329453.0,Unknown Bank,959195047945_000007,,,,acct_001_000023,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,26/01/2025,22:23:39,UPI/526042377812/P2A/fuelpay@ybl@utib0733664.ifsc.npci/INDIANOIL CDCI CDCI,1395.0,0.0,109301.0,Unknown Bank,3545244589369467_000006,,,,acct_001_000024,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,27/01/2025,,UPI/306673515770/18:37:22/UPI/fuelpay@ybl@idib0536412.ifsc.npci/Payment/INDIANOIL,2423.0,0.0,218864.0,Unknown Bank,89477031740948_000008,,,,acct_001_000025,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,27/01/2025,17:39:07,UPI/MOB/838859417406/Pay request to PHARMACY/medplus@ybl@sbin0510984.ifsc.npci,2993.0,0.0,292224.0,Unknown Bank,50603887137_000008,,,,acct_001_000026,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,28/01/2025,,CWDR/862282014190/28-01-2025 21:32:07/CMN,10000.0,0.0,315248.0,Unknown Bank,959195047945_000009,,,,acct_001_000027,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,29/01/2025,,UPI/657464286879/P2A/fuelpay@ybl@barb0951754.ifsc.npci/Indianoil CDCI CDCI/INDIANOIL,4198.0,0.0,105103.0,Unknown Bank,3545244589369467_000007,,,,acct_001_000028,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,29/01/2025,,UPI/900957805086/08:22:13/UPI/bescom.bill@upi@utib0586360.ifsc.npci/Payment/BESCOM,3743.0,0.0,215121.0,Unknown Bank,89477031740948_000009,,,,acct_001_000029,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,31/01/2025,,MONTHLY SMS CHARGES,18.0,0.0,117341.0,Unknown Bank,24281907163731_000011,,,,acct_001_000030,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,31/01/2025,,NACH DR-1183701742-BAJAJ FINANCE EMI-161247,15850.0,0.0,64407.0,Unknown Bank,6564227161247_000010,,,,acct_001_000031,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,31/01/2025,,UPI/DR/578893523672/BIGB/FDRL/**bbdaily@okhdfcbank@fdrl0870937.ifsc.npci/UPI//ICI5096421417/BIGBASKET,2795.0,0.0,312453.0,Unknown Bank,959195047945_000010,,,,acct_001_000032,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,01/02/2025,,UPI/MOB/602046688560/Pay request to Pharmacy/medplus@ybl@mahb0101860.ifsc.npci/PHARMACY,3912.0,0.0,284679.0,Unknown Bank,50603887137_000011,,,,acct_001_000033,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,02/02/2025,,UPI/MOB/858396264603/Pay request to BESCOM/bescom.bill@upi@cnrb0965936.ifsc.npci,2143.0,0.0,282536.0,Unknown Bank,50603887137_000012,,,,acct_001_000034,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,02/02/2025,21:14:16,CWDR/463782108050/02-02-2025 19:23:12/CMN,5000.0,0.0,307453.0,Unknown Bank,959195047945_000011,,,,acct_001_000035,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,03/02/2025,,UPI/175624670056/16:47:07/UPI/airtel.recharge@airtel@sbin0153200.ifsc.npci/Payment/AIRTEL,4000.0,0.0,207689.0,Unknown Bank,89477031740948_000011,,,,acct_001_000036,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,04/02/2025,,CWDR/062211542298/04-02-2025 18:53:08/CMN,10000.0,0.0,40248.0,Unknown Bank,6564227161247_000013,,,,acct_001_000037,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,05/02/2025,,UPI/DR/971491036662/BESC/ICIC/**bescom.bill@upi@icic0754698.ifsc.npci/UPI//ICI1097236516/BESCOM,413.0,0.0,307040.0,Unknown Bank,959195047945_000012,,,,acct_001_000038,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,06/02/2025,,UPI/MOB/441236869414/Pay request to Jio/jio.mobile@ibl@icic0280854.ifsc.npci/JIO,1170.0,0.0,265516.0,Unknown Bank,50603887137_000014,,,,acct_001_000039,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,06/02/2025,,UPI/589641584673/08:09:13/UPI/irctc.pay@axisbank@icic0186153.ifsc.npci/Payment/IRCTC,1535.0,0.0,206154.0,Unknown Bank,89477031740948_000012,,,,acct_001_000040,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,07/02/2025,,UPI/691624077079/P2A/medplus@ybl@fdrl0702264.ifsc.npci/Pharmacy CDCI CDCI/PHARMACY,213.0,0.0,95619.0,Unknown Bank,3545244589369467_000010,,,,acct_001_000041,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,07/02/2025,,UPI/228719086226/20:48:29/UPI/fuelpay@ybl@icic0731208.ifsc.npci/Payment/INDIANOIL,300.0,0.0,205854.0,Unknown Bank,89477031740948_000013,,,,acct_001_000042,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,07/02/2025,11:26:24,NACH DR-1609504634-ICICI BANK EMI-163731,11200.0,0.0,82814.0,Unknown Bank,24281907163731_000014,,,,acct_001_000043,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,08/02/2025,,CWDR/988233367927/08-02-2025 11:06:28/CMN,8000.0,0.0,74814.0,Unknown Bank,24281907163731_000015,,,,acct_001_000044,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,09/02/2025,,UPI/807294694411/P2A/irctc.pay@axisbank@utib0821020.ifsc.npci/IRCTC CDCI CDCI,2050.0,0.0,93569.0,Unknown Bank,3545244589369467_000011,,,,acct_001_000045,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,10/02/2025,,UPI/723831772659/DR/BESCOM/MAHB/bescom.bill@upi@mahb0553970.ifsc.npci/UPI,724.0,0.0,74090.0,Unknown Bank,24281907163731_000016,,,,acct_001_000046,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,10/02/2025,11:20:19,UPI/757740511315/DR/PHARMACY/HDFC/medplus@ybl@hdfc0487277.ifsc.npci/UPI,567.0,0.0,35778.0,Unknown Bank,6564227161247_000016,,,,acct_001_000047,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,11/02/2025,,UPI/480992402879/P2A/bescom.bill@upi@barb0774050.ifsc.npci/Bescom CDCI CDCI/BESCOM,415.0,0.0,93154.0,Unknown Bank,3545244589369467_000012,,,,acct_001_000048,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,11/02/2025,,UPI/569321443260/22:17:32/UPI/fuelpay@ybl@sbin0861194.ifsc.npci/Payment/INDIANOIL,3928.0,0.0,195230.0,Unknown Bank,89477031740948_000016,,,,acct_001_000049,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,12/02/2025,,CWDR/805463812953/12-02-2025 21:01:51/CMN,10000.0,0.0,101605.0,Unknown Bank,24281907163731_000018,,,,acct_001_000050,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,12/02/2025,,UPI/MOB/147765838281/Pay request to DMART/dmart.pay@okaxis@kkbk0816197.ifsc.npci,2105.0,0.0,263293.0,Unknown Bank,50603887137_000016,,,,acct_001_000051,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,12/02/2025,,NEFT:ICICN2502120464624:Northern Traders Company,0.0,67404.0,364718.0,Unknown Bank,959195047945_000016,,,,acct_001_000052,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,12/02/2025,,UPI/DR/954684202966/BESC/MAHB/**bescom.bill@upi@mahb0109229.ifsc.npci/UPI//ICI8689122011/BESCOM,284.0,0.0,364434.0,Unknown Bank,959195047945_000017,,,,acct_001_000053,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,13/02/2025,18:33:22,UPI/201385996527/DR/BESCOM/IDIB/bescom.bill@upi@idib0745854.ifsc.npci/UPI,713.0,0.0,100892.0,Unknown Bank,24281907163731_000019,,,,acct_001_000054,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,14/02/2025,,CWDR/660322854499/14-02-2025 20:12:34/CMN,8000.0,0.0,92892.0,Unknown Bank,24281907163731_000020,,,,acct_001_000055,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,14/02/2025,,NEFT/IDFBN2502147049348/Northern Traders Company/MAHB0456482,0.0,69747.0,333040.0,Unknown Bank,50603887137_000017,,,,acct_001_000056,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,14/02/2025,,DIGITA-MUMBAI/ NEFT-BARBN2502145726269-Legend Prime,0.0,76631.0,271861.0,Unknown Bank,89477031740948_000017,,,,acct_001_000057,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,14/02/2025,,NACH DR-9550584333-HDFC BANK EMI-740948,7500.0,0.0,264361.0,Unknown Bank,89477031740948_000018,,,,acct_001_000058,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,14/02/2025,14:51:04,UPI/MOB/153602140072/Pay request to Jio/jio.mobile@ibl@mahb0929825.ifsc.npci/JIO,629.0,0.0,332411.0,Unknown Bank,50603887137_000018,,,,acct_001_000059,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,15/02/2025,,UPI/MOB/136974081237/Pay request to Pharmacy/medplus@ybl@barb0907224.ifsc.npci/PHARMACY,1299.0,0.0,331112.0,Unknown Bank,50603887137_000019,,,,acct_001_000060,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,15/02/2025,,UPI/101981916424/DR/BESCOM/HDFC/bescom.bill@upi@hdfc0294007.ifsc.npci/UPI,3897.0,0.0,102716.0,Unknown Bank,6564227161247_000021,,,,acct_001_000061,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,16/02/2025,,UPI/DR/955605531022/INDI/HDFC/**fuelpay@ybl@hdfc0895038.ifsc.npci/UPI//ICI8038615022/INDIANOIL,2318.0,0.0,361734.0,Unknown Bank,959195047945_000019,,,,acct_001_000062,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,16/02/2025,19:56:04,UPI/861550914356/P2A/jio.mobile@ibl@sbin0468635.ifsc.npci/JIO CDCI CDCI,3627.0,0.0,136833.0,Unknown Bank,3545244589369467_000016,,,,acct_001_000063,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,18/02/2025,,UPI/MOB/995788151423/Pay request to DMART/dmart.pay@okaxis@kkbk0121568.ifsc.npci,3816.0,0.0,327296.0,Unknown Bank,50603887137_000020,,,,acct_001_000064,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,18/02/2025,,UPI/207385846923/08:17:40/UPI/airtel.recharge@airtel@kkbk0606630.ifsc.npci/Payment/AIRTEL,2253.0,0.0,261990.0,Unknown Bank,89477031740948_000020,,,,acct_001_000065,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,19/02/2025,16:23:01,UPI/708181146919/P2A/fuelpay@ybl@sbin0347799.ifsc.npci/INDIANOIL CDCI CDCI,132.0,0.0,136701.0,Unknown Bank,3545244589369467_000017,,,,acct_001_000066,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,21/02/2025,,UPI/164390653775/DR/AIRTEL/KKBK/airtel.recharge@airtel@kkbk0679754.ifsc.npci/UPI,4055.0,0.0,97250.0,Unknown Bank,6564227161247_000023,,,,acct_001_000067,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,21/02/2025,18:10:41,UPI/MOB/582278506156/Pay request to Bescom/bescom.bill@upi@fdrl0232652.ifsc.npci/BESCOM,2823.0,0.0,324473.0,Unknown Bank,50603887137_000021,,,,acct_001_000068,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,22/02/2025,,UPI/261263222696/DR/IRCTC/FDRL/irctc.pay@axisbank@fdrl0819422.ifsc.npci/UPI,2034.0,0.0,95216.0,Unknown Bank,6564227161247_000024,,,,acct_001_000069,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,23/02/2025,,UPI/487669320229/16:07:46/UPI/jio.mobile@ibl@punb0559455.ifsc.npci/Payment/JIO,2691.0,0.0,255127.0,Unknown Bank,89477031740948_000022,,,,acct_001_000070,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,23/02/2025,12:26:36,UPI/798907325932/DR/PHARMACY/MAHB/medplus@ybl@mahb0552585.ifsc.npci/UPI,287.0,0.0,94929.0,Unknown Bank,6564227161247_000025,,,,acct_001_000071,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,24/02/2025,,UPI/DR/682603086773/AIRT/IDIB/**airtel.recharge@airtel@idib0318650.ifsc.npci/UPI//ICI5610756440/AIRTEL,3538.0,0.0,349407.0,Unknown Bank,959195047945_000022,,,,acct_001_000072,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,25/02/2025,,UPI/669756104555/DR/PHARMACY/SBIN/medplus@ybl@sbin0131031.ifsc.npci/UPI,2304.0,0.0,92625.0,Unknown Bank,6564227161247_000026,,,,acct_001_000073,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,26/02/2025,,UPI/474685490016/DR/BESCOM/IDIB/bescom.bill@upi@idib0250417.ifsc.npci/UPI,530.0,0.0,92095.0,Unknown Bank,6564227161247_000027,,,,acct_001_000074,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,27/02/2025,,UPI/633405039032/DR/BESCOM/HDFC/bescom.bill@upi@hdfc0245417.ifsc.npci/UPI,3264.0,0.0,80861.0,Unknown Bank,24281907163731_000025,,,,acct_001_000075,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,27/02/2025,,UPI/DR/521876891419/IRCT/BARB/**irctc.pay@axisbank@barb0138505.ifsc.npci/UPI//ICI1129932598/IRCTC,3542.0,0.0,345865.0,Unknown Bank,959195047945_000023,,,,acct_001_000076,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,28/02/2025,,UPI/878263748741/12:34:09/UPI/dmart.pay@okaxis@fdrl0712218.ifsc.npci/Payment/DMART,1486.0,0.0,249397.0,Unknown Bank,89477031740948_000024,,,,acct_001_000077,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,01/03/2025,,UPI/886129433485/DR/PHARMACY/FDRL/medplus@ybl@fdrl0601573.ifsc.npci/UPI,3241.0,0.0,88854.0,Unknown Bank,6564227161247_000028,,,,acct_001_000078,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,02/03/2025,,UPI/878119530333/DR/IRCTC/FDRL/irctc.pay@axisbank@fdrl0955686.ifsc.npci/UPI,4095.0,0.0,76766.0,Unknown Bank,24281907163731_000026,,,,acct_001_000079,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,02/03/2025,10:53:54,UPI/DR/868058982164/AIRT/FDRL/**airtel.recharge@airtel@fdrl0259440.ifsc.npci/UPI//ICI5536782470/AIRTEL,840.0,0.0,345025.0,Unknown Bank,959195047945_000024,,,,acct_001_000080,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,03/03/2025,,UPI/MOB/556022188408/Pay request to Pharmacy/medplus@ybl@barb0775368.ifsc.npci/PHARMACY,4417.0,0.0,309133.0,Unknown Bank,50603887137_000026,,,,acct_001_000081,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,03/03/2025,,UPI/DR/973209919696/INDI/MAHB/**fuelpay@ybl@mahb0387627.ifsc.npci/UPI//ICI2853080657/INDIANOIL,3242.0,0.0,341783.0,Unknown Bank,959195047945_000025,,,,acct_001_000082,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,04/03/2025,,UPI/DR/746670580225/PHAR/FDRL/**medplus@ybl@fdrl0157983.ifsc.npci/UPI//ICI9007757956/PHARMACY,2844.0,0.0,338939.0,Unknown Bank,959195047945_000026,,,,acct_001_000083,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,05/03/2025,,UPI/934122933179/P2A/bescom.bill@upi@sbin0392199.ifsc.npci/BESCOM CDCI CDCI,2825.0,0.0,120409.0,Unknown Bank,3545244589369467_000023,,,,acct_001_000084,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,05/03/2025,18:04:04,UPI/946947141131/DR/BESCOM/IDIB/bescom.bill@upi@idib0937641.ifsc.npci/UPI,4111.0,0.0,84734.0,Unknown Bank,6564227161247_000030,,,,acct_001_000085,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,06/03/2025,,UPI/056764703510/DR/BIGBASKET/KKBK/bbdaily@okhdfcbank@kkbk0391419.ifsc.npci/UPI,989.0,0.0,83745.0,Unknown Bank,6564227161247_000031,,,,acct_001_000086,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,06/03/2025,16:37:46,UPI/MOB/929366261211/Pay request to INDIANOIL/fuelpay@ybl@punb0526962.ifsc.npci,3588.0,0.0,305545.0,Unknown Bank,50603887137_000027,,,,acct_001_000087,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,07/03/2025,,UPI/793987069206/08:00:19/UPI/bbdaily@okhdfcbank@hdfc0915258.ifsc.npci/Payment/BIGBASKET,1135.0,0.0,243595.0,Unknown Bank,89477031740948_000027,,,,acct_001_000088,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,08/03/2025,,UPI/441061980402/P2A/dmart.pay@okaxis@barb0717336.ifsc.npci/Dmart CDCI CDCI/DMART,2859.0,0.0,117550.0,Unknown Bank,3545244589369467_000024,,,,acct_001_000089,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,08/03/2025,14:27:21,UPI/520670818174/DR/BESCOM/HDFC/bescom.bill@upi@hdfc0488493.ifsc.npci/UPI,1622.0,0.0,67581.0,Unknown Bank,24281907163731_000030,,,,acct_001_000090,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,09/03/2025,,UPI/914280141905/DR/IRCTC/MAHB/irctc.pay@axisbank@mahb0931838.ifsc.npci/UPI,271.0,0.0,67310.0,Unknown Bank,24281907163731_000031,,,,acct_001_000091,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,09/03/2025,,NEFT/HDFCN2503094981773/Actuate Solution Private CDCI CDCI,0.0,500000.0,615763.0,Unknown Bank,3545244589369467_000026,,,,acct_001_000092,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,10/03/2025,,UPI/584793406085/DR/IRCTC/PUNB/irctc.pay@axisbank@punb0314100.ifsc.npci/UPI,2139.0,0.0,65171.0,Unknown Bank,24281907163731_000032,,,,acct_001_000093,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,10/03/2025,,UPI/754204795618/DR/INDIANOIL/PUNB/fuelpay@ybl@punb0166785.ifsc.npci/UPI,3349.0,0.0,80069.0,Unknown Bank,6564227161247_000033,,,,acct_001_000094,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,10/03/2025,12:37:02,UPI/341791825242/10:09:25/UPI/medplus@ybl@utib0409015.ifsc.npci/Payment/PHARMACY,1888.0,0.0,241707.0,Unknown Bank,89477031740948_000028,,,,acct_001_000095,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,11/03/2025,,UPI/979607785447/11:35:06/UPI/jio.mobile@ibl@sbin0544171.ifsc.npci/Payment/JIO,797.0,0.0,240910.0,Unknown Bank,89477031740948_000029,,,,acct_001_000096,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,11/03/2025,,DIGITA-MUMBAI/ NEFT-PUNBN2503111755287-SACHIN SETHI,0.0,150000.0,390910.0,Unknown Bank,89477031740948_000030,,,,acct_001_000097,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,12/03/2025,,NACH DR-6463081502-BAJAJ FINANCE EMI-740948,7500.0,0.0,383410.0,Unknown Bank,89477031740948_000031,,,,acct_001_000098,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,13/03/2025,,UPI/359339143071/DR/PHARMACY/CNRB/medplus@ybl@cnrb0116539.ifsc.npci/UPI,2206.0,0.0,62965.0,Unknown Bank,24281907163731_000033,,,,acct_001_000099,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,13/03/2025,,NEFT CR-PUNB0513094-SACHIN SETHI-PUNBN2503131754133,0.0,200000.0,280069.0,Unknown Bank,6564227161247_000034,,,,acct_001_000100,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,13/03/2025,09:35:12,NACH DR-3866359311-HDFC BANK EMI-161247,11200.0,0.0,268869.0,Unknown Bank,6564227161247_000035,,,,acct_001_000101,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,14/03/2025,,NEFT CR-ICIC0915024-Global Enterprise-CNRBN2503149990358,0.0,47050.0,315919.0,Unknown Bank,6564227161247_000036,,,,acct_001_000102,,False,acct_001
UNKNOWN-mt_case_01,,UNKNOWN,14/03/2025,,UPI/734467871970/DR/BIGBASKET/FDRL/bbdaily@okhdfcbank@fdrl0697399.ifsc.npci/UPI,3699.0,0.0,312220.0,Unknown Bank,6564227161247_000037,,,,acct_001_000103,,False,acct_001
