Bank Name,HDFC BANK LTD
Account Number,77849479467322
Account Holder Name,MAMTA DESAI
Branch,BALLYGUNGE
IFSC Code,HDFC0025287
Statement Period,01-12-2024 To 09-05-2026

Date,Description,Ref/ChequeNo,Debit,Credit,Balance
11/01/25,UPI-Kapil Menon-kapilmeno11@aubank-661539497821-CR VIA UPI,889913695004,,"15,950.17",450429.28
12/01/25,UPI-Rani Sharma-7561854875@okicici-087799787185-CR VIA UPI,799003797708,,"4,450.25",454879.53
12/01/25,POS METRO CASH CARRY INDORE,922474894346,"5,950.43",,448929.10
13/01/25,ECS-NACH-LN705078302278-ICICI Bank Home Loan,542804900458,"8,000.00",,440929.10
13/01/25,UPI-Rapido-rapido@icici-641332939937-DR VIA UPI,697097883366,150.28,,440778.82
14/01/25,UPI-Rapido-rapido@icici-710699037551-DR VIA UPI,466578613644,840.82,,439938.00
14/01/25,POS SHELL FUEL STATION INDORE,176049786928,"4,450.55",,435487.45
14/01/25,UPI-Divya Tiwari-divyatiwa13@ibl-184186098491-CR VIA UPI,181650295755,,"16,650.30",452137.75
14/01/25,POS LIFESTYLE STORES INDORE,994719942811,"5,750.79",,446386.96
14/01/25,UPI-Preeti Reddy-7696847263@pthdfc-018976735900-DR VIA UPI,015813966016,"10,200.29",,436186.67
14/01/25,UPI-Amazon Pay-amazon@apl-903158948317-DR VIA UPI,860537351831,"1,560.54",,434626.13
16/01/25,UPI-BSNL Broadband-bsnlbroadband@upi-059076231926-DR VIA UPI,191701070194,180.87,,434445.26
16/01/25,UPI-Dunzo-dunzo@razorpay-491469948680-DR VIA UPI,543664537433,"1,740.62",,432704.64
16/01/25,UPI-Uber India-uber@paytm-293493870089-DR VIA UPI,240764135548,100.48,,432604.16
17/01/25,UPI-Vijay Das-vijay842@kotak-340769426910-DR VIA UPI,270923147875,"20,900.51",,411703.65
17/01/25,POS STAR BAZAAR INDORE,089313922640,"5,650.84",,406052.81
17/01/25,ECS-NACH-SIP0766258-Mirae Asset MF,506649885838,"5,000.00",,401052.81
19/01/25,UPI-CESC Limited-cescpayment@upi-077384350390-DR VIA UPI,343883118216,"1,900.68",,399152.13
19/01/25,UPI-Indane Gas-indanegas@upi-879369338087-DR VIA UPI,116181159776,"1,550.72",,397601.41
20/01/25,POS MAX FASHION INDORE,355814607515,"1,050.24",,396551.17
22/01/25,UPI-Zomato-zomato@axisbank-402456125573-DR VIA UPI,816844501664,"1,840.26",,394710.91
23/01/25,UPI-Jio Recharge-vi@airtelaxis-620962568945-DR VIA UPI,305776996547,739.00,,393971.91
23/01/25,ATW-XXXXXX4473-TJN96248-INDORE 560850373271,033268909753,"7,500.00",,386471.91
23/01/25,POS VISHAL MEGA MART INDORE,185159753494,"8,050.93",,378420.98
25/01/25,UPI-Meesho-meesho@ybl-722270948774-DR VIA UPI,702099611501,"2,300.29",,376120.69
25/01/25,UPI-Ola Cabs-olamoney@ola-922138931646-DR VIA UPI,096853974707,130.30,,375990.39
25/01/25,ATW-XXXXXX6858-MCF44189-INDORE 583587053784,401286657527,"7,500.00",,368490.39
26/01/25,UPI-Ola Cabs-olamoney@ola-942100614359-DR VIA UPI,125386754355,"1,160.79",,367329.60
27/01/25,UPI-Zomato-zomato@axisbank-919465481554-DR VIA UPI,014659873577,"2,170.20",,365159.40
28/01/25,UPI-Apollo Pharmacy-apollopharmacy@ybl-370646574782-DR VIA UPI,137294789980,160.83,,364998.57
29/01/25,UPI-Jio Recharge-vi@airtelaxis-258645309226-DR VIA UPI,680606907291,409.00,,364589.57
29/01/25,UPI-Zepto-zepto@apl-896051297803-DR VIA UPI,368573858173,680.80,,363908.77
29/01/25,UPI-BigBasket-bigbasket@ybl-674319041789-DR VIA UPI,968869262256,"1,840.82",,362067.95
31/01/25,UPI-Sanjay Reddy-sanjayredd17@ybl-187764387544-DR VIA UPI,746212745080,"8,850.09",,353217.86
31/01/25,UPI-Kamal Sethi-7057828763@paytm-123476849114-DR VIA UPI,349291662812,"18,050.92",,335166.94
02/02/25,UPI-Kiran Ghosh-kiran607@okicici-848410759258-DR VIA UPI,272521248700,"3,500.30",,331666.64
02/02/25,UPI-Paytm Mall-paytm@paytm-003640489769-DR VIA UPI,028952190752,930.51,,330736.13
02/02/25,UPI-Nisha Roy-6999719817@oksbi-904020558464-DR VIA UPI,931169705486,"15,850.40",,314885.73
03/02/25,UPI-Paytm Mall-paytm@paytm-175075287827-DR VIA UPI,971110567582,"2,310.09",,312575.64
04/02/25,UPI-Bajaj Allianz Life-licindia@licindia-863044251686-DR VIA UPI,038099272088,"5,500.00",,307075.64
04/02/25,UPI-Mahesh Nair-maheshnair36@oksbi-835180254766-DR VIA UPI,764143774421,"18,050.16",,289025.48
04/02/25,POS RELIANCE MART INDORE,466282820007,"5,450.21",,283575.27
04/02/25,UPI-Mohit Mukherjee-mohit887@paytm-784885032825-CR VIA UPI,247183685898,,"15,550.51",299125.78
04/02/25,UPI-Manoj Srivastava-manoj.srivastava@kotak-619373835387-DR VIA UPI,398541304576,"20,950.71",,278175.07
05/02/25,SALARY-S5130474646979/NEFT/Raymond Ltd,104769756743,,"143,416.13",421591.20
05/02/25,UPI-Sangita Chopra-4372237884@ptaxis-617342823284-DR VIA UPI,010493031228,"20,600.65",,400990.55
06/02/25,POS STAR BAZAAR INDORE,396397223087,"3,300.47",,397690.08
06/02/25,UPI-Himanshu Yadav-himanshuyada61@ibl-840043765405-DR VIA UPI,692524880050,"2,750.86",,394939.22
07/02/25,UPI-Vikas Rao-vikas119@ptyes-202730654699-DR VIA UPI,426024898630,"21,100.83",,373838.39
08/02/25,ECS-NACH-LN705078302278-ICICI Bank Home Loan,119972244554,"8,000.00",,365838.39
08/02/25,POS BRAND FACTORY INDORE,106208427183,"8,450.96",,357387.43
08/02/25,POS RELIANCE PETROLEUM INDORE,340675128380,"2,450.38",,354937.05
08/02/25,UPI-Jio Recharge-vi@airtelaxis-542870772612-DR VIA UPI,372968280226,649.00,,354288.05
09/02/25,ECS-NACH-RNT7292798-RENT MANDATE,075784808309,"22,000.00",,332288.05
09/02/25,UPI-Swati Reddy-swatiredd78@pthdfc-260577458447-DR VIA UPI,037690744304,"21,500.77",,310787.28
09/02/25,UPI-Uber India-uber@paytm-841580431606-DR VIA UPI,183822726247,190.59,,310596.69
10/02/25,UPI-Ola Cabs-olamoney@ola-924581231446-DR VIA UPI,623943085123,280.57,,310316.12
10/02/25,ATW-XXXXXX5494-IKI67811-INDORE 913110287414,316545049844,"3,500.00",,306816.12
11/02/25,UPI-Uber India-uber@paytm-259045543635-DR VIA UPI,390802524127,560.82,,306255.30
14/02/25,UPI-Lata Pandey-lata508@apl-274547170787-DR VIA UPI,244900454343,"18,950.09",,287305.21
14/02/25,ECS-NACH-SIP9934335-Mirae Asset MF,948106613645,"5,000.00",,282305.21
14/02/25,UPI-Uber India-uber@paytm-675512914216-DR VIA UPI,453310749665,560.32,,281744.89
16/02/25,UPI-Rapido-rapido@icici-347079775123-DR VIA UPI,334803750823,390.66,,281354.23
17/02/25,UPI-Rakesh Desai-rakesh.desai@ybl-274378310523-DR VIA UPI,463654397100,"8,800.74",,272553.49
17/02/25,POS BHARAT PETROLEUM INDORE,627145989033,"2,600.19",,269953.30
17/02/25,UPI-Zepto-zepto@apl-518522063702-DR VIA UPI,867635427647,"1,330.17",,268623.13
17/02/25,UPI-Ramesh Mukherjee-3982037791@ptyes-983468444786-CR VIA UPI,848124692069,,"4,050.92",272674.05
17/02/25,UPI-CESC Limited-cescpayment@upi-721064008603-DR VIA UPI,726267891166,"1,900.20",,270773.85
18/02/25,UPI-Santosh Kapoor-santosh722@ibl-910277136726-CR VIA UPI,941171359734,,"7,550.48",278324.33
18/02/25,UPI-Uber India-uber@paytm-566517763309-DR VIA UPI,692500753813,420.44,,277903.89
19/02/25,POS INDIAN OIL INDORE,478264670585,"4,450.20",,273453.69
19/02/25,UPI-Meena Dubey-meena.dubey@pthdfc-046855592522-CR VIA UPI,918853014943,,"6,250.41",279704.10
20/02/25,POS BHARAT PETROLEUM INDORE,825334336683,"2,850.12",,276853.98
20/02/25,ATW-XXXXXX8018-GWW56661-INDORE 875202805219,257407670152,"5,500.00",,271353.98
22/02/25,UPI-Kunal Sethi-kunal608@ptaxis-503424391636-CR VIA UPI,252129605101,,"11,900.51",283254.49
23/02/25,UPI-Amazon Pay-amazon@apl-233220379452-DR VIA UPI,150130709824,"3,750.41",,279504.08
24/02/25,UPI-Uber India-uber@paytm-423934319447-DR VIA UPI,764929635960,430.27,,279073.81
24/02/25,UPI-Indane Gas-indanegas@upi-498072588097-DR VIA UPI,696431387389,"1,600.66",,277473.15
25/02/25,UPI-Naresh Gupta-nareshgupt53@ptyes-498007095476-DR VIA UPI,919385048839,"17,700.63",,259772.52
25/02/25,UPI-Uber India-uber@paytm-410509891705-DR VIA UPI,625944674081,"2,310.92",,257461.60
26/02/25,UPI-Hathway-broadband@paytm-727310028424-DR VIA UPI,453489084035,449.00,,257012.60
26/02/25,UPI-1mg-tatahealth@icici-340738354147-DR VIA UPI,458363272974,"3,000.87",,254011.73
27/02/25,UPI-Dinesh Chaudhary-dineshchau22@okhdfcbank-671772794555-DR VIA UPI,265194908482,"17,900.45",,236111.28
27/02/25,UPI-BSNL Broadband-bsnlbroadband@upi-369891628412-DR VIA UPI,406888669894,"2,350.07",,233761.21
27/02/25,UPI-MakeMyTrip-makemytrip@axisbank-329794744991-DR VIA UPI,070475241237,349.00,,233412.21
28/02/25,UPI-Nikhil Chatterjee-nikhilchat40@ptsbi-435504373788-DR VIA UPI,724612210827,"3,600.35",,229811.86
28/02/25,UPI-Ola Cabs-olamoney@ola-634309561662-DR VIA UPI,935224342092,"1,710.70",,228101.16
28/02/25,ATW-XXXXXX6984-NJA47891-INDORE 243149552337,599957220704,"4,000.00",,224101.16
01/03/25,UPI-Shweta Kapoor-shwetakapo18@paytm-954616451710-CR VIA UPI,085857290355,,"7,150.22",231251.38
01/03/25,UPI-Mohan Kulkarni-5196498679@oksbi-310726343736-DR VIA UPI,301700422150,"3,750.25",,227501.13
01/03/25,UPI-Ashish Chopra-1897273808@paytm-875387740973-CR VIA UPI,178206727208,,"21,200.58",248701.71
01/03/25,UPI-Jio Recharge-vi@airtelaxis-899574242277-DR VIA UPI,088625964724,709.00,,247992.71
01/03/25,UPI-Jio Recharge-vi@airtelaxis-101502190931-DR VIA UPI,760579463618,399.00,,247593.71
02/03/25,UPI-Jio Recharge-jio@paytm-735677033368-DR VIA UPI,815694247409,"1,470.36",,246123.35
02/03/25,UPI-Shweta Thapar-shweta.thapar@paytm-941912449096-DR VIA UPI,852415111102,"9,650.31",,236473.04
03/03/25,UPI-Pankaj Ahuja-pankaj747@ptaxis-671329272527-CR VIA UPI,387909908871,,"16,150.20",252623.24
03/03/25,UPI-Rajan Chopra-2456678144@paytm-372792978058-CR VIA UPI,129598656878,,"15,900.71",268523.95
04/03/25,UPI-Flipkart-flipkart@ybl-631091376899-DR VIA UPI,529487438089,860.35,,267663.60
05/03/25,UPI-Siddharth Dutta-siddharth.dutta@okicici-221426927416-DR VIA UPI,285605502189,"10,450.97",,257212.63
05/03/25,UPI-Jio Recharge-jio@paytm-821788555322-DR VIA UPI,170277955752,"2,720.47",,254492.16
06/03/25,UPI-Rapido-rapido@icici-204303711883-DR VIA UPI,739309550525,320.37,,254171.79
07/03/25,SALARY-S8902366931969/NEFT/Raymond Ltd,606986262693,,"144,749.13",398920.92
07/03/25,UPI-Jio Recharge-jio@paytm-311591069644-DR VIA UPI,671553840948,710.71,,398210.21
07/03/25,UPI-Ola Cabs-olamoney@ola-322386020914-DR VIA UPI,401539880281,510.13,,397700.08
08/03/25,ECS-NACH-RNT1719768-RENT MANDATE,143168419000,"22,000.00",,375700.08
08/03/25,UPI-Krishna Jain-krishna.jain@apl-618298611589-CR VIA UPI,622845048914,,"2,150.81",377850.89
10/03/25,UPI-Bajaj Allianz Life-licindia@licindia-339486111053-DR VIA UPI,515584839111,"5,500.00",,372350.89
10/03/25,UPI-Zomato-zomato@axisbank-241210678572-DR VIA UPI,727858594236,"1,200.88",,371150.01
10/03/25,UPI-Kamal Pillai-kamal.pillai@ptsbi-957021662445-CR VIA UPI,989140331205,,"15,700.16",386850.17
11/03/25,ATW-XXXXXX2309-VRH65811-INDORE 752092392229,235692640276,"1,500.00",,385350.17
12/03/25,UPI-Hathway-broadband@paytm-184325929213-DR VIA UPI,481016182039,999.00,,384351.17
13/03/25,UPI-Rahul Verma-5926829084@kotak-619243193140-CR VIA UPI,592804956814,,"12,400.82",396751.99
14/03/25,UPI-Zepto-zepto@apl-694017316345-DR VIA UPI,357146920333,"1,980.98",,394771.01
14/03/25,UPI-Myntra-myntra@ybl-509752339786-DR VIA UPI,974367410764,249.00,,394522.01
15/03/25,ECS-NACH-LN705078302278-ICICI Bank Home Loan,428367408723,"8,000.00",,386522.01
15/03/25,UPI-Dinesh Chatterjee-dinesh.chatterjee@okicici-304291621296-CR VIA UPI,842548174787,,"4,200.14",390722.15
15/03/25,ATW-XXXXXX7914-VRI10322-INDORE 765904944357,690638235980,"4,000.00",,386722.15
16/03/25,POS LIFESTYLE STORES INDORE,286092830806,"4,600.75",,382121.40
17/03/25,POS D MART INDORE,931238973634,"5,050.33",,377071.07
17/03/25,UPI-Amazon Pay-amazon@apl-518925180993-DR VIA UPI,096579272635,"4,350.59",,372720.48
17/03/25,UPI-Zomato-zomato@axisbank-440634659046-DR VIA UPI,215801070880,"2,670.26",,370050.22
17/03/25,ECS-NACH-SIP6268383-Mirae Asset MF,968627479495,"5,000.00",,365050.22
17/03/25,UPI-Jio Recharge-vi@airtelaxis-557290074612-DR VIA UPI,548597349552,229.00,,364821.22
17/03/25,UPI-Kavita Mukherjee-kavitamukh98@oksbi-332782042147-CR VIA UPI,265332584640,,"6,600.22",371421.44
17/03/25,UPI-Swiggy-swiggy@icici-581862190787-DR VIA UPI,085996286288,"2,320.11",,369101.33
18/03/25,POS SHOPPERS STOP INDORE,882901287017,"4,300.83",,364800.50
18/03/25,UPI-Rapido-rapido@icici-101405909191-DR VIA UPI,355558205075,420.20,,364380.30
18/03/25,UPI-CESC Limited-cescpayment@upi-537683368740-DR VIA UPI,426617343357,"2,350.78",,362029.52
18/03/25,UPI-Zepto-zepto@apl-893130901770-DR VIA UPI,702422257332,"1,180.19",,360849.33
19/03/25,UPI-Indane Gas-indanegas@upi-587120224671-DR VIA UPI,286384192090,"1,400.72",,359448.61
19/03/25,UPI-Jio Recharge-vi@airtelaxis-904336740002-DR VIA UPI,579355324909,569.00,,358879.61
21/03/25,POS METRO CASH CARRY INDORE,235373621728,"3,200.30",,355679.31
21/03/25,ATW-XXXXXX3656-IPP67364-INDORE 543725222266,818401822337,"7,500.00",,348179.31
22/03/25,UPI-Priya Roy-priya.roy@kotak-614367169264-CR VIA UPI,412584895955,,"18,800.49",366979.80
22/03/25,ATW-XXXXXX2019-EWY05850-INDORE 165269278222,190496308891,"4,500.00",,362479.80
22/03/25,UPI-Jio Recharge-vi@airtelaxis-505533828179-DR VIA UPI,375126688895,599.00,,361880.80
23/03/25,UPI-Manoj Dutta-manoj.dutta@paytm-469618336139-CR VIA UPI,915030338854,,"21,150.08",383030.88
23/03/25,UPI-Kamal Sen-kamal878@okhdfcbank-870958583079-DR VIA UPI,901582412538,"19,950.34",,363080.54
23/03/25,UPI-Uber India-uber@paytm-885084601510-DR VIA UPI,383837821565,"1,240.31",,361840.23
23/03/25,UPI-Zepto-zepto@apl-701468446827-DR VIA UPI,891979965103,"2,050.55",,359789.68
24/03/25,UPI-Jio Recharge-vi@airtelaxis-386918202170-DR VIA UPI,361048309447,719.00,,359070.68
24/03/25,UPI-Anita Mukherjee-anitamukh77@apl-944898065690-DR VIA UPI,546308371593,"1,000.04",,358070.64
24/03/25,UPI-Blinkit-blinkit@kotak-993800908142-DR VIA UPI,474407883998,"1,020.20",,357050.44
25/03/25,UPI-Swiggy-swiggy@icici-079680394834-DR VIA UPI,878509894573,740.72,,356309.72
25/03/25,UPI-Paytm Mall-paytm@paytm-765538976615-DR VIA UPI,132402534453,"1,750.24",,354559.48
26/03/25,UPI-Ajay Agarwal-ajayagar77@kotak-901104792986-DR VIA UPI,867535237115,"21,900.78",,332658.70
26/03/25,UPI-Rapido-rapido@icici-746378119147-DR VIA UPI,160124745321,600.89,,332057.81
26/03/25,UPI-Dunzo-dunzo@razorpay-005378897566-DR VIA UPI,734257399643,"1,200.90",,330856.91
27/03/25,UPI-Vikram Khanna-vikram.khanna@ibl-593635569582-DR VIA UPI,778237046762,"16,650.34",,314206.57
27/03/25,UPI-Renu Pillai-renu284@aubank-868501122188-CR VIA UPI,234017266476,,"12,700.92",326907.49
27/03/25,POS D MART INDORE,031433605865,"3,950.07",,322957.42
28/03/25,MOBILE BANKING CHARGES,305994507080,530.00,,322427.42
28/03/25,UPI-Jio Recharge-vi@airtelaxis-377400795642-DR VIA UPI,462918752712,949.00,,321478.42
28/03/25,GST ON CHARGES,476852754348,95.40,,321383.02
28/03/25,INTEREST CREDIT,220310700438,,80.47,321463.49
29/03/25,UPI-Babita Tiwari-9436915160@axl-717103486424-CR VIA UPI,709317112810,,"1,650.52",323114.01
29/03/25,UPI-PhonePe Merchant-phonepe@ybl-974992803103-DR VIA UPI,692339098670,"2,560.15",,320553.86
29/03/25,UPI-Sangita Dubey-8300073538@ptaxis-169930603116-DR VIA UPI,751018457654,"14,700.68",,305853.18
30/03/25,POS SHELL FUEL STATION INDORE,101528590600,"4,350.18",,301503.00
30/03/25,POS SHELL FUEL STATION INDORE,655143821724,"3,350.65",,298152.35
