Bank Name,AXIS BANK LIMITED
Account Number,610050431188751
Account Holder Name,AKASH MEHTA
Branch,MANSAROVAR
IFSC Code,UTIB0002052
Statement Period,02-12-2024 To 09-05-2026

Date,Description,Ref/ChequeNo,Debit,Credit,Balance
11-01-2025,POS MAX FASHION AMRITSAR,131533939141,"5,400.43",,884616.46
11-01-2025,UPIP2M154560690752IndaneGasUPIICICI,789704786606,"2,300.26",,882316.20
13-01-2025,IMPS/103629624756/Mohit Desai/UTIB,481871366966,"44,900.48",,837415.72
13-01-2025,UPIP2M481277257068ZomatoUPIICICI,864338205560,"1,230.65",,836185.07
13-01-2025,UPIP2M891426548614JyotiMenonUPIPUNB,815908415784,"8,450.50",,827734.57
13-01-2025,NACH/MANDATE/SIP2022632/Mirae Asset MF,346690642207,"6,500.00",,821234.57
14-01-2025,UPIP2A749447794019SureshBanerjUPIBDBL,877367518597,,"2,600.14",823834.71
16-01-2025,UPIP2A918295364775GirishMukherUPISBIN,053317289215,,"19,950.09",843784.80
16-01-2025,UPIP2M514216002867BlinkitUPIICICI,088066590915,"2,460.21",,841324.59
16-01-2025,UPIP2A684310126571KavitaAhujaUPIKKBK,733749222917,,"10,350.16",851674.75
16-01-2025,UPIP2M803654157583MeeshoUPIPAYTM,432118576859,"1,300.99",,850373.76
17-01-2025,UPIP2M972118535548LataChatterjUPIPUNB,953998588462,"13,250.28",,837123.48
18-01-2025,POS RELIANCE PETROLEUM AMRITSAR,151302929655,"2,950.82",,834172.66
18-01-2025,UPIP2M554358137599DunzoUPIICICI,223394276950,"1,780.51",,832392.15
18-01-2025,UPIP2M637158542034ZeptoUPIICICI,868209932851,"2,130.71",,830261.44
18-01-2025,UPIP2M430617034329BlinkitUPIICICI,532353178959,"2,050.53",,828210.91
18-01-2025,POS BHARAT PETROLEUM AMRITSAR,592695529666,"2,500.36",,825710.55
19-01-2025,UPIP2A504440772811ArchanaMehtaUPIBDBL,072484533940,,500.29,826210.84
19-01-2025,UPIP2M384875602497JioRechargeUPIPAYTM,962153047185,229.00,,825981.84
20-01-2025,ATMCASHAXISRCK47578666AMRITS,521242303698,"7,500.00",,818481.84
21-01-2025,POS VISHAL MEGA MART AMRITSAR,453373177529,"4,450.15",,814031.69
21-01-2025,UPIP2M211347759561NykaaUPIPAYTM,834405849459,"5,650.88",,808380.81
22-01-2025,UPIP2M680698013329OlaCabsUPIPAYTM,465281684704,540.31,,807840.50
22-01-2025,UPIP2M550496414837UberIndiaUPIPAYTM,139488792866,290.99,,807549.51
22-01-2025,POS HP PETROL PUMP AMRITSAR,322274313904,"3,700.82",,803848.69
23-01-2025,UPIP2M959249004908BSNLBroadbanUPIRAZORPAY,240277995354,599.00,,803249.69
23-01-2025,UPIP2A073866052376GirishPillaiUPIUTIB,567069152556,,"14,350.85",817600.54
23-01-2025,UPIP2A289291532896GirishJoshiUPIKKBK,397600507237,,"10,150.45",827750.99
24-01-2025,UPIP2M340324962176JioRechargeUPIPAYTM,871158201054,619.00,,827131.99
24-01-2025,ATMCASHAXISWOL84086062AMRITS,460604967606,"6,500.00",,820631.99
26-01-2025,UPIP2A826771434734VandanaVermaUPIBKID,286886029667,,"11,900.59",832532.58
27-01-2025,POS INDIAN OIL AMRITSAR,949998507789,"2,550.37",,829982.21
27-01-2025,UPIP2M559228312335FlipkartUPIICICI,361253489115,"1,840.36",,828141.85
27-01-2025,UPIP2M857924590750JioRechargeUPIPAYTM,530493204627,179.00,,827962.85
28-01-2025,ATMCASHAXISGPQ77886646AMRITS,001823445263,"9,000.00",,818962.85
28-01-2025,UPIP2M224929213614PhonePeMerchUPIICICI,267570135107,"1,420.07",,817542.78
28-01-2025,ATMCASHAXISUBM72887049AMRITS,394231828339,"6,000.00",,811542.78
28-01-2025,UPIP2M989103143619VivekGhoshUPIUTIB,854143316923,"11,650.67",,799892.11
28-01-2025,UPIP2A235082098662SanjayBoseUPIFDRL,235280039077,,"11,200.15",811092.26
28-01-2025,Monthly Service Chrgs,252964391801,60.00,,811032.26
28-01-2025,GST ON CHARGES,587348080236,10.80,,811021.46
29-01-2025,UPIP2M117610338171SwiggyUPIICICI,475421482522,660.34,,810361.12
30-01-2025,UPIP2A158474290742HimanshuAhujUPIBDBL,121109546569,,"17,900.38",828261.50
31-01-2025,UPIP2M188679603414BigBasketUPIICICI,982371162040,"2,160.29",,826101.21
01-02-2025,ATMCASHAXISDYC99836067AMRITS,386425812739,"3,000.00",,823101.21
02-02-2025,UPIP2M824167944682UberIndiaUPIICICI,403793404800,140.07,,822961.14
02-02-2025,UPIP2A298738597183SangitaMalhoUPISBIN,248619993526,,"6,650.08",829611.22
03-02-2025,POS HP PETROL PUMP AMRITSAR,201280384377,"1,600.61",,828010.61
03-02-2025,UPIP2M949058047342ZomatoUPIICICI,080272699336,"2,230.16",,825780.45
03-02-2025,UPIP2M668284936302GopalShahUPIBARB,894703339147,"1,850.30",,823930.15
03-02-2025,UPIP2M190161308003JioRechargeUPIPAYTM,323619091847,499.00,,823431.15
04-02-2025,UPIP2M638022789165MyntraUPIPAYTM,122232974542,"2,050.19",,821380.96
04-02-2025,UPIP2M129881366163ZeptoUPIICICI,837182392554,"2,520.14",,818860.82
05-02-2025,UPIP2M829666784742JioRechargeUPIICICI,411483200968,"1,480.56",,817380.26
06-02-2025,POS BIG BAZAAR AMRITSAR,986446880516,"4,950.27",,812429.99
06-02-2025,UPIP2M119281001644LICofIndiaUPILICI,463095401859,"3,100.00",,809329.99
06-02-2025,SALARY/S1437400873221/Mahindra Logistics Ltd,170301282577,,"120,016.58",929346.57
06-02-2025,UPIP2M511675500587SwiggyUPIICICI,669048607321,"1,680.26",,927666.31
08-02-2025,ATMCASHAXISBHA09818575AMRITS,858419493521,"1,500.00",,926166.31
08-02-2025,UPIP2M166294132647AmazonPayUPIICICI,178318636506,"2,760.55",,923405.76
08-02-2025,NACH/MANDATE/RNT9806549/RENT MANDATE,793252901499,"20,000.00",,903405.76
08-02-2025,NACH/MANDATE/LN374916336578/Muthoot Finance,962473197812,"11,500.00",,891905.76
08-02-2025,UPIP2M407819113364BigBasketUPIICICI,931332484197,"2,230.18",,889675.58
10-02-2025,POS HP PETROL PUMP AMRITSAR,482552059362,"4,350.88",,885324.70
11-02-2025,UPIP2A111350791323RakeshRaoUPIUTIB,410511305529,,"6,350.63",891675.33
12-02-2025,IMPS/547319031518/Sangita Malhotra/FDRL,116942920827,"12,700.63",,878974.70
12-02-2025,UPIP2M500029993526JioRechargeUPIPAYTM,123854326984,809.00,,878165.70
13-02-2025,UPIP2A102231408919MukeshChatteUPIFDRL,304163220082,,"9,000.04",887165.74
13-02-2025,UPIP2M658404356115AnjaliAgarwaUPIFDRL,991109513161,"12,300.77",,874864.97
13-02-2025,UPIP2A645628825378NaveenVermaUPISBIN,353909737245,,"15,650.91",890515.88
13-02-2025,UPIP2M040095264791IndaneGasUPIICICI,420271015572,"1,200.39",,889315.49
14-02-2025,POS V MART AMRITSAR,350910356393,"6,550.63",,882764.86
14-02-2025,POS SHOPPERS STOP AMRITSAR,756386902734,"4,650.58",,878114.28
14-02-2025,UPIP2M631719998271PaytmMallUPIICICI,301787046669,"2,180.07",,875934.21
14-02-2025,UPIP2M884741377559SaritaDasUPIUCBA,561826697273,"8,400.93",,867533.28
15-02-2025,UPIP2M857164280652BSNLBroadbanUPIICICI,706674217797,700.26,,866833.02
15-02-2025,UPIP2M242240552068NykaaUPIPAYTM,150584336505,"6,000.77",,860832.25
15-02-2025,POS CENTRAL MALL AMRITSAR,266608836117,"7,750.88",,853081.37
15-02-2025,ATMCASHAXISMMS09972128AMRITS,622138087446,"5,000.00",,848081.37
15-02-2025,UPIP2M024142215291BSNLBroadbanUPIRAZORPAY,010329090472,449.00,,847632.37
15-02-2025,UPIP2M606469640740TSSPDCLUPIUPIN,617648543780,"2,150.91",,845481.46
16-02-2025,POS BRAND FACTORY AMRITSAR,183031678548,"5,750.55",,839730.91
16-02-2025,UPIP2A551181526125RakeshBanerjUPIKKBK,662476995336,,"19,450.48",859181.39
16-02-2025,UPIP2M810303782140SeemaSharmaUPIKKBK,505720641963,"16,600.69",,842580.70
17-02-2025,UPIP2M472020490932MohanSenUPIFDRL,368592152714,"19,050.01",,823530.69
18-02-2025,UPIP2M001577548347NareshMehtaUPIHDFC,322518813056,"21,800.42",,801730.27
19-02-2025,UPIP2A960786980079NareshKumarUPIBKID,729352449287,,"13,650.44",815380.71
19-02-2025,NACH/MANDATE/SIP0386170/Mirae Asset MF,075698026351,"6,500.00",,808880.71
19-02-2025,UPIP2M115271622493ZomatoUPIICICI,585821554662,120.12,,808760.59
19-02-2025,UPIP2M194648033582BSNLBroadbanUPIICICI,040123307885,"2,500.01",,806260.58
20-02-2025,UPIP2M220416883575BSNLBroadbanUPIICICI,279034643053,"2,220.09",,804040.49
20-02-2025,UPIP2M758228250662UberIndiaUPIPAYTM,663098301019,630.91,,803409.58
20-02-2025,UPIP2M899676078029AnjaliBoseUPIBARB,972819062308,"10,900.44",,792509.14
20-02-2025,POS V MART AMRITSAR,203382107481,"7,000.16",,785508.98
21-02-2025,UPIP2A007397018602TarunMalhotrUPIUCBA,430525612800,,"18,650.18",804159.16
22-02-2025,UPIP2A178053612548LataPillaiUPIKKBK,127057954029,,"8,900.15",813059.31
22-02-2025,UPIP2M110044343472MamtaIyerUPIPUNB,308783834660,"15,350.19",,797709.12
25-02-2025,POS RELIANCE PETROLEUM AMRITSAR,965628202783,"1,150.28",,796558.84
25-02-2025,UPIP2M000496216520JioRechargeUPIPAYTM,152417027169,439.00,,796119.84
25-02-2025,ATMCASHAXISBHF19406815AMRITS,874303344336,"2,000.00",,794119.84
25-02-2025,UPIP2M380365737988UberIndiaUPIPAYTM,539242807373,760.95,,793358.89
25-02-2025,UPIP2A985671644816MinaGuptaUPIKKBK,223885038618,,"8,500.71",801859.60
26-02-2025,POS CENTRAL MALL AMRITSAR,333745284355,"2,500.48",,799359.12
26-02-2025,ATMCASHAXISMPK29969659AMRITS,893049285172,"8,500.00",,790859.12
26-02-2025,UPIP2M262471561045OlaCabsUPIPAYTM,659032885255,740.82,,790118.30
26-02-2025,UPIP2M156169299690BSNLBroadbanUPIICICI,960641920988,"1,890.08",,788228.22
27-02-2025,UPIP2M001855166778OlaCabsUPIICICI,635963845285,"1,910.26",,786317.96
28-02-2025,UPIP2M417535677227AmazonPayUPIPAYTM,014557606587,"2,800.71",,783517.25
28-02-2025,UPIP2A350106328295TarunTiwariUPIBARB,281504604270,,"18,450.59",801967.84
01-03-2025,UPIP2M922295290764BSNLBroadbanUPIICICI,778592701084,"2,080.14",,799887.70
01-03-2025,UPIP2M477094167655FlipkartUPIICICI,207445260815,"1,920.09",,797967.61
01-03-2025,UPIP2M369870173355SumitSethiUPIHDFC,497321943619,"11,200.45",,786767.16
01-03-2025,UPIP2M624807255712BrijeshNaikUPIKKBK,182520176668,"2,350.65",,784416.51
01-03-2025,UPIP2M344122021215FlipkartUPIICICI,380314781670,"1,950.31",,782466.20
02-03-2025,UPIP2M955017638741BlinkitUPIICICI,317025044683,140.22,,782325.98
02-03-2025,UPIP2M194084452727JioRechargeUPIPAYTM,096289249275,559.00,,781766.98
02-03-2025,GST ON CHARGES,121808937684,64.80,,781702.18
02-03-2025,Monthly Service Chrgs,287701268416,360.00,,781342.18
02-03-2025,UPIP2A777822586109SachinKulkarUPIBARB,745460867497,,"2,650.27",783992.45
02-03-2025,UPIP2M688249792394MedPlusHealtUPIICICI,152702959290,"2,020.21",,781972.24
02-03-2025,POS SHELL FUEL STATION AMRITSAR,101657050266,"1,000.61",,780971.63
03-03-2025,UPIP2M160918848999YogeshDesaiUPIPUNB,082218636052,"6,550.50",,774421.13
03-03-2025,UPIP2M561823342835UberIndiaUPIPAYTM,006922064750,220.11,,774201.02
03-03-2025,UPIP2A922861351441GopalKhannaUPIHDFC,079787444319,,"1,000.25",775201.27
04-03-2025,ATMCASHAXISVHB11010669AMRITS,053376627252,"2,500.00",,772701.27
05-03-2025,UPIP2M836413081003GeetaShuklaUPIBKID,902741027066,"19,200.95",,753500.32
05-03-2025,ATMCASHAXISHDW81426776AMRITS,429944927520,"3,000.00",,750500.32
05-03-2025,SALARY/S4114193432314/Mahindra Logistics Ltd,142407744715,,"116,845.58",867345.90
05-03-2025,ATMCASHAXISTMR75411488AMRITS,315654092180,"4,500.00",,862845.90
07-03-2025,UPIP2M936577319703JioRechargeUPIPAYTM,466006654216,369.00,,862476.90
07-03-2025,POS V MART AMRITSAR,001117953880,"7,850.01",,854626.89
07-03-2025,UPIP2M269742760074BSNLBroadbanUPIICICI,097615775359,"1,220.63",,853406.26
08-03-2025,UPIP2M113526536201OlaCabsUPIPAYTM,977116639112,420.71,,852985.55
08-03-2025,UPIP2M463861362722BigBasketUPIICICI,004911734126,220.02,,852765.53
08-03-2025,UPIP2M533140089866JioRechargeUPIPAYTM,276410749278,229.00,,852536.53
08-03-2025,NACH/MANDATE/LN374916336578/Muthoot Finance,661489702754,"11,500.00",,841036.53
08-03-2025,UPIP2M064229669194BrijeshBanerUPIPUNB,125789336420,"14,200.94",,826835.59
09-03-2025,UPIP2M272466072612LICofIndiaUPILICI,968639809443,"3,100.00",,823735.59
09-03-2025,UPIP2M162003200658SaritaSharmaUPIPUNB,931665533701,"13,950.57",,809785.02
09-03-2025,UPIP2M682566901139VandanaMishrUPIHDFC,852110906143,"6,050.82",,803734.20
09-03-2025,NACH/MANDATE/RNT7429397/RENT MANDATE,445308039485,"20,000.00",,783734.20
10-03-2025,POS SHELL FUEL STATION AMRITSAR,905002040911,"2,350.50",,781383.70
11-03-2025,UPIP2A429697453393RameshMenonUPISBIN,865765201614,,"21,000.92",802384.62
12-03-2025,UPIP2M151372358379PaytmMallUPIICICI,434935073852,"1,830.90",,800553.72
13-03-2025,UPIP2M310845455780UberIndiaUPIPAYTM,190842008068,830.51,,799723.21
13-03-2025,UPIP2A000698494094RakeshNaikUPIKKBK,909527531048,,"6,250.52",805973.73
13-03-2025,POS STAR BAZAAR AMRITSAR,565601691245,"6,700.54",,799273.19
14-03-2025,IMPS/515842428465/Deepak Pillai/UTIB,553665066588,"5,300.85",,793972.34
14-03-2025,UPIP2M832812624388TarunSrivastUPIUCBA,229568682044,"13,150.38",,780821.96
14-03-2025,UPIP2A504835652134BrijeshBajajUPIKKBK,873689384156,,"14,500.00",795321.96
14-03-2025,UPIP2M112921853892JioRechargeUPIPAYTM,553957877644,399.00,,794922.96
14-03-2025,UPIP2M845982081010ZomatoUPIICICI,335331012317,570.08,,794352.88
15-03-2025,POS SHELL FUEL STATION AMRITSAR,429883331826,"3,100.77",,791252.11
15-03-2025,UPIP2M833358310530AmitRaoUPISBIN,304022102145,"2,000.78",,789251.33
15-03-2025,UPIP2M298053278684RituPandeyUPIKKBK,517646993574,"8,800.48",,780450.85
15-03-2025,UPIP2M103123671967VandanaKhannUPIBKID,694140750347,"9,600.04",,770850.81
16-03-2025,NACH/MANDATE/SIP4196893/Mirae Asset MF,368902327316,"6,500.00",,764350.81
17-03-2025,UPIP2A104528507058TarunPillaiUPIFDRL,266693332203,,"16,700.81",781051.62
17-03-2025,UPIP2M250293237014MohitPatilUPIBDBL,253866722181,"12,600.17",,768451.45
17-03-2025,UPIP2M097522617622IndaneGasUPIICICI,613860007636,"2,650.49",,765800.96
17-03-2025,POS METRO CASH CARRY AMRITSAR,077663640057,"7,450.97",,758349.99
17-03-2025,POS SHOPPERS STOP AMRITSAR,740848653464,"5,150.02",,753199.97
19-03-2025,UPIP2M802598746647DunzoUPIICICI,665806517999,370.15,,752829.82
19-03-2025,UPIP2M986477788785AnjaliDubeyUPIPUNB,789825044349,"6,050.29",,746779.53
19-03-2025,UPIP2M295784837531OlaCabsUPIICICI,241919696094,"1,120.35",,745659.18
20-03-2025,POS BIG BAZAAR AMRITSAR,511341847998,"7,350.93",,738308.25
20-03-2025,UPIP2M462196749342AnilSrivastaUPIUCBA,200542885754,"22,000.80",,716307.45
21-03-2025,UPIP2M506088536994JioRechargeUPIPAYTM,157416964683,309.00,,715998.45
21-03-2025,UPIP2M952841946972OlaCabsUPIICICI,294362303556,120.82,,715877.63
22-03-2025,POS INDIAN OIL AMRITSAR,908109364485,"3,800.82",,712076.81
22-03-2025,UPIP2M316718288926BSNLBroadbanUPIICICI,155409930153,"1,580.01",,710496.80
23-03-2025,UPIP2M365000087835BSNLBroadbanUPIRAZORPAY,501261629797,349.00,,710147.80
23-03-2025,UPIP2M260591783920AmazonPayUPIICICI,140883250721,230.67,,709917.13
23-03-2025,UPIP2M519809118453BigBasketUPIICICI,407967703343,"2,170.33",,707746.80
23-03-2025,ATMCASHAXISDHM22551458AMRITS,557442131746,"7,500.00",,700246.80
23-03-2025,UPIP2M537422111101TSSPDCLUPIUPIN,450967580614,"1,750.46",,698496.34
23-03-2025,UPIP2M413360560164JioRechargeUPIICICI,324750054035,190.57,,698305.77
24-03-2025,ATMCASHAXISKTV13063497AMRITS,549986966241,"4,000.00",,694305.77
24-03-2025,ATMCASHAXISGOR14700618AMRITS,281437697423,"3,500.00",,690805.77
24-03-2025,POS RELIANCE MART AMRITSAR,092983649662,"1,050.76",,689755.01
25-03-2025,POS SHOPPERS STOP AMRITSAR,939124649346,500.60,,689254.41
26-03-2025,UPIP2A737100946492MaheshThaparUPIBKID,264485290020,,"20,250.59",709505.00
26-03-2025,UPIP2M739409136979FlipkartUPIPAYTM,351415605933,"4,900.91",,704604.09
27-03-2025,UPIP2M374804503924ZomatoUPIICICI,945751779688,"1,970.75",,702633.34
27-03-2025,UPIP2M927338654369UberIndiaUPIPAYTM,309774053375,800.44,,701832.90
28-03-2025,INTEREST CREDIT,641531863869,,170.28,702003.18
29-03-2025,UPIP2A283464957047SnehaRaoUPIUCBA,277780713823,,"21,100.00",723103.18
29-03-2025,UPIP2M633485362435PoonamKapoorUPISBIN,559597294676,"2,450.71",,720652.47
29-03-2025,UPIP2A831534988274LalitDesaiUPIHDFC,658387826884,,"12,250.33",732902.80
29-03-2025,UPIP2A438242105073KapilNaikUPIUTIB,225204065386,,"5,400.62",738303.42
30-03-2025,UPIP2A544247896426VijayKulkarnUPIUTIB,447710522259,,"3,900.37",742203.79
02-04-2025,UPIP2A200960286361IshaShahUPIUCBA,666379392920,,"15,950.03",758153.82
