duplicate_row_number,original_row_number,account_number,date,amount,debit,credit,narration,reason_flagged,source_account_id
456,444,18306700003,03/04/2025,200000.0,200000.0,0.0,BLKRTGS/idfc00/dasda,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_003
457,440,18306700003,03/04/2025,300000.0,300000.0,0.0,BLKRTGS/idfc00/dasda,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_003
496,495,18306700003,04/04/2025,200000.0,200000.0,0.0,BLKRTGS/idfc00/dasdasd,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_003
519,488,18306700003,04/04/2025,200000.0,200000.0,0.0,BLKRTGS/idfc00/dasdas,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_003
545,500,18306700003,04/04/2025,100000.0,100000.0,0.0,BLKNEFT/idfc00/TARUN,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_003
547,500,18306700003,04/04/2025,100000.0,100000.0,0.0,BLKNEFT/idfc00/TARUN,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_003
609,607,92883409730,26/05/2025,300000.0,300000.0,0.0,BLKIFT/OnscreenPayment/50105202521,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_004
611,607,92883409730,26/05/2025,300000.0,300000.0,0.0,BLKIFT/OnscreenPayment/50105202521,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_004
612,607,92883409730,26/05/2025,300000.0,300000.0,0.0,BLKIFT/OnscreenPayment/50105202521,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_004
932,905,UNKNOWN-280442153117,10/10/2022,50000.0,50000.0,0.0,CASH PAID:SELF 1712 KODINAR,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_007
939,912,UNKNOWN-280442153117,15/11/2022,4966.0,4966.0,0.0,MMT/IMPS/231910089701/UTIB0001591,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_007
943,916,UNKNOWN-280442153117,17/01/2023,800000.0,0.0,800000.0,TRFR FROM: PANKAJ PILLAI,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_007
949,922,UNKNOWN-280442153117,13/03/2023,125.96,125.96,0.0,ECSRTNCHGS060323_SR888796333,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_007
1303,1302,24704559049070,06/05/2025,500000.0,500000.0,0.0,FT - DR - HEAD OFFICE - M/S SHEGLAM FASHION-BANDHA,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1342,1336,24704559049070,08/05/2025,12.7,12.7,0.0,IMPS OUTWARD PAYMENT - CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1343,1337,24704559049070,08/05/2025,2.3,2.3,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1346,1336,24704559049070,08/05/2025,12.7,12.7,0.0,IMPS OUTWARD PAYMENT - CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1347,1337,24704559049070,08/05/2025,2.3,2.3,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1359,1353,24704559049070,09/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1360,1354,24704559049070,09/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1362,1353,24704559049070,09/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1363,1354,24704559049070,09/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1366,1353,24704559049070,09/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1367,1354,24704559049070,09/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1369,1353,24704559049070,09/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1370,1354,24704559049070,09/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1377,1353,24704559049070,09/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1378,1354,24704559049070,09/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1387,1353,24704559049070,09/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1388,1354,24704559049070,09/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1390,1353,24704559049070,09/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1391,1354,24704559049070,09/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1393,1353,24704559049070,09/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1394,1354,24704559049070,09/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1396,1353,24704559049070,09/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1397,1354,24704559049070,09/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1399,1353,24704559049070,09/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1400,1354,24704559049070,09/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1402,1353,24704559049070,09/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1403,1354,24704559049070,09/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1405,1384,24704559049070,09/05/2025,12.7,12.7,0.0,IMPS OUTWARD PAYMENT - CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1406,1385,24704559049070,09/05/2025,2.3,2.3,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1408,1356,24704559049070,09/05/2025,4.22,4.22,0.0,IMPS OUTWARD PAYMENT - CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1409,1357,24704559049070,09/05/2025,0.76,0.76,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1412,1356,24704559049070,09/05/2025,4.22,4.22,0.0,IMPS OUTWARD PAYMENT - CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1413,1357,24704559049070,09/05/2025,0.76,0.76,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1415,1384,24704559049070,09/05/2025,12.7,12.7,0.0,IMPS OUTWARD PAYMENT - CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1416,1385,24704559049070,09/05/2025,2.3,2.3,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1419,1384,24704559049070,09/05/2025,12.7,12.7,0.0,IMPS OUTWARD PAYMENT - CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1420,1385,24704559049070,09/05/2025,2.3,2.3,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1448,1436,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1449,1437,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1457,1445,24704559049070,10/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1458,1446,24704559049070,10/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1461,1446,24704559049070,10/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1464,1436,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1465,1437,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1471,1445,24704559049070,10/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1472,1446,24704559049070,10/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1474,1460,24704559049070,10/05/2025,14.0,14.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1475,1446,24704559049070,10/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1477,1445,24704559049070,10/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1478,1446,24704559049070,10/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1480,1436,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1481,1437,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1483,1460,24704559049070,10/05/2025,14.0,14.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1484,1446,24704559049070,10/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1486,1436,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1487,1437,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1489,1436,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1490,1437,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1492,1436,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1493,1437,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1495,1436,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1496,1437,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1498,1436,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1499,1437,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1501,1436,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1502,1437,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1504,1445,24704559049070,10/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1505,1446,24704559049070,10/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1512,1508,24704559049070,10/05/2025,12.7,12.7,0.0,IMPS OUTWARD PAYMENT - CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1513,1509,24704559049070,10/05/2025,2.3,2.3,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1516,1436,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1517,1437,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1519,1445,24704559049070,10/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1520,1446,24704559049070,10/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1522,1436,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1523,1437,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1526,1508,24704559049070,10/05/2025,12.7,12.7,0.0,IMPS OUTWARD PAYMENT - CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1527,1509,24704559049070,10/05/2025,2.3,2.3,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1529,1436,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1530,1437,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1532,1436,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1533,1437,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1536,1445,24704559049070,10/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1537,1446,24704559049070,10/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1540,1445,24704559049070,10/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1541,1446,24704559049070,10/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1543,1436,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1544,1437,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1547,1436,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1548,1437,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1553,1436,24704559049070,10/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1554,1437,24704559049070,10/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1557,1460,24704559049070,10/05/2025,14.0,14.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1558,1446,24704559049070,10/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1563,1508,24704559049070,10/05/2025,12.7,12.7,0.0,IMPS OUTWARD PAYMENT - CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1564,1509,24704559049070,10/05/2025,2.3,2.3,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1566,1508,24704559049070,10/05/2025,12.7,12.7,0.0,IMPS OUTWARD PAYMENT - CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1567,1509,24704559049070,10/05/2025,2.3,2.3,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1576,1573,24704559049070,11/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1577,1574,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1579,1573,24704559049070,11/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1580,1574,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1582,1573,24704559049070,11/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1583,1574,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1590,1574,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1593,1573,24704559049070,11/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1594,1574,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1596,1573,24704559049070,11/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1597,1574,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1599,1573,24704559049070,11/05/2025,14.0,14.0,0.0,RTGS OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1600,1574,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1610,1607,24704559049070,11/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1611,1608,24704559049070,11/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1615,1589,24704559049070,11/05/2025,14.0,14.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1616,1574,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1619,1607,24704559049070,11/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1620,1608,24704559049070,11/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1622,1607,24704559049070,11/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1623,1608,24704559049070,11/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1626,1607,24704559049070,11/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1627,1608,24704559049070,11/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1629,1569,24704559049070,11/05/2025,2.11,2.11,0.0,IMPS OUTWARD PAYMENT - CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1630,1570,24704559049070,11/05/2025,0.38,0.38,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1633,1607,24704559049070,11/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1634,1608,24704559049070,11/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1637,1589,24704559049070,11/05/2025,14.0,14.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1638,1574,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1640,1589,24704559049070,11/05/2025,14.0,14.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1641,1574,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1643,1589,24704559049070,11/05/2025,14.0,14.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1644,1574,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1646,1607,24704559049070,11/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1647,1608,24704559049070,11/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1649,1607,24704559049070,11/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1650,1608,24704559049070,11/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1653,1589,24704559049070,11/05/2025,14.0,14.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1654,1574,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1657,1589,24704559049070,11/05/2025,14.0,14.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1658,1574,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1661,1607,24704559049070,11/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1662,1608,24704559049070,11/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1664,1589,24704559049070,11/05/2025,14.0,14.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1665,1574,24704559049070,11/05/2025,2.52,2.52,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1668,1607,24704559049070,11/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1669,1608,24704559049070,11/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1676,1672,24704559049070,11/05/2025,50000.0,50000.0,0.0,FT - DR - HEAD OFFICE - SWAPNIL GWANDE-BANDHAN BAN,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1678,1607,24704559049070,11/05/2025,4.0,4.0,0.0,NEFT OUTWARD PAYMENT CHARGES-CA 101,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
1679,1608,24704559049070,11/05/2025,0.72,0.72,0.0,GST,exact_duplicate (same Date + Narration + Debit + Credit + Account),acct_010
