Date,Description,Ref/ChequeNo,Debit,Credit,Balance
06/01/2025,UPI/DR/835951168791/Jio/PAYTM/jio@paytm/UPI,781549229933,499.00,,351926.49
06/01/2025,NACH/MANDATE/RNT1246205/RENT MANDATE,585251530683,"8,000.00",,343926.49
06/01/2025,POS INDIAN OIL LUCKNOW,629059800419,"3,900.94",,340025.55
07/01/2025,UPI/DR/995184822408/Siddharth/PUNB/1168965433@okicici/UPI,662337430925,"5,050.05",,334975.50
08/01/2025,UPI/CR/824197609193/Rekha/SBIN/rekha.yadav@oksbi/UPI,192523189096,,"10,850.22",345825.72
08/01/2025,UPI/DR/810127393767/Dunzo/ICICI/dunzo@razorpay/UPI,323397104492,730.40,,345095.32
09/01/2025,IMPS-249802688154-Kavya Shah,119582968844,"43,300.31",,301795.01
10/01/2025,UPI/CR/233311219316/Geeta/BARB/geetakuma67@ptaxis/UPI,660547909355,,"9,450.06",311245.07
11/01/2025,UPI/DR/245529423677/Ola/PAYTM/olamoney@ola/UPI,211664755985,880.01,,310365.06
11/01/2025,ATM CASH WITHDRAWAL/64486/LUCKNOW,043301321602,"1,500.00",,308865.06
11/01/2025,UPI/DR/811897829073/Jio/PAYTM/jio@paytm/UPI,639827665743,279.00,,308586.06
11/01/2025,UPI/DR/097007587680/Jio/PAYTM/jio@paytm/UPI,114551433488,389.00,,308197.06
12/01/2025,UPI/DR/471991695277/Vijay/FDRL/5878514618@ptaxis/UPI,733593786871,"17,700.06",,290497.00
12/01/2025,UPI/DR/271693551517/Paytm/ICICI/paytm@paytm/UPI,551093028210,520.47,,289976.53
13/01/2025,UPI/DR/191128047773/CESC/UPIN/cescpayment@upi/UPI,966965964041,"2,100.97",,287875.56
13/01/2025,UPI/DR/052908732602/BSNL/ICICI/bsnlbroadband@upi/UPI,232998779019,510.36,,287365.20
14/01/2025,UPI/DR/190813807056/Kavya/UTIB/kavyaghos87@okicici/UPI,760097445661,"11,750.22",,275614.98
14/01/2025,UPI/DR/273996662335/Rapido/PAYTM/rapido@icici/UPI,183764676128,650.09,,274964.89
14/01/2025,POS LIFESTYLE STORES LUCKNOW,285004175307,"2,700.46",,272264.43
14/01/2025,UPI/DR/957377536201/Radha/HDFC/radha345@ybl/UPI,571267623448,"11,700.57",,260563.86
14/01/2025,POS BHARAT PETROLEUM LUCKNOW,691629456300,"3,050.89",,257512.97
15/01/2025,UPI/DR/213438808149/Dunzo/ICICI/dunzo@razorpay/UPI,215126556289,"1,550.99",,255961.98
15/01/2025,UPI/DR/776071207956/Indane/ICICI/indanegas@upi/UPI,853378238163,"2,750.20",,253211.78
15/01/2025,UPI/DR/135960822557/Sumit/BKID/sumit.banerjee@pthdfc/UPI,594747626248,"16,400.33",,236811.45
16/01/2025,UPI/DR/828732466978/Rajan/SBIN/rajan645@okicici/UPI,653498107330,"1,050.63",,235760.82
16/01/2025,POS D MART LUCKNOW,744807003608,"7,800.28",,227960.54
16/01/2025,UPI/DR/254325996257/Paytm/ICICI/paytm@paytm/UPI,581599720888,"1,770.35",,226190.19
17/01/2025,UPI/DR/814363483920/BigBasket/ICICI/bigbasket@ybl/UPI,987285989950,650.87,,225539.32
18/01/2025,UPI/DR/007137394459/Mahesh/SBIN/mahesh.sethi@aubank/UPI,244779821243,"3,800.57",,221738.75
18/01/2025,POS BRAND FACTORY LUCKNOW,987710474262,"3,000.41",,218738.34
19/01/2025,UPI/DR/743823148980/Blinkit/ICICI/blinkit@kotak/UPI,143533204523,"1,730.37",,217007.97
19/01/2025,UPI/DR/820252821388/Sunita/HDFC/5492058939@upi/UPI,137059496901,"16,650.25",,200357.72
19/01/2025,UPI/DR/115061703029/Nykaa/ICICI/nykaa@razorpay/UPI,670024124118,749.00,,199608.72
19/01/2025,UPI/DR/427432382670/Rapido/PAYTM/rapido@icici/UPI,627628386441,320.59,,199288.13
21/01/2025,UPI/CR/459116582756/Varsha/HDFC/varshapate59@aubank/UPI,211356114796,,"6,250.51",205538.64
21/01/2025,ATM CASH WITHDRAWAL/15532/LUCKNOW,958999437674,"2,000.00",,203538.64
21/01/2025,UPI/CR/808077010407/Gaurav/KKBK/gaurav569@paytm/UPI,007338143959,,"4,550.50",208089.14
22/01/2025,UPI/DR/447561879778/Uber/ICICI/uber@paytm/UPI,474253118882,"2,180.07",,205909.07
22/01/2025,UPI/DR/016949047026/Zepto/ICICI/zepto@apl/UPI,217020623097,"1,050.00",,204859.07
22/01/2025,UPI/DR/725085113855/Jio/PAYTM/jio@paytm/UPI,804031166078,459.00,,204400.07
23/01/2025,UPI/DR/015870915723/Hathway/RAZORPAY/broadband@paytm/UPI,032978796285,849.00,,203551.07
24/01/2025,UPI/CR/248472504976/Varsha/BKID/varsha313@okhdfcbank/UPI,406017847473,,"3,300.94",206852.01
25/01/2025,POS SHOPPERS STOP LUCKNOW,783525793357,"8,100.58",,198751.43
25/01/2025,POS RELIANCE MART LUCKNOW,981479412215,"4,050.15",,194701.28
26/01/2025,UPI/DR/932551913173/Zomato/ICICI/zomato@axisbank/UPI,353425071762,600.50,,194100.78
26/01/2025,UPI/CR/567567256453/Harish/UTIB/harish515@ybl/UPI,007239102270,,"14,700.06",208800.84
27/01/2025,UPI/DR/447467516053/Priya/HDFC/7963607810@kotak/UPI,882410177949,"4,150.29",,204650.55
28/01/2025,SMS CHARGES,507028755377,370.00,,204280.55
28/01/2025,GST ON CHARGES,594507161905,66.60,,204213.95
30/01/2025,UPI/CR/235124241553/Archana/BDBL/7325962505@ybl/UPI,146996352151,,"1,800.97",206014.92
30/01/2025,UPI/DR/241733753937/Zomato/ICICI/zomato@axisbank/UPI,692859956072,"1,540.73",,204474.19
31/01/2025,ATM CASH WITHDRAWAL/52973/LUCKNOW,101045452686,"7,500.00",,196974.19
01/02/2025,SALARY CREDIT/S9039600960769/ICICI Lombard GIC,550128909032,,"125,778.92",322753.11
01/02/2025,ATM CASH WITHDRAWAL/74367/LUCKNOW,917752562134,"8,000.00",,314753.11
02/02/2025,UPI/DR/459135631976/Swiggy/ICICI/swiggy@icici/UPI,607141539707,"1,930.35",,312822.76
03/02/2025,UPI/DR/894753115646/Rapido/PAYTM/rapido@icici/UPI,199099530602,180.72,,312642.04
03/02/2025,UPI/DR/067597950249/Zepto/ICICI/zepto@apl/UPI,308164338605,"2,170.55",,310471.49
04/02/2025,UPI/DR/079612019445/Mahesh/HDFC/0070117097@upi/UPI,755056437336,"17,600.79",,292870.70
05/02/2025,NACH/MANDATE/RNT2948724/RENT MANDATE,596018243317,"8,000.00",,284870.70
05/02/2025,IMPS-405432409466-Prashant Shah,567989435391,"22,600.55",,262270.15
05/02/2025,POS LIFESTYLE STORES LUCKNOW,844598637447,"7,900.66",,254369.49
06/02/2025,UPI/DR/270828113346/Swiggy/ICICI/swiggy@icici/UPI,777498783043,"1,150.38",,253219.11
06/02/2025,NACH/MANDATE/LN880746470964/ICICI Bank Home Loan,148225593118,"20,000.00",,233219.11
06/02/2025,UPI/DR/868587705468/Krishna/UCBA/krishna964@okhdfcbank/UPI,623742781407,"10,900.86",,222318.25
06/02/2025,UPI/CR/885967088865/Anjali/PUNB/anjalichat66@paytm/UPI,791497045131,,"6,300.00",228618.25
08/02/2025,UPI/DR/109650919427/Amazon/PAYTM/amazon@apl/UPI,515764622816,"3,900.22",,224718.03
08/02/2025,UPI/CR/092017836303/Maya/UCBA/maya.kumar@upi/UPI,863508690072,,"18,300.79",243018.82
08/02/2025,UPI/DR/713485782461/Asha/HDFC/asha427@okaxis/UPI,211483507405,"7,100.67",,235918.15
09/02/2025,UPI/DR/907741101186/Blinkit/ICICI/blinkit@kotak/UPI,363130222877,340.40,,235577.75
09/02/2025,UPI/CR/472705692924/Sanjay/UTIB/7067329308@kotak/UPI,769997304173,,"17,650.31",253228.06
11/02/2025,UPI/DR/220256904761/Deepak/BDBL/deepakagar42@axl/UPI,810186372110,"11,750.12",,241477.94
12/02/2025,UPI/CR/995947045637/Seema/UTIB/seema.dutta@ybl/UPI,940217279947,,"12,900.98",254378.92
12/02/2025,UPI/DR/221582227590/Dunzo/ICICI/dunzo@razorpay/UPI,904233491649,"1,410.27",,252968.65
12/02/2025,UPI/DR/194615673915/Ola/PAYTM/olamoney@ola/UPI,125196291773,300.41,,252668.24
13/02/2025,ATM CASH WITHDRAWAL/36632/LUCKNOW,736033462789,"5,000.00",,247668.24
13/02/2025,UPI/DR/316429898806/Rapido/PAYTM/rapido@icici/UPI,632807332485,740.81,,246927.43
13/02/2025,UPI/DR/089961681824/BigBasket/ICICI/bigbasket@ybl/UPI,042883343458,"2,770.55",,244156.88
14/02/2025,UPI/DR/621906824790/Saurabh/UCBA/saurabhkapo50@axl/UPI,135934806043,"3,950.02",,240206.86
14/02/2025,UPI/DR/666308348210/CESC/UPIN/cescpayment@upi/UPI,046650196979,"3,800.12",,236406.74
15/02/2025,ATM CASH WITHDRAWAL/67357/LUCKNOW,134506210686,"9,000.00",,227406.74
16/02/2025,UPI/CR/762876815177/Rahul/BARB/1128316297@ptaxis/UPI,312855068589,,"19,750.87",247157.61
16/02/2025,UPI/DR/719476555024/Hathway/RAZORPAY/broadband@paytm/UPI,486358039740,"1,099.00",,246058.61
16/02/2025,UPI/DR/337459312788/Indane/ICICI/indanegas@upi/UPI,428858680213,900.30,,245158.31
19/02/2025,UPI/DR/837024853692/Seema/BDBL/seemachop61@oksbi/UPI,086422022213,"9,150.23",,236008.08
19/02/2025,POS MAX FASHION LUCKNOW,491901460343,"1,500.23",,234507.85
19/02/2025,POS MORE SUPER MARKET LUCKNOW,207226418698,"6,550.64",,227957.21
20/02/2025,UPI/DR/889482953516/Arun/FDRL/arun.sethi@kotak/UPI,502121205706,"21,250.44",,206706.77
20/02/2025,POS LIFESTYLE STORES LUCKNOW,421752626460,"5,050.85",,201655.92
20/02/2025,UPI/DR/103353394515/Jio/PAYTM/jio@paytm/UPI,731561563974,579.00,,201076.92
20/02/2025,UPI/DR/875434204918/Uber/PAYTM/uber@paytm/UPI,041937086933,130.09,,200946.83
20/02/2025,UPI/DR/568081145894/Jyoti/BKID/jyoti671@oksbi/UPI,643183995216,"9,950.29",,190996.54
20/02/2025,UPI/CR/098023472131/Mukesh/HDFC/mukesh.shah@ibl/UPI,691527969518,,"20,200.71",211197.25
21/02/2025,POS INDIAN OIL LUCKNOW,203188164482,"4,150.33",,207046.92
21/02/2025,UPI/DR/708147547316/Jio/PAYTM/jio@paytm/UPI,192715873530,369.00,,206677.92
21/02/2025,POS STAR BAZAAR LUCKNOW,105779378407,"6,600.27",,200077.65
21/02/2025,POS SHELL FUEL STATION LUCKNOW,833498148060,"4,100.44",,195977.21
22/02/2025,UPI/DR/396795045688/Dunzo/ICICI/dunzo@razorpay/UPI,901551898834,"1,710.28",,194266.93
22/02/2025,UPI/CR/952785161373/Sonia/HDFC/sonia585@okhdfcbank/UPI,790356929640,,"1,800.71",196067.64
22/02/2025,ATM CASH WITHDRAWAL/52406/LUCKNOW,153220051867,"4,000.00",,192067.64
24/02/2025,NEFT/N2264239963608/HDFC Life Insurance,201062727683,,"42,000.84",234068.48
24/02/2025,POS RELIANCE PETROLEUM LUCKNOW,631432957158,"4,100.00",,229968.48
25/02/2025,UPI/DR/207824634054/Rapido/PAYTM/rapido@icici/UPI,068528596527,490.44,,229478.04
26/02/2025,UPI/DR/520146080147/Apollo/ICICI/apollopharmacy@ybl/UPI,354963395916,970.86,,228507.18
27/02/2025,ATM CASH WITHDRAWAL/26155/LUCKNOW,224855992404,"4,000.00",,224507.18
27/02/2025,ATM CASH WITHDRAWAL/74884/LUCKNOW,971321505705,"7,500.00",,217007.18
27/02/2025,UPI/CR/545678121711/Kamal/UCBA/kamal142@ptaxis/UPI,809255472749,,"11,500.76",228507.94
27/02/2025,POS VISHAL MEGA MART LUCKNOW,117252840688,"6,500.15",,222007.79
01/03/2025,UPI/CR/332807199869/Rahul/BARB/rahuldube41@apl/UPI,421663554096,,"18,450.95",240458.74
01/03/2025,UPI/DR/001534271611/Dunzo/ICICI/dunzo@razorpay/UPI,210263929246,"1,950.26",,238508.48
02/03/2025,UPI/DR/131593545301/Dunzo/ICICI/dunzo@razorpay/UPI,182473838026,"1,320.63",,237187.85
02/03/2025,UPI/DR/189418514909/Seema/UCBA/seemadesa51@paytm/UPI,887451734066,"5,950.82",,231237.03
02/03/2025,UPI/DR/967099554425/Paytm/ICICI/paytm@paytm/UPI,882862710565,560.22,,230676.81
03/03/2025,POS SHELL FUEL STATION LUCKNOW,633267510067,850.33,,229826.48
03/03/2025,SALARY CREDIT/S9693819989862/ICICI Lombard GIC,943863454002,,"123,724.92",353551.40
04/03/2025,POS BIG BAZAAR LUCKNOW,920149918410,"4,150.13",,349401.27
04/03/2025,NACH/MANDATE/RNT5920918/RENT MANDATE,553784858426,"8,000.00",,341401.27
04/03/2025,UPI/DR/289243336025/Uber/ICICI/uber@paytm/UPI,532584051689,"2,380.08",,339021.19
05/03/2025,UPI/CR/702911074678/Kavita/FDRL/kavita.joshi@apl/UPI,244414354447,,"8,250.99",347272.18
05/03/2025,UPI/CR/526543715232/Kamal/PUNB/kamalyada51@upi/UPI,279097681079,,"16,550.56",363822.74
05/03/2025,UPI/DR/732978505206/Paytm/ICICI/paytm@paytm/UPI,912475941254,"2,010.93",,361811.81
06/03/2025,UPI/DR/967948736524/Jio/ICICI/jio@paytm/UPI,479197238265,"1,050.48",,360761.33
06/03/2025,UPI/DR/081628615458/Himanshu/SBIN/himanshu.sethi@ptsbi/UPI,340659508299,"1,000.48",,359760.85
07/03/2025,NACH/MANDATE/LN880746470964/ICICI Bank Home Loan,749594780019,"20,000.00",,339760.85
07/03/2025,UPI/DR/736103129140/Jio/PAYTM/jio@paytm/UPI,546914034033,829.00,,338931.85
07/03/2025,UPI/CR/741268036188/Asha/UTIB/ashapill81@ptyes/UPI,577922856536,,"16,000.61",354932.46
08/03/2025,ATM CASH WITHDRAWAL/02195/LUCKNOW,586133066924,"3,000.00",,351932.46
09/03/2025,UPI/DR/690178606713/Neha/UCBA/1270190769@kotak/UPI,899254310339,"7,650.37",,344282.09
09/03/2025,UPI/DR/023369799578/Zepto/ICICI/zepto@apl/UPI,255126755163,"2,120.24",,342161.85
09/03/2025,UPI/DR/889593947684/Amazon/ICICI/amazon@apl/UPI,235697705191,"1,280.52",,340881.33
12/03/2025,UPI/DR/066655869007/Nykaa/PAYTM/nykaa@razorpay/UPI,392980621951,"2,500.07",,338381.26
12/03/2025,UPI/DR/686863085967/Uber/PAYTM/uber@paytm/UPI,711654142541,410.20,,337971.06
13/03/2025,POS V MART LUCKNOW,357441858078,"1,100.32",,336870.74
13/03/2025,POS MAX FASHION LUCKNOW,818287053632,"6,050.60",,330820.14
13/03/2025,UPI/DR/030914747357/Bajaj/LICI/licindia@licindia/UPI,262287216804,"4,300.00",,326520.14
13/03/2025,POS V MART LUCKNOW,035090258062,"3,150.94",,323369.20
14/03/2025,POS V MART LUCKNOW,008206000465,"1,900.46",,321468.74
14/03/2025,UPI/DR/147126356275/Myntra/ICICI/myntra@ybl/UPI,570762441793,899.00,,320569.74
14/03/2025,UPI/DR/519250835572/Jio/PAYTM/jio@paytm/UPI,266021668378,629.00,,319940.74
15/03/2025,UPI/DR/394200135641/Indane/ICICI/indanegas@upi/UPI,794563981732,"1,250.76",,318689.98
15/03/2025,UPI/DR/169627762209/Blinkit/ICICI/blinkit@kotak/UPI,796062178216,250.65,,318439.33
15/03/2025,UPI/DR/806285100145/Uber/PAYTM/uber@paytm/UPI,146874634048,320.21,,318119.12
15/03/2025,UPI/DR/939378019256/Jio/ICICI/jio@paytm/UPI,348511549408,710.72,,317408.40
15/03/2025,UPI/DR/159747992784/Jio/PAYTM/jio@paytm/UPI,629897172807,329.00,,317079.40
15/03/2025,UPI/CR/036170670929/Mohan/HDFC/mohaniyer18@okicici/UPI,775221428202,,"12,250.30",329329.70
16/03/2025,UPI/DR/897784661829/Radha/BKID/radha.nambiar@paytm/UPI,088833136398,"1,950.94",,327378.76
16/03/2025,UPI/DR/481747546782/Jio/ICICI/jio@paytm/UPI,491458962783,950.01,,326428.75
17/03/2025,UPI/DR/363339765496/Sonia/UTIB/3164718637@pthdfc/UPI,097217474747,"16,450.50",,309978.25
18/03/2025,ATM CASH WITHDRAWAL/22010/LUCKNOW,279591350252,"4,500.00",,305478.25
18/03/2025,UPI/DR/107131395923/Meesho/PAYTM/meesho@ybl/UPI,989506502093,"4,000.31",,301477.94
18/03/2025,UPI/DR/455687845006/Hathway/RAZORPAY/broadband@paytm/UPI,920327867440,799.00,,300678.94
18/03/2025,UPI/DR/925482603475/PhonePe/ICICI/phonepe@ybl/UPI,869006309008,"2,170.51",,298508.43
19/03/2025,POS V MART LUCKNOW,437517166885,900.81,,297607.62
19/03/2025,UPI/DR/024884112614/Amazon/ICICI/amazon@apl/UPI,134885189409,"2,770.02",,294837.60
19/03/2025,POS SHELL FUEL STATION LUCKNOW,867239811142,"3,950.94",,290886.66
20/03/2025,UPI/CR/282753417137/Poonam/HDFC/poonam.bajaj@okaxis/UPI,622190345878,,"8,900.65",299787.31
20/03/2025,UPI/DR/568700982573/CESC/UPIN/cescpayment@upi/UPI,314543742412,"2,550.55",,297236.76
20/03/2025,UPI/DR/041939156490/Blinkit/ICICI/blinkit@kotak/UPI,368486071550,"2,310.61",,294926.15
20/03/2025,ATM CASH WITHDRAWAL/88143/LUCKNOW,607379530310,"2,000.00",,292926.15
20/03/2025,UPI/DR/819860703910/Myntra/ICICI/myntra@ybl/UPI,471813049975,599.00,,292327.15
21/03/2025,UPI/DR/529796224912/Harish/PUNB/harish100@kotak/UPI,491421785603,"2,450.85",,289876.30
22/03/2025,UPI/DR/518249479008/Swiggy/ICICI/swiggy@icici/UPI,988046912515,920.68,,288955.62
22/03/2025,UPI/DR/102693564938/Pallavi/BKID/pallavi.mehta@ybl/UPI,582767364249,"19,200.14",,269755.48
22/03/2025,UPI/DR/895156694532/Jio/PAYTM/jio@paytm/UPI,450209313081,779.00,,268976.48
22/03/2025,UPI/DR/464652901381/Kapil/BKID/1091376734@apl/UPI,213570341449,"11,800.99",,257175.49
23/03/2025,UPI/DR/153852798776/Blinkit/ICICI/blinkit@kotak/UPI,305378059398,"2,380.30",,254795.19
24/03/2025,ATM CASH WITHDRAWAL/20996/LUCKNOW,503524014614,"9,000.00",,245795.19
24/03/2025,UPI/DR/203508665592/Ashish/BKID/6709190582@paytm/UPI,912592195057,"17,350.97",,228444.22
24/03/2025,ATM CASH WITHDRAWAL/16793/LUCKNOW,360266811812,"2,500.00",,225944.22
25/03/2025,UPI/DR/551909261517/Zomato/ICICI/zomato@axisbank/UPI,347934848593,"1,480.88",,224463.34
26/03/2025,UPI/CR/649511924792/Geeta/UCBA/geeta636@okhdfcbank/UPI,958056805922,,"16,850.49",241313.83
27/03/2025,INTEREST CREDIT,752303075936,,130.64,241444.47
27/03/2025,UPI/DR/579925979232/Uber/PAYTM/uber@paytm/UPI,077391904920,590.41,,240854.06
27/03/2025,UPI/DR/943243470678/Ola/PAYTM/olamoney@ola/UPI,583570114156,470.09,,240383.97
29/03/2025,UPI/DR/581069842578/Amazon/ICICI/amazon@apl/UPI,407243903103,"1,620.01",,238763.96
30/03/2025,UPI/CR/434276058272/Rakesh/SBIN/rakeshsaxe22@aubank/UPI,568574351417,,"10,250.07",249014.03
31/03/2025,UPI/CR/198650581410/Sumit/BDBL/sumitrao21@apl/UPI,217634819016,,"2,700.88",251714.91
01/04/2025,SALARY CREDIT/S2231191175418/ICICI Lombard GIC,020591206046,,"125,672.92",377387.83
02/04/2025,NACH/MANDATE/RNT4605873/RENT MANDATE,509226385430,"8,000.00",,369387.83
02/04/2025,UPI/DR/302244862855/Jio/PAYTM/jio@paytm/UPI,503165069849,269.00,,369118.83
