account_number,account_holder,ifsc_code,Date,Time,Narration,Transaction_ID,Reference_Number,Transaction_Reference,Cheque_Number,Debit,Credit,Balance,Transaction_Type,Bank_Name,txn_id,duplicate_of,is_reversed
342949044011,Yash Dubey,ICIC0127609,10/02/2025,,UPI/DR/836112632044/PHAR/FDRL/**medplus@ybl@fdrl0168677.ifsc.npci/UPI//ICI8537130728/PHARMACY,,,836112632044,,745.0,0.0,269295.0,debit,ICICI Bank,342949044011_000007,,False
84030412795,FARAH KHAN,IDFB0266918,10/02/2025,,UPI/MOB/252184716998/Pay request to Pharmacy/medplus@ybl@fdrl0503401.ifsc.npci/PHARMACY,,,252184716998,,3798.0,0.0,159443.0,debit,IDFC FIRST Bank,84030412795_000004,,False
21873482108351,Isha Reddy,BARB0674267,11/02/2025,,UPI/149515823480/08:35:07/UPI/airtel.recharge@airtel@punb0402479.ifsc.npci/Payment/AIRTEL,,,149515823480,,2448.0,0.0,239395.0,debit,Bank of Baroda,21873482108351_000005,,False
219320109917,SHIV LAL BISHNOI,IDIB0367430,11/02/2025,,UPI/193293749351/DR/BESCOM/SBIN/bescom.bill@upi@sbin0930340.ifsc.npci/UPI,,,193293749351,,671.0,0.0,261037.0,debit,Indian Bank,219320109917_000006,,False
60274405686,KAVYA BOSE,SBIN0408236,11/02/2025,,UPI/669141191683/FROM: 60274405686@sbin0408236.ifsc.npci/TO: jio.mobile@ibl@utib0309247.ifsc.npci. NPCI/UPI/JIO,,,669141191683,,2406.0,0.0,268125.0,debit,State Bank of India,60274405686_000005,,False
84030412795,FARAH KHAN,IDFB0266918,11/02/2025,15:09:15,UPI/MOB/824033612170/Pay request to INDIANOIL/fuelpay@ybl@cnrb0946268.ifsc.npci,,,824033612170,,1301.0,0.0,158142.0,debit,IDFC FIRST Bank,84030412795_000005,,False
60274405686,KAVYA BOSE,SBIN0408236,12/02/2025,,UPI/561889455791/FROM: 60274405686@sbin0408236.ifsc.npci/TO: bbdaily@okhdfcbank@icic0932351.ifsc.npci. NPCI/UPI/BIGBASKET,,,561889455791,,1939.0,0.0,266186.0,debit,State Bank of India,60274405686_000006,,False
84030412795,FARAH KHAN,IDFB0266918,12/02/2025,,UPI/MOB/415383066010/Pay request to Bescom/bescom.bill@upi@hdfc0618553.ifsc.npci/BESCOM,,,415383066010,,2361.0,0.0,155781.0,debit,IDFC FIRST Bank,84030412795_000006,,False
342949044011,Yash Dubey,ICIC0127609,13/02/2025,,GST,,,,,9.0,0.0,269286.0,debit,ICICI Bank,342949044011_000008,,False
84030412795,FARAH KHAN,IDFB0266918,13/02/2025,,ATM-NFS/CASH WITHDRAWAL/MYSORE BRANCH ATM MYSORE IN/837654090433/SELF,,,,,10000.0,0.0,145781.0,debit,IDFC FIRST Bank,84030412795_000007,,False
21873482108351,Isha Reddy,BARB0674267,14/02/2025,,SMS ALERT CHARGES NEW,,,,,9.0,0.0,239386.0,debit,Bank of Baroda,21873482108351_000006,,False
219320109917,SHIV LAL BISHNOI,IDIB0367430,14/02/2025,,UPI/418161721371/DR/BESCOM/IDIB/bescom.bill@upi@idib0495592.ifsc.npci/UPI,,,418161721371,,1777.0,0.0,259260.0,debit,Indian Bank,219320109917_000007,,False
342949044011,Yash Dubey,ICIC0127609,14/02/2025,,UPI/DR/657319393010/BESC/CNRB/**bescom.bill@upi@cnrb0279218.ifsc.npci/UPI//ICI2863056142/BESCOM,,,657319393010,,1742.0,0.0,267544.0,debit,ICICI Bank,342949044011_000009,,False
219320109917,SHIV LAL BISHNOI,IDIB0367430,15/02/2025,,UPI/036959859377/DR/AIRTEL/KKBK/airtel.recharge@airtel@kkbk0907965.ifsc.npci/UPI,,,036959859377,,3852.0,0.0,255408.0,debit,Indian Bank,219320109917_000008,,False
60274405686,KAVYA BOSE,SBIN0408236,15/02/2025,,UPI/640974859218/FROM: 60274405686@sbin0408236.ifsc.npci/TO: bbdaily@okhdfcbank@punb0292324.ifsc.npci. NPCI/UPI/BIGBASKET,,,640974859218,,4092.0,0.0,262094.0,debit,State Bank of India,60274405686_000007,,False
21873482108351,Isha Reddy,BARB0674267,16/02/2025,,UPI/290271178954/18:48:32/UPI/bbdaily@okhdfcbank@utib0444024.ifsc.npci/Payment/BIGBASKET,,,290271178954,,3303.0,0.0,236083.0,debit,Bank of Baroda,21873482108351_000007,,False
219320109917,SHIV LAL BISHNOI,IDIB0367430,16/02/2025,,UPI/179941668456/DR/BESCOM/KKBK/bescom.bill@upi@kkbk0859865.ifsc.npci/UPI,,,179941668456,,3808.0,0.0,251600.0,debit,Indian Bank,219320109917_000009,,False
342949044011,Yash Dubey,ICIC0127609,16/02/2025,,CWDR/105850765298/16-02-2025 18:30:19/CMN,,,,,8000.0,0.0,259544.0,debit,ICICI Bank,342949044011_000010,,False
60274405686,KAVYA BOSE,SBIN0408236,16/02/2025,,AMB CHRGS FOR FEB 2025,,,,,9.0,0.0,262085.0,debit,State Bank of India,60274405686_000008,,False
84030412795,FARAH KHAN,IDFB0266918,16/02/2025,,ATM-NFS/CASH WITHDRAWAL/MYSORE BRANCH ATM MYSORE IN/891923342960/SELF,,,,,5000.0,0.0,140781.0,debit,IDFC FIRST Bank,84030412795_000008,,False
21873482108351,Isha Reddy,BARB0674267,17/02/2025,,UPI/495968809430/08:01:48/UPI/jio.mobile@ibl@idfb0922076.ifsc.npci/Payment/JIO,,,495968809430,,3385.0,0.0,232698.0,debit,Bank of Baroda,21873482108351_000008,,False
84030412795,FARAH KHAN,IDFB0266918,17/02/2025,,UPI/MOB/162131524029/Pay request to AIRTEL/airtel.recharge@airtel@idib0857436.ifsc.npci,,,162131524029,,1011.0,0.0,139770.0,debit,IDFC FIRST Bank,84030412795_000009,,False
21873482108351,Isha Reddy,BARB0674267,19/02/2025,,UPI/177740844323/16:17:34/UPI/jio.mobile@ibl@idfb0707203.ifsc.npci/Payment/JIO,,,177740844323,,2656.0,0.0,230042.0,debit,Bank of Baroda,21873482108351_000009,,False
219320109917,SHIV LAL BISHNOI,IDIB0367430,19/02/2025,,UPI/094432305347/DR/AIRTEL/CNRB/airtel.recharge@airtel@cnrb0341427.ifsc.npci/UPI,,,094432305347,,3900.0,0.0,247700.0,debit,Indian Bank,219320109917_000010,,False
342949044011,Yash Dubey,ICIC0127609,19/02/2025,,UPI/DR/006355279034/AIRT/HDFC/**airtel.recharge@airtel@hdfc0808065.ifsc.npci/UPI//ICI5605970763/AIRTEL,,,006355279034,,3184.0,0.0,256360.0,debit,ICICI Bank,342949044011_000011,,False
84030412795,FARAH KHAN,IDFB0266918,19/02/2025,,ATM-NFS/CASH WITHDRAWAL/JAIPUR BRANCH ATM JAIPUR IN/062554297410/SELF,,,,,5000.0,0.0,134770.0,debit,IDFC FIRST Bank,84030412795_000010,,False
60274405686,KAVYA BOSE,SBIN0408236,19/02/2025,15:34:31,AMB CHRGS FOR FEB 2025,,,,,18.0,0.0,262067.0,debit,State Bank of India,60274405686_000009,,False
219320109917,SHIV LAL BISHNOI,IDIB0367430,20/02/2025,,CWDR/805757534550/20-02-2025 09:34:25/CMN,,,,,15000.0,0.0,232700.0,debit,Indian Bank,219320109917_000011,,False
21873482108351,Isha Reddy,BARB0674267,20/02/2025,20:47:39,UPI/697227957532/22:32:21/UPI/bbdaily@okhdfcbank@punb0406776.ifsc.npci/Payment/BIGBASKET,,,697227957532,,1635.0,0.0,228407.0,debit,Bank of Baroda,21873482108351_000010,,False
342949044011,Yash Dubey,ICIC0127609,21/02/2025,,UPI/DR/255314942568/AIRT/MAHB/**airtel.recharge@airtel@mahb0694841.ifsc.npci/UPI//ICI8645332485/AIRTEL,,,255314942568,,1261.0,0.0,255099.0,debit,ICICI Bank,342949044011_000012,,False
219320109917,SHIV LAL BISHNOI,IDIB0367430,22/02/2025,,UPI/594034008752/DR/AIRTEL/ICIC/airtel.recharge@airtel@icic0812182.ifsc.npci/UPI,,,594034008752,,198.0,0.0,232502.0,debit,Indian Bank,219320109917_000012,,False
60274405686,KAVYA BOSE,SBIN0408236,22/02/2025,,ATM Wdl P1ENLUC10 +LUCKNOW 22/02/25 19:03,,,,,8000.0,0.0,254067.0,debit,State Bank of India,60274405686_000010,,False
84030412795,FARAH KHAN,IDFB0266918,22/02/2025,,SMS ALERT CHARGES NEW,,,,,18.0,0.0,134752.0,debit,IDFC FIRST Bank,84030412795_000011,,False
342949044011,Yash Dubey,ICIC0127609,23/02/2025,,UPI/DR/436633994252/AIRT/UTIB/**airtel.recharge@airtel@utib0619810.ifsc.npci/UPI//ICI7908611402/AIRTEL,,,436633994252,,2607.0,0.0,252492.0,debit,ICICI Bank,342949044011_000013,,False
21873482108351,Isha Reddy,BARB0674267,23/02/2025,10:57:00,UPI/600074635039/22:53:18/UPI/fuelpay@ybl@mahb0870619.ifsc.npci/Payment/INDIANOIL,,,600074635039,,3923.0,0.0,224484.0,debit,Bank of Baroda,21873482108351_000011,,False
60274405686,KAVYA BOSE,SBIN0408236,23/02/2025,20:21:10,AMB CHRGS FOR FEB 2025,,,,,59.0,0.0,254008.0,debit,State Bank of India,60274405686_000011,,False
21873482108351,Isha Reddy,BARB0674267,24/02/2025,,UPI/954577291884/15:09:02/UPI/irctc.pay@axisbank@fdrl0478597.ifsc.npci/Payment/IRCTC,,,954577291884,,1957.0,0.0,222527.0,debit,Bank of Baroda,21873482108351_000012,,False
219320109917,SHIV LAL BISHNOI,IDIB0367430,24/02/2025,,CWDR/773425346551/24-02-2025 18:44:58/CMN,,,,,15000.0,0.0,217502.0,debit,Indian Bank,219320109917_000013,,False
342949044011,Yash Dubey,ICIC0127609,24/02/2025,,UPI/DR/542967830647/PHAR/KKBK/**medplus@ybl@kkbk0593958.ifsc.npci/UPI//ICI9817151855/PHARMACY,,,542967830647,,2626.0,0.0,249866.0,debit,ICICI Bank,342949044011_000014,,False
60274405686,KAVYA BOSE,SBIN0408236,24/02/2025,,AMB CHRGS FOR FEB 2025,,,,,118.0,0.0,253890.0,debit,State Bank of India,60274405686_000012,,False
84030412795,FARAH KHAN,IDFB0266918,24/02/2025,,UPI/MOB/282226496302/Pay request to IRCTC/irctc.pay@axisbank@idfb0124285.ifsc.npci,,,282226496302,,134.0,0.0,134618.0,debit,IDFC FIRST Bank,84030412795_000012,,False
219320109917,SHIV LAL BISHNOI,IDIB0367430,25/02/2025,16:28:50,NACH DR-2185953650-HDFC BANK EMI-109917,,,,,15850.0,0.0,201652.0,debit,Indian Bank,219320109917_000014,,False
219320109917,SHIV LAL BISHNOI,IDIB0367430,26/02/2025,,UPI/928808181296/DR/PHARMACY/PUNB/medplus@ybl@punb0707478.ifsc.npci/UPI,,,928808181296,,3916.0,0.0,197736.0,debit,Indian Bank,219320109917_000015,,False
342949044011,Yash Dubey,ICIC0127609,26/02/2025,,UPI/DR/814588727885/DMAR/SBIN/**dmart.pay@okaxis@sbin0503435.ifsc.npci/UPI//ICI1538513078/DMART,,,814588727885,,610.0,0.0,249256.0,debit,ICICI Bank,342949044011_000015,,False
60274405686,KAVYA BOSE,SBIN0408236,26/02/2025,,UPI/900932414724/FROM: 60274405686@sbin0408236.ifsc.npci/TO: airtel.recharge@airtel@idfb0129795.ifsc.npci. NPCI/UPI/AIRTEL,,,900932414724,,2611.0,0.0,251279.0,debit,State Bank of India,60274405686_000013,,False
84030412795,FARAH KHAN,IDFB0266918,26/02/2025,,UPI/MOB/087317218815/Pay request to IRCTC/irctc.pay@axisbank@sbin0180531.ifsc.npci,,,087317218815,,3868.0,0.0,130750.0,debit,IDFC FIRST Bank,84030412795_000013,,False
21873482108351,Isha Reddy,BARB0674267,26/02/2025,12:32:35,CWDR/646444026300/26-02-2025 10:52:23/CMN,,,,,15000.0,0.0,207527.0,debit,Bank of Baroda,21873482108351_000013,,False
219320109917,SHIV LAL BISHNOI,IDIB0367430,27/02/2025,,UPI/027688403630/DR/AIRTEL/IDIB/airtel.recharge@airtel@idib0119579.ifsc.npci/UPI,,,027688403630,,1836.0,0.0,195900.0,debit,Indian Bank,219320109917_000016,,False
342949044011,Yash Dubey,ICIC0127609,27/02/2025,,UPI/DR/441653557635/AIRT/IDFB/**airtel.recharge@airtel@idfb0503808.ifsc.npci/UPI//ICI6586532007/AIRTEL,,,441653557635,,2275.0,0.0,246981.0,debit,ICICI Bank,342949044011_000016,,False
60274405686,KAVYA BOSE,SBIN0408236,27/02/2025,,UPI/758902147998/FROM: 60274405686@sbin0408236.ifsc.npci/TO: airtel.recharge@airtel@icic0100242.ifsc.npci. NPCI/UPI/AIRTEL,,,758902147998,,2988.0,0.0,248291.0,debit,State Bank of India,60274405686_000014,,False
84030412795,FARAH KHAN,IDFB0266918,27/02/2025,,UPI/MOB/170418987433/Pay request to Indianoil/fuelpay@ybl@hdfc0311028.ifsc.npci/INDIANOIL,,,170418987433,,531.0,0.0,130219.0,debit,IDFC FIRST Bank,84030412795_000014,,False
21873482108351,Isha Reddy,BARB0674267,28/02/2025,,UPI/573899936349/13:04:04/UPI/dmart.pay@okaxis@icic0106137.ifsc.npci/Payment/DMART,,,573899936349,,3940.0,0.0,203587.0,debit,Bank of Baroda,21873482108351_000014,,False
219320109917,SHIV LAL BISHNOI,IDIB0367430,28/02/2025,,UPI/942314627121/DR/AIRTEL/SBIN/airtel.recharge@airtel@sbin0391694.ifsc.npci/UPI,,,942314627121,,1836.0,0.0,194064.0,debit,Indian Bank,219320109917_000017,,False
219320109917,SHIV LAL BISHNOI,IDIB0367430,01/03/2025,,UPI/233028703629/DR/INDIANOIL/HDFC/fuelpay@ybl@hdfc0241278.ifsc.npci/UPI,,,233028703629,,1236.0,0.0,192828.0,debit,Indian Bank,219320109917_000018,,False
84030412795,FARAH KHAN,IDFB0266918,01/03/2025,,ATM-NFS/CASH WITHDRAWAL/MYSORE BRANCH ATM MYSORE IN/520785692902/SELF,,,,,5000.0,0.0,125219.0,debit,IDFC FIRST Bank,84030412795_000015,,False
342949044011,Yash Dubey,ICIC0127609,02/03/2025,,NEFT:ICICN2503020274929:SHREE KRISHNA MOBILE,,ICICN2503020274929,ICICN2503020274929,,0.0,44485.0,291466.0,credit,ICICI Bank,342949044011_000017,,False
342949044011,Yash Dubey,ICIC0127609,02/03/2025,,UPI/DR/768914403396/DMAR/PUNB/**dmart.pay@okaxis@punb0562551.ifsc.npci/UPI//ICI8560648113/DMART,,,768914403396,,3273.0,0.0,288193.0,debit,ICICI Bank,342949044011_000018,,False
60274405686,KAVYA BOSE,SBIN0408236,02/03/2025,,UPI/499764373974/FROM: 60274405686@sbin0408236.ifsc.npci/TO: bescom.bill@upi@cnrb0370050.ifsc.npci. NPCI/UPI/BESCOM,,,499764373974,,3054.0,0.0,245237.0,debit,State Bank of India,60274405686_000015,,False
84030412795,FARAH KHAN,IDFB0266918,02/03/2025,,UPI/MOB/391296518494/Pay request to Irctc/irctc.pay@axisbank@fdrl0910059.ifsc.npci/IRCTC,,,391296518494,,1358.0,0.0,123861.0,debit,IDFC FIRST Bank,84030412795_000016,,False
21873482108351,Isha Reddy,BARB0674267,02/03/2025,22:22:58,UPI/115277166731/15:07:35/UPI/irctc.pay@axisbank@idfb0473998.ifsc.npci/Payment/IRCTC,,,115277166731,,3775.0,0.0,199812.0,debit,Bank of Baroda,21873482108351_000015,,False
21873482108351,Isha Reddy,BARB0674267,03/03/2025,,DIGITA-MUMBAI/ NEFT-BARBN2503030193104-TECHREVIVE SOLUTIONS,,BARBN2503030193104,BARBN2503030193104,,0.0,46441.0,246253.0,credit,Bank of Baroda,21873482108351_000016,,False
219320109917,SHIV LAL BISHNOI,IDIB0367430,03/03/2025,,N/IDIBN2503033339083/PUNB0575893/CARMEN TRINITY VENTURE,,IDIBN2503033339083,IDIBN2503033339083,,0.0,35318.0,228146.0,credit,Indian Bank,219320109917_000019,,False
219320109917,SHIV LAL BISHNOI,IDIB0367430,03/03/2025,,UPI/629751642661/DR/PHARMACY/MAHB/medplus@ybl@mahb0835204.ifsc.npci/UPI,,,629751642661,,2333.0,0.0,225813.0,debit,Indian Bank,219320109917_000020,,False
342949044011,Yash Dubey,ICIC0127609,03/03/2025,,UPI/DR/917183449486/INDI/UTIB/**fuelpay@ybl@utib0452329.ifsc.npci/UPI//ICI6851831506/INDIANOIL,,,917183449486,,3898.0,0.0,284295.0,debit,ICICI Bank,342949044011_000019,,False
84030412795,FARAH KHAN,IDFB0266918,03/03/2025,,NEFT/IDFBN2503036065079/Rudraya Hotel/BARB0620999,,IDFBN2503036065079,IDFBN2503036065079,,0.0,55202.0,179063.0,credit,IDFC FIRST Bank,84030412795_000017,,False
21873482108351,Isha Reddy,BARB0674267,04/03/2025,,UPI/759011503933/14:52:58/UPI/bbdaily@okhdfcbank@utib0806827.ifsc.npci/Payment/BIGBASKET,,,759011503933,,2203.0,0.0,244050.0,debit,Bank of Baroda,21873482108351_000017,,False
60274405686,KAVYA BOSE,SBIN0408236,04/03/2025,,NEFT CR-SBINN2503049026503- CNRB0263118-2187439374522-HANUMAN DICO- NEFT - 049026503 - 2187439374522 - CNRB0263118,,SBINN2503049026503,SBINN2503049026503,,0.0,60178.0,305415.0,credit,State Bank of India,60274405686_000016,,False
84030412795,FARAH KHAN,IDFB0266918,04/03/2025,,UPI/MOB/408035993972/Pay request to INDIANOIL/fuelpay@ybl@kkbk0763161.ifsc.npci,,,408035993972,,2615.0,0.0,176448.0,debit,IDFC FIRST Bank,84030412795_000018,,False
342949044011,Yash Dubey,ICIC0127609,05/03/2025,,UPI/DR/149018697537/AIRT/SBIN/**airtel.recharge@airtel@sbin0107361.ifsc.npci/UPI//ICI4984844464/AIRTEL,,,149018697537,,3784.0,0.0,280511.0,debit,ICICI Bank,342949044011_000020,,False
60274405686,KAVYA BOSE,SBIN0408236,05/03/2025,,UPI/452934531040/FROM: 60274405686@sbin0408236.ifsc.npci/TO: bescom.bill@upi@barb0914932.ifsc.npci. NPCI/UPI/BESCOM,,,452934531040,,2606.0,0.0,302809.0,debit,State Bank of India,60274405686_000017,,False
219320109917,SHIV LAL BISHNOI,IDIB0367430,06/03/2025,,UPI/948464142930/DR/PHARMACY/MAHB/medplus@ybl@mahb0705185.ifsc.npci/UPI,,,948464142930,,1458.0,0.0,224355.0,debit,Indian Bank,219320109917_000021,,False
60274405686,KAVYA BOSE,SBIN0408236,06/03/2025,,UPI/837762984194/FROM: 60274405686@sbin0408236.ifsc.npci/TO: dmart.pay@okaxis@idib0437750.ifsc.npci. NPCI/UPI/DMART,,,837762984194,,4313.0,0.0,298496.0,debit,State Bank of India,60274405686_000018,,False
60274405686,KAVYA BOSE,SBIN0408236,07/03/2025,,UPI/018175495162/FROM: 60274405686@sbin0408236.ifsc.npci/TO: irctc.pay@axisbank@utib0950045.ifsc.npci. NPCI/UPI/IRCTC,,,018175495162,,1057.0,0.0,297439.0,debit,State Bank of India,60274405686_000019,,False
84030412795,FARAH KHAN,IDFB0266918,07/03/2025,,UPI/MOB/933720239462/Pay request to Indianoil/fuelpay@ybl@mahb0382014.ifsc.npci/INDIANOIL,,,933720239462,,2859.0,0.0,173589.0,debit,IDFC FIRST Bank,84030412795_000019,,False
21873482108351,Isha Reddy,BARB0674267,07/03/2025,15:23:55,UPI/618213357643/10:03:02/UPI/airtel.recharge@airtel@icic0826025.ifsc.npci/Payment/AIRTEL,,,618213357643,,2090.0,0.0,241960.0,debit,Bank of Baroda,21873482108351_000018,,False
219320109917,SHIV LAL BISHNOI,IDIB0367430,08/03/2025,,NACH DR-1315246287-HDFC BANK EMI-109917,,,,,11200.0,0.0,213155.0,debit,Indian Bank,219320109917_000022,,False
342949044011,Yash Dubey,ICIC0127609,08/03/2025,,NACH DR-1315062583-HDFC BANK EMI-044011,,,,,11200.0,0.0,269311.0,debit,ICICI Bank,342949044011_000021,,False
60274405686,KAVYA BOSE,SBIN0408236,09/03/2025,,UPI/988477243226/FROM: 60274405686@sbin0408236.ifsc.npci/TO: fuelpay@ybl@mahb0358268.ifsc.npci. NPCI/UPI/INDIANOIL,,,988477243226,,3895.0,0.0,293544.0,debit,State Bank of India,60274405686_000020,,False
342949044011,Yash Dubey,ICIC0127609,09/03/2025,08:52:34,UPI/DR/215381963657/PHAR/KKBK/**medplus@ybl@kkbk0571027.ifsc.npci/UPI//ICI8372563584/PHARMACY,,,215381963657,,1955.0,0.0,267356.0,debit,ICICI Bank,342949044011_000022,,False
219320109917,SHIV LAL BISHNOI,IDIB0367430,10/03/2025,,UPI/642818928399/DR/INDIANOIL/UTIB/fuelpay@ybl@utib0968534.ifsc.npci/UPI,,,642818928399,,3899.0,0.0,209256.0,debit,Indian Bank,219320109917_000023,,False
